Engine commit: ae55ebe32
Games: 1087 total, 0 done, 1087 to run
Workers: 10 (cores=11, avail_mem=7.6GB, peak_rss=321MB)
  [419/1087] 2022_10_LAC_SF: 48.6s, 3 iter
  [420/1087] 2022_10_JAX_KC: 65.1s, 4 iter
  [421/1087] 2022_10_MIN_BUF: 49.1s, 3 iter
  [422/1087] 2022_10_NO_PIT: 49.0s, 3 iter
  [423/1087] 2022_11_CLE_BUF: 32.2s, 2 iter
  [424/1087] 2022_11_LA_NO: 16.1s, 1 iter
  [425/1087] 2022_11_CHI_ATL: 46.5s, 3 iter
  [426/1087] 2022_11_DAL_MIN: 33.8s, 2 iter
  [427/1087] 2022_11_CAR_BAL: 63.3s, 4 iter
  [428/1087] 2022_11_CIN_PIT: 64.3s, 4 iter
  [429/1087] 2022_11_DET_NYG: 49.6s, 3 iter
  [430/1087] 2022_11_PHI_IND: 33.4s, 2 iter
  [431/1087] 2022_11_KC_LAC: 51.2s, 3 iter
  [432/1087] 2022_11_TEN_GB: 29.2s, 2 iter
  [433/1087] 2022_11_LV_DEN: 48.0s, 3 iter
  [434/1087] 2022_12_ATL_WAS: 31.0s, 2 iter
  [435/1087] 2022_11_NYJ_NE: 65.7s, 4 iter
  [436/1087] 2022_11_WAS_HOU: 45.6s, 3 iter
  [437/1087] 2022_11_SF_ARI: 64.1s, 4 iter
  [438/1087] 2022_12_GB_PHI: 31.7s, 2 iter
  [439/1087] 2022_12_BAL_JAX: 47.5s, 3 iter
  [440/1087] 2022_12_BUF_DET: 48.9s, 3 iter
  [441/1087] 2022_12_CIN_TEN: 44.9s, 3 iter
  [442/1087] 2022_12_DEN_CAR: 49.0s, 3 iter
  [443/1087] 2022_12_LV_SEA: 31.4s, 2 iter
  [444/1087] 2022_12_LAC_ARI: 50.9s, 3 iter
  [445/1087] 2022_12_HOU_MIA: 62.2s, 4 iter
  [446/1087] 2022_12_NYG_DAL: 33.3s, 2 iter
  [447/1087] 2022_12_CHI_NYJ: 82.4s, 5 iter
  [448/1087] 2022_12_NE_MIN: 49.4s, 3 iter
  [449/1087] 2022_12_NO_SF: 47.0s, 3 iter
  [450/1087] 2022_12_PIT_IND: 50.6s, 3 iter
  [451/1087] 2022_12_TB_CLE: 49.0s, 3 iter
  [452/1087] 2022_12_LA_KC: 82.0s, 5 iter
  [453/1087] 2022_13_GB_CHI: 31.2s, 2 iter
  [454/1087] 2022_13_BUF_NE: 50.1s, 3 iter
  [455/1087] 2022_13_IND_DAL: 33.4s, 2 iter
  [456/1087] 2022_13_JAX_DET: 33.0s, 2 iter
  [457/1087] 2022_13_CLE_HOU: 47.2s, 3 iter
  [458/1087] 2022_13_DEN_BAL: 48.9s, 3 iter
  [459/1087] 2022_13_KC_CIN: 49.2s, 3 iter
  [460/1087] 2022_13_NO_TB: 32.9s, 2 iter
  [461/1087] 2022_13_LAC_LV: 49.1s, 3 iter
  [462/1087] 2022_13_MIA_SF: 47.1s, 3 iter
  [463/1087] 2022_13_TEN_PHI: 31.8s, 2 iter
  [464/1087] 2022_13_WAS_NYG: 32.8s, 2 iter
  [465/1087] 2022_13_NYJ_MIN: 49.4s, 3 iter
  [466/1087] 2022_13_PIT_ATL: 48.7s, 3 iter
  [467/1087] 2022_13_SEA_LA: 49.3s, 3 iter
  [468/1087] 2022_14_HOU_DAL: 33.1s, 2 iter
  [469/1087] 2022_14_JAX_TEN: 31.7s, 2 iter
  [470/1087] 2022_14_CAR_SEA: 49.3s, 3 iter
  [471/1087] 2022_14_CLE_CIN: 47.6s, 3 iter
  [472/1087] 2022_14_BAL_PIT: 67.1s, 4 iter
  [473/1087] 2022_14_LV_LA: 48.4s, 3 iter
  [474/1087] 2022_14_MIN_DET: 48.8s, 3 iter
  [475/1087] 2022_14_NE_ARI: 50.4s, 3 iter
  [476/1087] 2022_14_KC_DEN: 68.0s, 4 iter
  [477/1087] 2022_14_MIA_LAC: 65.2s, 4 iter
  [478/1087] 2022_15_ATL_NO: 31.4s, 2 iter
  [479/1087] 2022_14_NYJ_BUF: 48.7s, 3 iter
  [480/1087] 2022_14_TB_SF: 48.7s, 3 iter
  [481/1087] 2022_15_ARI_DEN: 51.3s, 3 iter
  [482/1087] 2022_14_PHI_NYG: 67.5s, 4 iter
  [483/1087] 2022_15_IND_MIN: 32.7s, 2 iter
  [484/1087] 2022_15_CIN_TB: 47.0s, 3 iter
  [485/1087] 2022_15_DET_NYJ: 47.9s, 3 iter
  [486/1087] 2022_15_DAL_JAX: 49.5s, 3 iter
  [487/1087] 2022_15_BAL_CLE: 63.8s, 4 iter
  [488/1087] 2022_15_LA_GB: 46.9s, 3 iter
  [489/1087] 2022_15_KC_HOU: 50.3s, 3 iter
  [490/1087] 2022_15_NYG_WAS: 34.2s, 2 iter
  [491/1087] 2022_15_MIA_BUF: 49.5s, 3 iter
  [492/1087] 2022_15_NE_LV: 51.6s, 3 iter
  [493/1087] 2022_15_TEN_LAC: 36.3s, 2 iter
  [494/1087] 2022_16_CIN_NE: 35.1s, 2 iter
  [495/1087] 2022_16_DET_CAR: 35.7s, 2 iter
  [496/1087] 2022_15_SF_SEA: 54.8s, 3 iter
  [497/1087] 2022_16_GB_MIA: 32.3s, 2 iter
  [498/1087] 2022_15_PHI_CHI: 72.2s, 4 iter
  [499/1087] 2022_15_PIT_CAR: 70.6s, 4 iter
  [500/1087] 2022_16_DEN_LA: 53.0s, 3 iter
  [501/1087] 2022_16_BUF_CHI: 69.7s, 4 iter
  [502/1087] 2022_16_LAC_IND: 34.9s, 2 iter
  [503/1087] 2022_16_NYG_MIN: 34.2s, 2 iter
  [504/1087] 2022_16_HOU_TEN: 64.1s, 4 iter
  [505/1087] 2022_16_ATL_BAL: 102.0s, 6 iter
  [506/1087] 2022_16_JAX_NYJ: 66.7s, 4 iter
  [507/1087] 2022_16_WAS_SF: 32.5s, 2 iter
  [508/1087] 2022_16_SEA_KC: 51.9s, 3 iter
  [509/1087] 2022_16_LV_PIT: 66.4s, 4 iter
  [510/1087] 2022_16_TB_ARI: 52.3s, 3 iter
  [511/1087] 2022_16_PHI_DAL: 69.4s, 4 iter
  [512/1087] 2022_17_CHI_DET: 33.4s, 2 iter
  [513/1087] 2022_17_CLE_WAS: 33.0s, 2 iter
  [514/1087] 2022_17_CAR_TB: 51.0s, 3 iter
  [515/1087] 2022_16_NO_CLE: 100.4s, 6 iter
  [516/1087] 2022_17_ARI_ATL: 68.1s, 4 iter
  [517/1087] 2022_17_MIA_NE: 33.6s, 2 iter
  [518/1087] 2022_17_DEN_KC: 53.1s, 3 iter
  [519/1087] 2022_17_IND_NYG: 53.0s, 3 iter
  [520/1087] 2022_17_MIN_GB: 31.9s, 2 iter
  [521/1087] 2022_17_JAX_HOU: 49.2s, 3 iter
  [522/1087] 2022_17_NO_PHI: 33.4s, 2 iter
  [523/1087] 2022_17_LA_LAC: 51.4s, 3 iter
  [524/1087] 2022_17_NYJ_SEA: 31.7s, 2 iter
  [525/1087] 2022_17_DAL_TEN: 82.6s, 5 iter
  [526/1087] 2022_17_SF_LV: 47.2s, 3 iter
  [527/1087] 2022_18_DAL_WAS: 33.0s, 2 iter
  [528/1087] 2022_18_HOU_IND: 32.8s, 2 iter
  [529/1087] 2022_18_ARI_SF: 49.7s, 3 iter
  [530/1087] 2022_18_CAR_NO: 47.9s, 3 iter
  [531/1087] 2022_18_CLE_PIT: 49.2s, 3 iter
  [532/1087] 2022_18_DET_GB: 46.4s, 3 iter
  [533/1087] 2022_17_PIT_BAL: 66.0s, 4 iter
  [534/1087] 2022_18_KC_LV: 33.0s, 2 iter
  [535/1087] 2022_18_BAL_CIN: 63.4s, 4 iter
  [536/1087] 2022_18_LA_SEA: 32.2s, 2 iter
  [537/1087] 2022_18_MIN_CHI: 48.5s, 3 iter
  [538/1087] 2022_18_NE_BUF: 49.3s, 3 iter
  [539/1087] 2022_18_NYJ_MIA: 47.5s, 3 iter
  [540/1087] 2022_18_TEN_JAX: 48.1s, 3 iter
  [541/1087] 2022_18_LAC_DEN: 70.7s, 4 iter
  [542/1087] 2022_18_NYG_PHI: 70.1s, 4 iter
  [543/1087] 2023_01_BUF_NYJ: 79.4s, 4 iter
  [544/1087] 2022_18_TB_ATL: 97.6s, 6 iter
  [545/1087] 2023_01_CIN_CLE: 78.6s, 4 iter
  [546/1087] 2023_01_DET_KC: 79.2s, 4 iter
  [547/1087] 2023_01_HOU_BAL: 78.1s, 4 iter
  [548/1087] 2023_01_DAL_NYG: 98.5s, 5 iter
  [549/1087] 2023_01_JAX_IND: 76.4s, 4 iter
  [550/1087] 2023_01_ARI_WAS: 138.4s, 7 iter
  [551/1087] 2023_01_CAR_ATL: 138.6s, 7 iter
  [552/1087] 2023_01_LA_SEA: 75.1s, 4 iter
  [553/1087] 2023_01_GB_CHI: 136.6s, 7 iter
  [554/1087] 2023_02_BAL_CIN: 46.4s, 3 iter
  [555/1087] 2023_01_MIA_LAC: 74.3s, 4 iter
  [556/1087] 2023_01_LV_DEN: 95.1s, 5 iter
  [557/1087] 2023_01_PHI_NE: 74.0s, 4 iter
  [558/1087] 2023_02_CHI_TB: 48.0s, 3 iter
  [559/1087] 2023_01_TB_MIN: 75.4s, 4 iter
  [560/1087] 2023_01_TEN_NO: 75.4s, 4 iter
  [561/1087] 2023_02_LAC_TEN: 31.1s, 2 iter
  [562/1087] 2023_01_SF_PIT: 95.0s, 5 iter
  [563/1087] 2023_02_GB_ATL: 47.9s, 3 iter
  [564/1087] 2023_02_MIA_NE: 35.7s, 2 iter
  [565/1087] 2023_02_IND_HOU: 55.2s, 3 iter
  [566/1087] 2023_02_LV_BUF: 45.8s, 3 iter
  [567/1087] 2023_02_NO_CAR: 32.4s, 2 iter
  [568/1087] 2023_02_CLE_PIT: 89.0s, 5 iter
  [569/1087] 2023_02_KC_JAX: 66.4s, 4 iter
  [570/1087] 2023_02_WAS_DEN: 33.2s, 2 iter
  [571/1087] 2023_02_MIN_PHI: 63.7s, 4 iter
  [572/1087] 2023_03_BUF_WAS: 32.0s, 2 iter
  [573/1087] 2023_02_SEA_DET: 49.4s, 3 iter
  [574/1087] 2023_02_NYG_ARI: 59.0s, 4 iter
  [575/1087] 2023_02_SF_LA: 45.1s, 3 iter
  [576/1087] 2023_03_DAL_ARI: 16.7s, 1 iter
  [577/1087] 2023_03_ATL_DET: 49.9s, 3 iter
  [578/1087] 2023_03_CAR_SEA: 48.0s, 3 iter
  [579/1087] 2023_02_NYJ_DAL: 69.5s, 4 iter
  [580/1087] 2023_03_CHI_KC: 50.0s, 3 iter
  [581/1087] 2023_03_DEN_MIA: 32.1s, 2 iter
  [582/1087] 2023_03_HOU_JAX: 33.9s, 2 iter
  [583/1087] 2023_03_NYG_SF: 32.1s, 2 iter
  [584/1087] 2023_03_LAC_MIN: 50.2s, 3 iter
  [585/1087] 2023_03_LA_CIN: 47.4s, 3 iter
  [586/1087] 2023_03_IND_BAL: 52.8s, 3 iter
  [587/1087] 2023_03_TEN_CLE: 32.3s, 2 iter
  [588/1087] 2023_03_NO_GB: 48.7s, 3 iter
  [589/1087] 2023_03_PIT_LV: 47.7s, 3 iter
  [590/1087] 2023_04_DEN_CHI: 31.1s, 2 iter
  [591/1087] 2023_04_ARI_SF: 61.7s, 4 iter
  [592/1087] 2023_04_KC_NYJ: 32.4s, 2 iter
  [593/1087] 2023_03_PHI_TB: 80.7s, 5 iter
  [594/1087] 2023_04_ATL_JAX: 49.9s, 3 iter
  [595/1087] 2023_04_CIN_TEN: 45.7s, 3 iter
  [596/1087] 2023_03_NE_NYJ: 86.8s, 5 iter
  [597/1087] 2023_04_BAL_CLE: 49.5s, 3 iter
  [598/1087] 2023_04_DET_GB: 46.1s, 3 iter
  [599/1087] 2023_04_LA_IND: 33.1s, 2 iter
  [600/1087] 2023_04_MIA_BUF: 31.4s, 2 iter
  [601/1087] 2023_04_PIT_HOU: 32.1s, 2 iter
  [602/1087] 2023_04_LV_LAC: 49.7s, 3 iter
  [603/1087] 2023_05_CAR_DET: 31.2s, 2 iter
  [604/1087] 2023_04_MIN_CAR: 46.9s, 3 iter
  [605/1087] 2023_04_SEA_NYG: 46.8s, 3 iter
  [606/1087] 2023_04_TB_NO: 49.5s, 3 iter
  [607/1087] 2023_04_WAS_PHI: 48.0s, 3 iter
  [608/1087] 2023_04_NE_DAL: 54.7s, 3 iter
  [609/1087] 2023_05_BAL_PIT: 48.0s, 3 iter
  [610/1087] 2023_05_CHI_WAS: 45.2s, 3 iter
  [611/1087] 2023_05_CIN_ARI: 46.6s, 3 iter
  [612/1087] 2023_05_KC_MIN: 32.6s, 2 iter
  [613/1087] 2023_05_NYG_MIA: 31.3s, 2 iter
  [614/1087] 2023_05_NYJ_DEN: 31.0s, 2 iter
  [615/1087] 2023_05_HOU_ATL: 49.6s, 3 iter
  [616/1087] 2023_05_JAX_BUF: 47.0s, 3 iter
  [617/1087] 2023_05_DAL_SF: 65.2s, 4 iter
  [618/1087] 2023_05_GB_LV: 61.9s, 4 iter
  [619/1087] 2023_05_NO_NE: 53.4s, 3 iter
  [620/1087] 2023_05_PHI_LA: 32.7s, 2 iter
  [621/1087] 2023_06_DEN_KC: 31.9s, 2 iter
  [622/1087] 2023_05_TEN_IND: 48.0s, 3 iter
  [623/1087] 2023_06_ARI_LA: 47.0s, 3 iter
  [624/1087] 2023_06_BAL_TEN: 46.2s, 3 iter
  [625/1087] 2023_06_IND_JAX: 32.8s, 2 iter
  [626/1087] 2023_06_CAR_MIA: 47.7s, 3 iter
  [627/1087] 2023_06_DAL_LAC: 52.5s, 3 iter
  [628/1087] 2023_06_DET_TB: 48.0s, 3 iter
  [629/1087] 2023_06_MIN_CHI: 46.8s, 3 iter
  [630/1087] 2023_06_NYG_BUF: 31.3s, 2 iter
  [631/1087] 2023_06_NE_LV: 52.7s, 3 iter
  [632/1087] 2023_06_PHI_NYJ: 32.0s, 2 iter
  [633/1087] 2023_06_NO_HOU: 52.2s, 3 iter
  [634/1087] 2023_06_SEA_CIN: 48.5s, 3 iter
  [635/1087] 2023_06_WAS_ATL: 47.0s, 3 iter
  [636/1087] 2023_07_DET_BAL: 32.0s, 2 iter
  [637/1087] 2023_07_ARI_SEA: 49.6s, 3 iter
  [638/1087] 2023_07_ATL_TB: 49.5s, 3 iter
  [639/1087] 2023_06_SF_CLE: 66.0s, 4 iter
  [640/1087] 2023_07_GB_DEN: 46.3s, 3 iter
  [641/1087] 2023_07_CLE_IND: 52.0s, 3 iter
  [642/1087] 2023_07_JAX_NO: 34.6s, 2 iter
  [643/1087] 2023_07_PIT_LA: 32.0s, 2 iter
  [644/1087] 2023_07_LAC_KC: 51.0s, 3 iter
  [645/1087] 2023_07_SF_MIN: 32.1s, 2 iter
  [646/1087] 2023_07_BUF_NE: 84.4s, 5 iter
  [647/1087] 2023_07_MIA_PHI: 48.9s, 3 iter
  [648/1087] 2023_08_BAL_ARI: 32.5s, 2 iter
  [649/1087] 2023_08_CHI_LAC: 32.4s, 2 iter
  [650/1087] 2023_07_LV_CHI: 63.1s, 4 iter
  [651/1087] 2023_07_WAS_NYG: 48.9s, 3 iter
  [652/1087] 2023_08_ATL_TEN: 47.5s, 3 iter
  [653/1087] 2023_08_CIN_SF: 31.1s, 2 iter
  [654/1087] 2023_08_HOU_CAR: 33.1s, 2 iter
  [655/1087] 2023_08_CLE_SEA: 34.1s, 2 iter
  [656/1087] 2023_08_JAX_PIT: 31.9s, 2 iter
  [657/1087] 2023_09_ARI_CLE: 0.1s, 0 iter [NOT CONVERGED]
  [658/1087] 2023_08_LA_DAL: 34.6s, 2 iter
  [659/1087] 2023_08_LV_DET: 32.4s, 2 iter
  [660/1087] 2023_08_KC_DEN: 49.2s, 3 iter
  [661/1087] 2023_08_MIN_GB: 48.4s, 3 iter
  [662/1087] 2023_08_NO_IND: 51.5s, 3 iter
  [663/1087] 2023_08_PHI_WAS: 48.7s, 3 iter
  [664/1087] 2023_08_TB_BUF: 48.5s, 3 iter
  [665/1087] 2023_08_NE_MIA: 65.8s, 4 iter
  [666/1087] 2023_08_NYJ_NYG: 65.2s, 4 iter
  [667/1087] 2023_09_CHI_NO: 48.9s, 3 iter
  [668/1087] 2023_09_MIA_KC: 16.0s, 1 iter
  [669/1087] 2023_09_BUF_CIN: 61.9s, 4 iter
  [670/1087] 2023_09_IND_CAR: 48.2s, 3 iter
  [671/1087] 2023_09_LAC_NYJ: 48.9s, 3 iter
  [672/1087] 2023_09_DAL_PHI: 66.9s, 4 iter
  [673/1087] 2023_09_SEA_BAL: 32.4s, 2 iter
  [674/1087] 2023_09_TEN_PIT: 30.8s, 2 iter
  [675/1087] 2023_09_NYG_LV: 48.8s, 3 iter
  [676/1087] 2023_09_LA_GB: 61.5s, 4 iter
  [677/1087] 2023_10_CLE_BAL: 32.7s, 2 iter
  [678/1087] 2023_09_WAS_NE: 48.8s, 3 iter
  [679/1087] 2023_09_MIN_ATL: 66.3s, 4 iter
  [680/1087] 2023_10_ATL_ARI: 48.4s, 3 iter
  [681/1087] 2023_10_DEN_BUF: 31.1s, 2 iter
  [682/1087] 2023_09_TB_HOU: 66.7s, 4 iter
  [683/1087] 2023_10_HOU_CIN: 32.3s, 2 iter
  [684/1087] 2023_10_CAR_CHI: 62.9s, 4 iter
  [685/1087] 2023_10_DET_LAC: 48.6s, 3 iter
  [686/1087] 2023_10_GB_PIT: 46.3s, 3 iter
  [687/1087] 2023_10_SF_JAX: 30.5s, 2 iter
  [688/1087] 2023_10_NO_MIN: 49.3s, 3 iter
  [689/1087] 2023_10_IND_NE: 51.2s, 3 iter
  [690/1087] 2023_10_WAS_SEA: 31.5s, 2 iter
  [691/1087] 2023_10_TEN_TB: 47.2s, 3 iter
  [692/1087] 2023_11_CHI_DET: 31.5s, 2 iter
  [693/1087] 2023_11_CIN_BAL: 31.1s, 2 iter
  [694/1087] 2023_10_NYJ_LV: 66.3s, 4 iter
  [695/1087] 2023_11_ARI_HOU: 48.2s, 3 iter
  [696/1087] 2023_10_NYG_DAL: 86.3s, 5 iter
  [697/1087] 2023_11_NYG_WAS: 32.1s, 2 iter
  [698/1087] 2023_11_LAC_GB: 47.4s, 3 iter
  [699/1087] 2023_11_MIN_DEN: 47.6s, 3 iter
  [700/1087] 2023_11_DAL_CAR: 65.9s, 4 iter
  [701/1087] 2023_11_LV_MIA: 63.6s, 4 iter
  [702/1087] 2023_11_PHI_KC: 48.9s, 3 iter
  [703/1087] 2023_11_TEN_JAX: 30.8s, 2 iter
  [704/1087] 2023_11_SEA_LA: 47.9s, 3 iter
  [705/1087] 2023_11_NYJ_BUF: 65.0s, 4 iter
  [706/1087] 2023_11_TB_SF: 47.0s, 3 iter
  [707/1087] 2023_12_BAL_LAC: 48.5s, 3 iter
  [708/1087] 2023_12_BUF_PHI: 48.2s, 3 iter
  [709/1087] 2023_12_CAR_TEN: 46.7s, 3 iter
  [710/1087] 2023_12_GB_DET: 31.4s, 2 iter
  [711/1087] 2023_11_PIT_CLE: 84.9s, 5 iter
  [712/1087] 2023_12_CHI_MIN: 48.1s, 3 iter
  [713/1087] 2023_12_JAX_HOU: 49.6s, 3 iter
  [714/1087] 2023_12_KC_LV: 49.4s, 3 iter
  [715/1087] 2023_12_CLE_DEN: 66.7s, 4 iter
  [716/1087] 2023_12_LA_ARI: 47.6s, 3 iter
  [717/1087] 2023_12_NO_ATL: 33.5s, 2 iter
  [718/1087] 2023_12_MIA_NYJ: 48.0s, 3 iter
  [719/1087] 2023_12_SF_SEA: 47.9s, 3 iter
  [720/1087] 2023_12_TB_IND: 50.8s, 3 iter
  [721/1087] 2023_12_WAS_DAL: 50.3s, 3 iter
  [722/1087] 2023_13_ARI_PIT: 48.3s, 3 iter
  [723/1087] 2023_13_CAR_TB: 49.6s, 3 iter
  [724/1087] 2023_12_NE_NYG: 86.3s, 5 iter
  [725/1087] 2023_12_PIT_CIN: 81.5s, 5 iter
  [726/1087] 2023_13_ATL_NYJ: 67.5s, 4 iter
  [727/1087] 2023_13_CIN_JAX: 64.4s, 4 iter
  [728/1087] 2023_13_SEA_DAL: 16.5s, 1 iter
  [729/1087] 2023_13_DEN_HOU: 49.3s, 3 iter
  [730/1087] 2023_13_CLE_LA: 64.7s, 4 iter
  [731/1087] 2023_13_DET_NO: 48.2s, 3 iter
  [732/1087] 2023_14_DEN_LAC: 16.5s, 1 iter
  [733/1087] 2023_13_IND_TEN: 47.3s, 3 iter
  [734/1087] 2023_13_KC_GB: 47.3s, 3 iter
  [735/1087] 2023_13_SF_PHI: 30.9s, 2 iter
  [736/1087] 2023_14_DET_CHI: 31.4s, 2 iter
  [737/1087] 2023_14_BUF_KC: 49.2s, 3 iter
  [738/1087] 2023_13_MIA_WAS: 62.3s, 4 iter
  [739/1087] 2023_13_LAC_NE: 67.7s, 4 iter
  [740/1087] 2023_14_CAR_NO: 49.7s, 3 iter
  [741/1087] 2023_14_IND_CIN: 32.7s, 2 iter
  [742/1087] 2023_14_GB_NYG: 48.3s, 3 iter
  [743/1087] 2023_14_LA_BAL: 31.5s, 2 iter
  [744/1087] 2023_14_JAX_CLE: 50.1s, 3 iter
  [745/1087] 2023_14_TB_ATL: 32.9s, 2 iter
  [746/1087] 2023_14_MIN_LV: 48.2s, 3 iter
  [747/1087] 2023_14_HOU_NYJ: 67.4s, 4 iter
  [748/1087] 2023_14_SEA_SF: 47.8s, 3 iter
  [749/1087] 2023_14_PHI_DAL: 49.9s, 3 iter
  [750/1087] 2023_14_TEN_MIA: 45.1s, 3 iter
  [751/1087] 2023_15_MIN_CIN: 0.1s, 0 iter [NOT CONVERGED]
  [752/1087] 2023_15_CHI_CLE: 32.6s, 2 iter
  [753/1087] 2023_15_BAL_JAX: 47.5s, 3 iter
  [754/1087] 2023_15_DEN_DET: 31.9s, 2 iter
  [755/1087] 2023_15_DAL_BUF: 33.7s, 2 iter
  [756/1087] 2023_15_NYG_NO: 33.1s, 2 iter
  [757/1087] 2023_15_HOU_TEN: 47.2s, 3 iter
  [758/1087] 2023_15_PIT_IND: 32.8s, 2 iter
  [759/1087] 2023_15_NYJ_MIA: 48.9s, 3 iter
  [760/1087] 2023_15_PHI_SEA: 48.8s, 3 iter
  [761/1087] 2023_15_ATL_CAR: 99.0s, 6 iter
  [762/1087] 2023_15_TB_GB: 31.7s, 2 iter
  [763/1087] 2023_15_KC_NE: 67.7s, 4 iter
  [764/1087] 2023_15_SF_ARI: 46.2s, 3 iter
  [765/1087] 2023_15_LAC_LV: 83.7s, 5 iter
  [766/1087] 2023_15_WAS_LA: 47.3s, 3 iter
  [767/1087] 2023_14_NE_PIT: 136.4s, 8 iter
  [768/1087] 2023_16_BAL_SF: 31.5s, 2 iter
  [769/1087] 2023_16_ARI_CHI: 33.1s, 2 iter
  [770/1087] 2023_16_DAL_MIA: 32.5s, 2 iter
  [771/1087] 2023_16_DET_MIN: 32.6s, 2 iter
  [772/1087] 2023_16_CIN_PIT: 48.1s, 3 iter
  [773/1087] 2023_16_CLE_HOU: 51.0s, 3 iter
  [774/1087] 2023_16_IND_ATL: 33.7s, 2 iter
  [775/1087] 2023_16_JAX_TB: 32.5s, 2 iter
  [776/1087] 2023_16_BUF_LAC: 66.0s, 4 iter
  [777/1087] 2023_16_GB_CAR: 46.6s, 3 iter
  [778/1087] 2023_16_LV_KC: 49.4s, 3 iter
  [779/1087] 2023_16_SEA_TEN: 31.4s, 2 iter
  [780/1087] 2023_16_NO_LA: 49.3s, 3 iter
  [781/1087] 2023_16_NYG_PHI: 49.3s, 3 iter
  [782/1087] 2023_17_ARI_PHI: 33.6s, 2 iter
  [783/1087] 2023_16_NE_DEN: 67.2s, 4 iter
  [784/1087] 2023_17_CIN_KC: 33.0s, 2 iter
  [785/1087] 2023_16_WAS_NYJ: 47.4s, 3 iter
  [786/1087] 2023_17_GB_MIN: 32.1s, 2 iter
  [787/1087] 2023_17_ATL_CHI: 51.4s, 3 iter
  [788/1087] 2023_17_CAR_JAX: 50.1s, 3 iter
  [789/1087] 2023_17_LV_IND: 34.0s, 2 iter
  [790/1087] 2023_17_MIA_BAL: 32.1s, 2 iter
  [791/1087] 2023_17_DET_DAL: 50.2s, 3 iter
  [792/1087] 2023_17_LA_NYG: 48.5s, 3 iter
  [793/1087] 2023_17_LAC_DEN: 51.0s, 3 iter
  [794/1087] 2023_17_NYJ_CLE: 33.3s, 2 iter
  [795/1087] 2023_17_NO_TB: 48.5s, 3 iter
  [796/1087] 2023_18_BUF_MIA: 31.5s, 2 iter
  [797/1087] 2023_18_ATL_NO: 32.7s, 2 iter
  [798/1087] 2023_17_SF_WAS: 45.4s, 3 iter
  [799/1087] 2023_17_TEN_HOU: 46.7s, 3 iter
  [800/1087] 2023_17_PIT_SEA: 65.5s, 4 iter
  [801/1087] 2023_18_CHI_GB: 46.9s, 3 iter
  [802/1087] 2023_17_NE_BUF: 83.1s, 5 iter
  [803/1087] 2023_18_DEN_LV: 49.3s, 3 iter
  [804/1087] 2023_18_CLE_CIN: 64.5s, 4 iter
  [805/1087] 2023_18_JAX_TEN: 45.6s, 3 iter
  [806/1087] 2023_18_DAL_WAS: 63.6s, 4 iter
  [807/1087] 2023_18_LA_SF: 46.7s, 3 iter
  [808/1087] 2023_18_MIN_DET: 47.5s, 3 iter
  [809/1087] 2023_18_HOU_IND: 66.6s, 4 iter
  [810/1087] 2023_18_KC_LAC: 67.1s, 4 iter
  [811/1087] 2023_18_SEA_ARI: 31.7s, 2 iter
  [812/1087] 2023_18_TB_CAR: 47.2s, 3 iter
  [813/1087] 2023_18_PHI_NYG: 66.3s, 4 iter
  [814/1087] 2024_01_ARI_BUF: 74.7s, 4 iter
  [815/1087] 2023_18_PIT_BAL: 80.8s, 5 iter
  [816/1087] 2024_01_BAL_KC: 74.3s, 4 iter
  [817/1087] 2024_01_CAR_NO: 75.5s, 4 iter
  [818/1087] 2024_01_DAL_CLE: 75.5s, 4 iter
  [819/1087] 2023_18_NYJ_NE: 118.7s, 7 iter
  [820/1087] 2024_01_HOU_IND: 55.4s, 3 iter
  [821/1087] 2024_01_GB_PHI: 73.6s, 4 iter
  [822/1087] 2024_01_DEN_SEA: 93.9s, 5 iter
  [823/1087] 2024_01_LA_DET: 55.7s, 3 iter
  [824/1087] 2024_01_JAX_MIA: 93.9s, 5 iter
  [825/1087] 2024_01_LV_LAC: 74.8s, 4 iter
  [826/1087] 2024_01_MIN_NYG: 74.9s, 4 iter
  [827/1087] 2024_02_ATL_PHI: 50.3s, 3 iter
  [828/1087] 2024_01_PIT_ATL: 75.4s, 4 iter
  [829/1087] 2024_01_TEN_CHI: 74.2s, 4 iter
  [830/1087] 2024_02_BUF_MIA: 43.9s, 3 iter
  [831/1087] 2024_02_CHI_HOU: 45.7s, 3 iter
  [832/1087] 2024_01_NYJ_SF: 94.6s, 5 iter
  [833/1087] 2024_01_NE_CIN: 114.1s, 6 iter
  [834/1087] 2024_02_CIN_KC: 56.5s, 4 iter
  [835/1087] 2024_02_CLE_JAX: 46.3s, 3 iter
  [836/1087] 2024_01_WAS_TB: 111.9s, 6 iter
  [837/1087] 2024_02_NYG_WAS: 28.0s, 2 iter
  [838/1087] 2024_02_LV_BAL: 45.6s, 3 iter
  [839/1087] 2024_02_LAC_CAR: 49.0s, 3 iter
  [840/1087] 2024_02_LA_ARI: 46.8s, 3 iter
  [841/1087] 2024_02_IND_GB: 61.6s, 4 iter
  [842/1087] 2024_02_NYJ_TEN: 42.6s, 3 iter
  [843/1087] 2024_03_DEN_TB: 30.1s, 2 iter
  [844/1087] 2024_02_SEA_NE: 48.4s, 3 iter
  [845/1087] 2024_02_SF_MIN: 43.5s, 3 iter
  [846/1087] 2024_02_NO_DAL: 72.7s, 4 iter
