game_pk,date,home_team,away_team,season_yr,ml_home_price,ml_away_price,p_home,p_away,home_win,h_whiff_r10,a_whiff_r10,h_zone_r10,a_zone_r10,bet_side,bet_home,bet_won,profit,fav_imp
662886,2022-09-19,COL,SFG,2022,105,-125,0.4675324675324675,0.5324675324675325,0,0.22709396079131122,0.1988722552516014,0.4684263377110976,0.5422598885746146,away,0,True,0.8,0.5324675324675325
662940,2022-09-30,CLE,KCR,2022,-135,115,0.552594002855783,0.447405997144217,1,0.2304777070409337,0.17870244004541053,0.46084619721687015,0.5430650035509146,away,0,False,-1.0,0.552594002855783
661465,2022-10-02,ATL,NYM,2022,-130,110,0.5427435387673957,0.4572564612326044,1,0.2986512616303557,0.18013531122965085,0.4567753631910829,0.5272388925733289,away,0,False,-1.0,0.5427435387673957
661223,2022-10-04,MIL,ARI,2022,105,-125,0.4675324675324675,0.5324675324675325,1,0.20811464757893328,0.23755567420084872,0.5047476440877556,0.48193542669941536,home,1,True,1.05,0.5324675324675325
718760,2023-04-01,HOU,CHW,2023,-130,110,0.5427435387673957,0.4572564612326044,1,0.20267977680582722,0.25276790220292655,0.5050171465916685,0.4537389568376409,home,1,True,0.7692307692307693,0.5427435387673957
718746,2023-04-01,SEA,CLE,2023,-135,115,0.552594002855783,0.447405997144217,0,0.20010468824700373,0.24713791375927996,0.5119298959618763,0.44910988528318974,home,1,False,-1.0,0.552594002855783
718756,2023-04-01,CIN,PIT,2023,-135,115,0.552594002855783,0.447405997144217,1,0.2756354451582447,0.2128472117012421,0.45236681479046614,0.5314840526400219,away,0,False,-1.0,0.552594002855783
718746,2023-04-01,SEA,CLE,2023,-125,105,0.5324675324675325,0.4675324675324675,0,0.20010468824700373,0.24713791375927996,0.5119298959618763,0.44910988528318974,home,1,False,-1.0,0.5324675324675325
718737,2023-04-02,STL,TOR,2023,-120,100,0.5217391304347826,0.4782608695652174,1,0.22518840126362152,0.17080197789631751,0.4765948992349167,0.5268089341822055,away,0,False,-1.0,0.5217391304347826
718677,2023-04-07,CLE,SEA,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.235905564593683,0.22302135491367042,0.45716544083874544,0.5109913632454189,away,0,True,1.1,0.5427435387673957
718677,2023-04-07,CLE,SEA,2023,-125,105,0.5324675324675325,0.4675324675324675,0,0.235905564593683,0.22302135491367042,0.45716544083874544,0.5109913632454189,away,0,True,1.05,0.5324675324675325
718659,2023-04-08,ATL,SDP,2023,100,-120,0.4782608695652174,0.5217391304347826,0,0.2672376384887914,0.19588723255659737,0.46122656357628955,0.5081686119656003,away,0,True,0.8333333333333334,0.5217391304347826
718386,2023-04-28,MIL,LAA,2023,-130,110,0.5427435387673957,0.4572564612326044,1,0.24940985962865447,0.18828748732821332,0.4589678563590394,0.5075050921368488,away,0,False,-1.0,0.5427435387673957
718388,2023-04-28,TEX,NYY,2023,-125,105,0.5324675324675325,0.4675324675324675,1,0.38468677160182235,0.22591330704871054,0.4579334404176721,0.5179875506004558,away,0,False,-1.0,0.5324675324675325
718386,2023-04-28,MIL,LAA,2023,-125,105,0.5324675324675325,0.4675324675324675,1,0.24940985962865447,0.18828748732821332,0.4589678563590394,0.5075050921368488,away,0,False,-1.0,0.5324675324675325
718256,2023-05-08,CHC,STL,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.22245161178251888,0.17327828092013384,0.4546221844121131,0.5176843978334194,away,0,True,1.1,0.5427435387673957
718246,2023-05-09,BAL,TBR,2023,115,-135,0.447405997144217,0.552594002855783,1,0.24157212118555882,0.21895894151991713,0.4859393385221804,0.5067844571851413,away,0,False,-1.0,0.552594002855783
718224,2023-05-10,MIN,SDP,2023,-130,110,0.5427435387673957,0.4572564612326044,1,0.2606764263239463,0.1636471319669067,0.47323438262077105,0.5302867353763712,away,0,False,-1.0,0.5427435387673957
718224,2023-05-10,MIN,SDP,2023,105,-125,0.4675324675324675,0.5324675324675325,1,0.2606764263239463,0.1636471319669067,0.47323438262077105,0.5302867353763712,away,0,False,-1.0,0.5324675324675325
718201,2023-05-12,LAD,SDP,2023,-135,115,0.552594002855783,0.447405997144217,1,0.19431169200657863,0.3084001375824723,0.509745690102107,0.4075132758827754,home,1,True,0.7407407407407407,0.552594002855783
718161,2023-05-15,COL,CIN,2023,110,-130,0.4572564612326044,0.5427435387673957,1,0.19803409543600425,0.3161816960448049,0.5147964476089175,0.49103049582426284,home,1,True,1.1,0.5427435387673957
718134,2023-05-17,TOR,NYY,2023,-125,105,0.5324675324675325,0.4675324675324675,1,0.18930943002151832,0.24608763703426226,0.5247229574140886,0.482175291404911,home,1,True,0.8,0.5324675324675325
718096,2023-05-20,LAA,MIN,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.25905829252319795,0.21995022619836344,0.4873794064465543,0.5547484525393842,away,0,True,1.0,0.5217391304347826
718065,2023-05-23,PIT,TEX,2023,110,-130,0.4572564612326044,0.5427435387673957,0,0.18101725752832218,0.2346999615335293,0.5243357388297506,0.48279058424671284,home,1,False,-1.0,0.5427435387673957
718040,2023-05-24,NYY,BAL,2023,-135,115,0.552594002855783,0.447405997144217,0,0.21865394891925,0.2736804690390826,0.5225029628759273,0.46853147932528494,home,1,False,-1.0,0.552594002855783
718040,2023-05-24,NYY,BAL,2023,-125,105,0.5324675324675325,0.4675324675324675,0,0.21865394891925,0.2736804690390826,0.5225029628759273,0.46853147932528494,home,1,False,-1.0,0.5324675324675325
718017,2023-05-26,MIL,SFG,2023,-135,115,0.552594002855783,0.447405997144217,0,0.278792367950583,0.21516450518851776,0.4787853269408676,0.5100190666256473,away,0,True,1.15,0.552594002855783
718008,2023-05-27,MIN,TOR,2023,-120,100,0.5217391304347826,0.4782608695652174,1,0.28640982789960856,0.18397346164207168,0.47530800344439184,0.5182965570667156,away,0,False,-1.0,0.5217391304347826
717848,2023-06-08,NYY,CHW,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.19979657752759863,0.22974223665202217,0.5436726369246244,0.4857171046636746,home,1,False,-1.0,0.5427435387673957
717834,2023-06-09,DET,ARI,2023,110,-130,0.4572564612326044,0.5427435387673957,0,0.18890056951267353,0.2755937213342517,0.49656455135301447,0.44274786227392066,home,1,False,-1.0,0.5427435387673957
717821,2023-06-10,DET,ARI,2023,110,-130,0.4572564612326044,0.5427435387673957,0,0.2703768908765293,0.15836560658164087,0.45150974264244886,0.544275802840186,away,0,True,0.7692307692307693,0.5427435387673957
717708,2023-06-18,CHC,BAL,2023,100,-120,0.4782608695652174,0.5217391304347826,0,0.22446832631376967,0.22219211980842832,0.45838903665042263,0.5160946133497883,away,0,True,0.8333333333333334,0.5217391304347826
717681,2023-06-20,DET,KCR,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.16849002767356025,0.2306651447590758,0.5237992934750776,0.4760831081592422,home,1,False,-1.0,0.5217391304347826
717625,2023-06-24,CLE,MIL,2023,-120,100,0.5217391304347826,0.4782608695652174,1,0.19457615241398443,0.2868922237911785,0.49953972770585936,0.47931891574985325,home,1,True,0.8333333333333334,0.5217391304347826
717621,2023-06-25,DET,MIN,2023,105,-125,0.4675324675324675,0.5324675324675325,0,0.1745614562449888,0.24078466541943627,0.5167834033592682,0.47731075084585745,home,1,False,-1.0,0.5324675324675325
717545,2023-07-01,STL,NYY,2023,-135,115,0.552594002855783,0.447405997144217,1,0.23211656183670928,0.17967069170622407,0.4479333735903938,0.5483126719149994,away,0,False,-1.0,0.552594002855783
717533,2023-07-01,LAA,ARI,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.23679467273739196,0.1747944654718529,0.4619969810865522,0.52403440302966,away,0,True,1.0,0.5217391304347826
717533,2023-07-01,LAA,ARI,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.23679467273739196,0.1747944654718529,0.4619969810865522,0.52403440302966,away,0,True,1.0,0.5217391304347826
717534,2023-07-01,SEA,TBR,2023,-135,115,0.552594002855783,0.447405997144217,1,0.16879443712279993,0.3463923388557302,0.5678554678856147,0.47088302758110223,home,1,True,0.7407407407407407,0.552594002855783
717529,2023-07-02,BAL,MIN,2023,100,-120,0.4782608695652174,0.5217391304347826,1,0.17402754953967978,0.23380277645818964,0.5530165756311055,0.49110670077848884,home,1,True,1.0,0.5217391304347826
717430,2023-07-09,HOU,SEA,2023,115,-135,0.447405997144217,0.552594002855783,0,0.22721470094705012,0.22276181725453842,0.44225761367463956,0.5597752781058368,away,0,True,0.7407407407407407,0.552594002855783
717412,2023-07-14,CIN,MIL,2023,-135,115,0.552594002855783,0.447405997144217,0,0.21748771680215467,0.2630996622456895,0.4954532365990141,0.46984847745585334,home,1,False,-1.0,0.552594002855783
717404,2023-07-15,TOR,ARI,2023,-125,105,0.5324675324675325,0.4675324675324675,1,0.18548911524735595,0.25017030042702226,0.5065307532822415,0.48397016582948726,home,1,True,0.8,0.5324675324675325
717361,2023-07-18,BAL,LAD,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.2589336712702047,0.21479489212784145,0.4729886233151187,0.5308592912882504,away,0,True,1.0,0.5217391304347826
717354,2023-07-18,TEX,TBR,2023,-130,110,0.5427435387673957,0.4572564612326044,1,0.22192446072849775,0.22604691894123233,0.4615589303022022,0.5375764973449008,away,0,False,-1.0,0.5427435387673957
717331,2023-07-20,TOR,SDP,2023,100,-120,0.4782608695652174,0.5217391304347826,1,0.18646515783830536,0.3684525562227341,0.506025809036502,0.40436946935400914,home,1,True,1.0,0.5217391304347826
717286,2023-07-23,CHC,STL,2023,115,-135,0.447405997144217,0.552594002855783,1,0.1713186685524401,0.2432519939256621,0.508101550747561,0.4870648033712902,home,1,True,1.15,0.552594002855783
717278,2023-07-23,LAA,PIT,2023,-120,100,0.5217391304347826,0.4782608695652174,1,0.2367885598943086,0.15753922011510196,0.45445049360444323,0.5417617303998201,away,0,False,-1.0,0.5217391304347826
717280,2023-07-24,PHI,BAL,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.20191244337713654,0.22974753335001785,0.5550328952034044,0.4946192095640023,home,1,False,-1.0,0.5217391304347826
717265,2023-07-25,DET,LAA,2023,-125,105,0.5324675324675325,0.4675324675324675,0,0.2534537204834981,0.22597634923639345,0.49070581388651124,0.5323498771318667,away,0,True,1.05,0.5324675324675325
717265,2023-07-25,DET,LAA,2023,110,-130,0.4572564612326044,0.5427435387673957,0,0.2534537204834981,0.22597634923639345,0.49070581388651124,0.5323498771318667,away,0,True,0.7692307692307693,0.5427435387673957
717219,2023-07-29,BAL,NYY,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.22132694032098926,0.21489315528789216,0.47674722941315384,0.5434098035556537,away,0,True,1.0,0.5217391304347826
717219,2023-07-29,BAL,NYY,2023,-125,105,0.5324675324675325,0.4675324675324675,0,0.22132694032098926,0.21489315528789216,0.47674722941315384,0.5434098035556537,away,0,True,1.05,0.5324675324675325
717200,2023-07-30,BAL,NYY,2023,-135,115,0.552594002855783,0.447405997144217,1,0.22887034036756168,0.17493128873286584,0.4885510900285722,0.5440333547353198,away,0,False,-1.0,0.552594002855783
717186,2023-07-31,TOR,BAL,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.1726910032489334,0.2706428610357795,0.5086870682974396,0.4611066139274011,home,1,False,-1.0,0.5427435387673957
717186,2023-07-31,TOR,BAL,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.1726910032489334,0.2706428610357795,0.5086870682974396,0.4611066139274011,home,1,False,-1.0,0.5427435387673957
717178,2023-08-01,PIT,DET,2023,-125,105,0.5324675324675325,0.4675324675324675,1,0.2504804794876282,0.16335967142722868,0.4806275941701344,0.5432099617597316,away,0,False,-1.0,0.5324675324675325
717178,2023-08-01,PIT,DET,2023,114,-135,0.448558885283451,0.551441114716549,1,0.2504804794876282,0.16335967142722868,0.4806275941701344,0.5432099617597316,away,0,False,-1.0,0.551441114716549
717166,2023-08-02,PIT,DET,2023,105,-125,0.4675324675324675,0.5324675324675325,0,0.18608563921063923,0.23735988524072674,0.4970624460058139,0.45134538750409947,home,1,False,-1.0,0.5324675324675325
717159,2023-08-02,MIA,PHI,2023,105,-125,0.4675324675324675,0.5324675324675325,1,0.26462882005564936,0.22757203671867768,0.49452082266204656,0.4984986030785462,away,0,False,-1.0,0.5324675324675325
717159,2023-08-02,MIA,PHI,2023,105,-125,0.4675324675324675,0.5324675324675325,1,0.26462882005564936,0.22757203671867768,0.49452082266204656,0.4984986030785462,away,0,False,-1.0,0.5324675324675325
717098,2023-08-06,CHC,ATL,2023,110,-130,0.4572564612326044,0.5427435387673957,1,0.20878639176915037,0.27954400920829936,0.5356188439017938,0.4329574446847098,home,1,True,1.1,0.5427435387673957
717102,2023-08-06,TEX,MIA,2023,-120,100,0.5217391304347826,0.4782608695652174,1,0.2300469507865331,0.22176419400605885,0.47897072973017385,0.5214445618680369,away,0,False,-1.0,0.5217391304347826
717080,2023-08-08,NYM,CHC,2023,114,-135,0.448558885283451,0.551441114716549,0,0.23905375871372653,0.16960730868424867,0.4642908245862386,0.5253413855082341,away,0,True,0.7407407407407407,0.551441114716549
717080,2023-08-08,NYM,CHC,2023,100,-120,0.4782608695652174,0.5217391304347826,0,0.23905375871372653,0.16960730868424867,0.4642908245862386,0.5253413855082341,away,0,True,0.8333333333333334,0.5217391304347826
717013,2023-08-13,NYM,ATL,2023,110,-130,0.4572564612326044,0.5427435387673957,1,0.2748906538030962,0.16298584493310886,0.4412586875732935,0.5006310531407951,away,0,False,-1.0,0.5427435387673957
716988,2023-08-15,NYM,PIT,2023,-118,-102,0.5173641257162701,0.4826358742837298,0,0.26932945647338824,0.17260486506358363,0.44870960753344447,0.5358992766530009,away,0,True,0.9803921568627451,0.5173641257162701
716938,2023-08-19,TEX,MIL,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.18788650165264115,0.3060709405274895,0.5096461342799604,0.44738464206134826,home,1,False,-1.0,0.5427435387673957
716921,2023-08-20,STL,NYM,2023,-135,114,0.551441114716549,0.448558885283451,1,0.18412901838305062,0.24472000370634722,0.4950158265465399,0.4971896708316659,home,1,True,0.7407407407407407,0.551441114716549
716873,2023-08-24,HOU,BOS,2023,-135,114,0.551441114716549,0.448558885283451,0,0.17697038924432543,0.24698337620252125,0.5354309060459929,0.46456191815789055,home,1,False,-1.0,0.551441114716549
716808,2023-08-28,DET,NYY,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.2729000804816971,0.16372478672604235,0.47845770259853626,0.5349412665488504,away,0,True,1.0,0.5217391304347826
716808,2023-08-28,DET,NYY,2023,-125,105,0.5324675324675325,0.4675324675324675,0,0.2729000804816971,0.16372478672604235,0.47845770259853626,0.5349412665488504,away,0,True,1.05,0.5324675324675325
716802,2023-08-29,BOS,HOU,2023,-122,102,0.5260865852617197,0.4739134147382802,0,0.22176164671249907,0.17265220742614357,0.47723160141580917,0.5314051411506628,away,0,True,1.02,0.5260865852617197
716802,2023-08-29,BOS,HOU,2023,114,-135,0.448558885283451,0.551441114716549,0,0.22176164671249907,0.17265220742614357,0.47723160141580917,0.5314051411506628,away,0,True,0.7407407407407407,0.551441114716549
716778,2023-08-30,MIA,TBR,2023,105,-125,0.4675324675324675,0.5324675324675325,0,0.3108771142922463,0.2170770138237943,0.4806819489523285,0.5244812685079119,away,0,True,0.8,0.5324675324675325
716757,2023-09-01,LAD,ATL,2023,110,-130,0.4572564612326044,0.5427435387673957,0,0.20766575157376915,0.2416562387598193,0.5304374919527832,0.4585621848403192,home,1,False,-1.0,0.5427435387673957
716731,2023-09-03,OAK,LAA,2023,114,-135,0.448558885283451,0.551441114716549,1,0.19819792885822785,0.28296170660919895,0.5057106505754978,0.4758997725231531,home,1,True,1.14,0.551441114716549
716687,2023-09-06,TEX,HOU,2023,-135,114,0.551441114716549,0.448558885283451,0,0.27818320187428647,0.19088193325104152,0.49037964089800246,0.514953282694014,away,0,True,1.14,0.551441114716549
716682,2023-09-07,MIA,LAD,2023,102,-122,0.4739134147382802,0.5260865852617197,0,0.2139650082185826,0.24938994565075817,0.4988207286885206,0.44824575779190384,home,1,False,-1.0,0.5260865852617197
716679,2023-09-08,PHI,MIA,2023,-135,114,0.551441114716549,0.448558885283451,0,0.20470760109617894,0.3394937904755414,0.5053186245996858,0.469618687111764,home,1,False,-1.0,0.551441114716549
716583,2023-09-15,BAL,TBR,2023,110,-130,0.4572564612326044,0.5427435387673957,0,0.24174584131187746,0.213638707943628,0.48444721726899675,0.5350332718842487,away,0,True,0.7692307692307693,0.5427435387673957
716572,2023-09-15,STL,PHI,2023,-120,100,0.5217391304347826,0.4782608695652174,0,0.21264447598636568,0.25106990008554464,0.5090564731603968,0.47286754172286294,home,1,False,-1.0,0.5217391304347826
716566,2023-09-16,TOR,BOS,2023,-135,114,0.551441114716549,0.448558885283451,1,0.2019242128517115,0.2900060615716281,0.5389084145170037,0.47000410584016034,home,1,True,0.7407407407407407,0.551441114716549
716562,2023-09-16,CLE,TEX,2023,-125,105,0.5324675324675325,0.4675324675324675,1,0.25209180550518384,0.20600239302598777,0.47502014461316994,0.5043957238626712,away,0,False,-1.0,0.5324675324675325
716436,2023-09-25,SEA,HOU,2023,-130,110,0.5427435387673957,0.4572564612326044,0,0.27774960797300274,0.18653696449430807,0.4719474478584017,0.5498255196524579,away,0,True,1.1,0.5427435387673957
716436,2023-09-25,SEA,HOU,2023,-135,114,0.551441114716549,0.448558885283451,0,0.27774960797300274,0.18653696449430807,0.4719474478584017,0.5498255196524579,away,0,True,1.14,0.551441114716549
716379,2023-09-29,SEA,TEX,2023,-120,100,0.5217391304347826,0.4782608695652174,1,0.21376530146681608,0.2553931606360388,0.5542745067545323,0.43806683069054486,home,1,True,0.8333333333333334,0.5217391304347826
716353,2023-10-01,STL,CIN,2023,100,-120,0.4782608695652174,0.5217391304347826,1,0.1373875902987292,0.26057730358789916,0.5591498784995073,0.47658604376159647,home,1,True,1.0,0.5217391304347826
746089,2024-03-28,MIA,PIT,2024,-130,110,0.5427435387673957,0.4572564612326044,0,0.2861970012848222,0.21144899804827974,0.4563804480138529,0.5189626339299436,away,0,True,1.1,0.5427435387673957
745039,2024-03-28,TEX,CHC,2024,-120,100,0.5217391304347826,0.4782608695652174,1,0.2626581179009961,0.2126763746375088,0.4278882592619735,0.5534429205247214,away,0,False,-1.0,0.5217391304347826
746731,2024-04-06,CIN,NYM,2024,-122,102,0.5260865852617197,0.4739134147382802,1,0.26174645305276584,0.17081437694809606,0.44317540904022756,0.532562952190482,away,0,False,-1.0,0.5260865852617197
746408,2024-04-12,HOU,TEX,2024,-130,110,0.5427435387673957,0.4572564612326044,0,0.19307775784242928,0.27713585936888496,0.5022170966989546,0.4896926586663673,home,1,False,-1.0,0.5427435387673957
745679,2024-04-12,OAK,WSN,2024,-135,114,0.551441114716549,0.448558885283451,1,0.22440618921121452,0.19002549286184217,0.44300861330489083,0.5029409206454,away,0,False,-1.0,0.551441114716549
745671,2024-04-17,OAK,STL,2024,114,-135,0.448558885283451,0.551441114716549,1,0.23959365954818654,0.21549932402908417,0.44335381287339126,0.5353130868883468,away,0,False,-1.0,0.551441114716549
746973,2024-04-17,BOS,CLE,2024,-130,110,0.5427435387673957,0.4572564612326044,1,0.25462716261670965,0.18423522205259607,0.4942235608789581,0.5185944194940074,away,0,False,-1.0,0.5427435387673957
746722,2024-04-23,CIN,PHI,2024,105,-125,0.4675324675324675,0.5324675324675325,1,0.19501701427167267,0.28610278087270224,0.5296674310177546,0.47857654177323683,home,1,True,1.05,0.5324675324675325
745512,2024-04-25,PIT,MIL,2024,114,-135,0.448558885283451,0.551441114716549,0,0.21344646956394836,0.30885743870383203,0.5255544034957471,0.46445914170056984,home,1,False,-1.0,0.551441114716549
746482,2024-04-26,DET,KCR,2024,-130,110,0.5427435387673957,0.4572564612326044,0,0.27194989399923586,0.1694123066410703,0.43406287645712227,0.5308458047933913,away,0,True,1.1,0.5427435387673957
