game_id,season,home_team,away_team,actual_total,m3_projection,m3_residual,abs_error,game_date
662410,2022,NYM,LAD,8,7.305,0.6950000000000003,0.6950000000000003,2022-09-01
662491,2022,WSN,OAK,12,9.055,2.9450000000000003,2.9450000000000003,2022-09-01
662785,2022,DET,SEA,7,9.059,-2.0589999999999993,2.0589999999999993,2022-09-01
662971,2022,CLE,BAL,3,6.645,-3.6449999999999996,3.6449999999999996,2022-09-01
663210,2022,BOS,TEX,17,8.965,8.035,8.035,2022-09-01
663290,2022,ARI,MIL,5,7.306,-2.306,2.306,2022-09-01
661439,2022,CHW,MIN,7,9.282,-2.282,2.282,2022-09-02
661476,2022,ATL,MIA,9,8.802,0.1980000000000004,0.1980000000000004,2022-09-02
661855,2022,TBR,NYY,9,8.123,0.8770000000000007,0.8770000000000007,2022-09-02
661920,2022,STL,CHC,8,8.488,-0.48799999999999955,0.48799999999999955,2022-09-02
662032,2022,SFG,PHI,14,8.473,5.526999999999999,5.526999999999999,2022-09-02
662356,2022,PIT,TOR,4,8.598,-4.598000000000001,4.598000000000001,2022-09-02
662409,2022,NYM,WSN,10,7.792,2.208,2.208,2022-09-02
662603,2022,LAD,SDP,8,9.311,-1.311,1.311,2022-09-02
662915,2022,DET,KCR,9,9.944,-0.9440000000000008,0.9440000000000008,2022-09-02
662961,2022,CLE,SEA,7,8.267,-1.2669999999999995,1.2669999999999995,2022-09-02
663133,2022,CIN,COL,5,10.417,-5.417,5.417,2022-09-02
663212,2022,BOS,TEX,10,9.291,0.7089999999999996,0.7089999999999996,2022-09-02
663285,2022,ARI,MIL,3,8.579,-5.579000000000001,5.579000000000001,2022-09-02
663356,2022,BAL,OAK,7,8.997,-1.9969999999999999,1.9969999999999999,2022-09-02
663428,2022,LAA,HOU,6,8.948,-2.9480000000000004,2.9480000000000004,2022-09-02
661438,2022,CHW,MIN,13,7.846,5.154,5.154,2022-09-03
661475,2022,ATL,MIA,3,9.421,-6.420999999999999,6.420999999999999,2022-09-03
661854,2022,TBR,NYY,3,8.215,-5.215,5.215,2022-09-03
661928,2022,STL,CHC,12,8.485,3.5150000000000006,3.5150000000000006,2022-09-03
662031,2022,SFG,PHI,9,8.397,0.6029999999999998,0.6029999999999998,2022-09-03
662286,2022,PIT,TOR,5,9.544,-4.5440000000000005,4.5440000000000005,2022-09-03
662425,2022,NYM,WSN,8,8.031,-0.031000000000000583,0.031000000000000583,2022-09-03
662597,2022,LAD,SDP,13,8.988,4.0120000000000005,4.0120000000000005,2022-09-03
662803,2022,DET,KCR,14,10.693,3.3070000000000004,3.3070000000000004,2022-09-03
662963,2022,CLE,SEA,4,8.518,-4.518000000000001,4.518000000000001,2022-09-03
663214,2022,BOS,TEX,8,8.507,-0.5069999999999997,0.5069999999999997,2022-09-03
663321,2022,ARI,MIL,14,8.487,5.513,5.513,2022-09-03
663355,2022,BAL,OAK,9,9.624,-0.6240000000000006,0.6240000000000006,2022-09-03
663436,2022,LAA,HOU,3,7.69,-4.69,4.69,2022-09-03
661437,2022,CHW,MIN,6,8.813,-2.8130000000000006,2.8130000000000006,2022-09-04
661474,2022,ATL,MIA,8,8.276,-0.2759999999999998,0.2759999999999998,2022-09-04
661853,2022,TBR,NYY,3,8.335,-5.335000000000001,5.335000000000001,2022-09-04
661927,2022,STL,CHC,2,7.903,-5.903,5.903,2022-09-04
662030,2022,SFG,PHI,8,7.04,0.96,0.96,2022-09-04
662299,2022,PIT,TOR,7,8.914,-1.9139999999999997,1.9139999999999997,2022-09-04
662424,2022,NYM,WSN,8,8.738,-0.7379999999999995,0.7379999999999995,2022-09-04
662599,2022,LAD,SDP,13,9.824,3.176,3.176,2022-09-04
662786,2022,DET,KCR,5,8.235,-3.2349999999999994,3.2349999999999994,2022-09-04
662962,2022,CLE,SEA,9,7.45,1.5499999999999998,1.5499999999999998,2022-09-04
663107,2022,CIN,COL,12,8.167,3.833,3.833,2022-09-04
663108,2022,CIN,COL,10,9.447,0.5530000000000008,0.5530000000000008,2022-09-04
663213,2022,BOS,TEX,7,9.79,-2.789999999999999,2.789999999999999,2022-09-04
663311,2022,ARI,MIL,6,7.956,-1.9560000000000004,1.9560000000000004,2022-09-04
663354,2022,BAL,OAK,5,9.743,-4.743,4.743,2022-09-04
663435,2022,LAA,HOU,10,11.941,-1.9410000000000007,1.9410000000000007,2022-09-04
661045,2022,BAL,TOR,12,9.644,2.356,2.356,2022-09-05
661088,2022,HOU,TEX,1,7.712,-6.712,6.712,2022-09-05
661236,2022,NYY,MIN,7,10.431,-3.430999999999999,3.430999999999999,2022-09-05
661852,2022,TBR,BOS,7,8.97,-1.9700000000000006,1.9700000000000006,2022-09-05
661926,2022,STL,WSN,6,8.961,-2.9610000000000003,2.9610000000000003,2022-09-05
662121,2022,SEA,CHW,5,7.663,-2.6630000000000003,2.6630000000000003,2022-09-05
662211,2022,SDP,ARI,5,7.617,-2.617,2.617,2022-09-05
662602,2022,LAD,SFG,11,8.438,2.5619999999999994,2.5619999999999994,2022-09-05
662646,2022,KCR,CLE,11,7.429,3.5709999999999997,3.5709999999999997,2022-09-05
662860,2022,COL,MIL,10,11.77,-1.7699999999999996,1.7699999999999996,2022-09-05
663353,2022,BAL,TOR,10,8.656,1.3439999999999994,1.3439999999999994,2022-09-05
663434,2022,LAA,DET,10,9.786,0.2140000000000004,0.2140000000000004,2022-09-05
661087,2022,HOU,TEX,7,8.052,-1.0519999999999996,1.0519999999999996,2022-09-06
661597,2022,PHI,MIA,5,7.26,-2.26,2.26,2022-09-06
661925,2022,STL,WSN,5,8.199,-3.199,3.199,2022-09-06
662043,2022,TBR,BOS,12,7.859,4.141,4.141,2022-09-06
662138,2022,SEA,CHW,3,7.489,-4.489,4.489,2022-09-06
662205,2022,SDP,ARI,11,7.172,3.8280000000000003,3.8280000000000003,2022-09-06
662282,2022,PIT,NYM,10,8.716,1.2840000000000007,1.2840000000000007,2022-09-06
662313,2022,OAK,ATL,19,7.928,11.072,11.072,2022-09-06
662601,2022,LAD,SFG,9,7.63,1.37,1.37,2022-09-06
662644,2022,KCR,CLE,5,9.009,-4.009,4.009,2022-09-06
662859,2022,COL,MIL,17,11.763,5.237,5.237,2022-09-06
663242,2022,CHC,CIN,12,9.657,2.343,2.343,2022-09-06
663407,2022,LAA,DET,9,9.073,-0.0730000000000004,0.0730000000000004,2022-09-06
663458,2022,BAL,TOR,15,9.454,5.545999999999999,5.545999999999999,2022-09-06
661086,2022,HOU,TEX,7,7.671,-0.6710000000000003,0.6710000000000003,2022-09-07
661235,2022,NYY,MIN,8,8.785,-0.7850000000000001,0.7850000000000001,2022-09-07
661251,2022,NYY,MIN,9,9.808,-0.8079999999999998,0.8079999999999998,2022-09-07
661596,2022,PHI,MIA,7,9.741,-2.7409999999999997,2.7409999999999997,2022-09-07
661924,2022,STL,WSN,11,7.714,3.2859999999999996,3.2859999999999996,2022-09-07
662065,2022,TBR,BOS,1,7.809,-6.809,6.809,2022-09-07
662137,2022,SEA,CHW,15,7.378,7.622,7.622,2022-09-07
662216,2022,SDP,ARI,9,7.736,1.2640000000000002,1.2640000000000002,2022-09-07
662283,2022,PIT,NYM,6,8.059,-2.0589999999999993,2.0589999999999993,2022-09-07
662285,2022,PIT,NYM,10,7.504,2.4960000000000004,2.4960000000000004,2022-09-07
662312,2022,OAK,ATL,10,7.127,2.873,2.873,2022-09-07
662582,2022,LAD,SFG,10,7.798,2.202,2.202,2022-09-07
662643,2022,KCR,CLE,3,8.976,-5.976000000000001,5.976000000000001,2022-09-07
662871,2022,COL,MIL,12,11.69,0.3100000000000005,0.3100000000000005,2022-09-07
663168,2022,CHC,CIN,8,9.254,-1.2539999999999996,1.2539999999999996,2022-09-07
663409,2022,LAA,DET,9,9.466,-0.4659999999999993,0.4659999999999993,2022-09-07
663457,2022,BAL,TOR,5,8.498,-3.4979999999999993,3.4979999999999993,2022-09-07
661219,2022,MIL,SFG,3,7.992,-4.992,4.992,2022-09-08
661233,2022,MIL,SFG,6,8.288,-2.2880000000000003,2.2880000000000003,2022-09-08
661252,2022,NYY,MIN,7,8.877,-1.8770000000000007,1.8770000000000007,2022-09-08
661595,2022,PHI,MIA,11,8.592,2.4079999999999995,2.4079999999999995,2022-09-08
661923,2022,STL,WSN,17,8.64,8.36,8.36,2022-09-08
662334,2022,OAK,CHW,16,7.626,8.373999999999999,8.373999999999999,2022-09-08
663241,2022,CHC,CIN,7,9.285,-2.285,2.285,2022-09-08
661085,2022,HOU,LAA,7,8.609,-1.609,1.609,2022-09-09
661185,2022,MIL,CIN,10,9.397,0.6029999999999998,0.6029999999999998,2022-09-09
661234,2022,NYY,TBR,6,9.177,-3.1769999999999996,3.1769999999999996,2022-09-09
661337,2022,MIA,NYM,9,9.17,-0.16999999999999993,0.16999999999999993,2022-09-09
661594,2022,PHI,WSN,8,10.132,-2.1319999999999997,2.1319999999999997,2022-09-09
661650,2022,MIN,CLE,13,8.243,4.757,4.757,2022-09-09
661830,2022,TEX,TOR,7,9.471,-2.471,2.471,2022-09-09
661850,2022,SDP,LAD,9,9.111,-0.11100000000000065,0.11100000000000065,2022-09-09
662136,2022,SEA,ATL,10,7.572,2.428,2.428,2022-09-09
662284,2022,PIT,STL,10,9.02,0.9800000000000004,0.9800000000000004,2022-09-09
662333,2022,OAK,CHW,8,7.796,0.20399999999999974,0.20399999999999974,2022-09-09
662637,2022,KCR,DET,12,9.367,2.632999999999999,2.632999999999999,2022-09-09
662870,2022,COL,ARI,23,9.983,13.017,13.017,2022-09-09
663217,2022,CHC,SFG,6,8.805,-2.8049999999999997,2.8049999999999997,2022-09-09
663456,2022,BAL,BOS,5,9.121,-4.121,4.121,2022-09-09
661084,2022,HOU,LAA,7,8.084,-1.0839999999999996,1.0839999999999996,2022-09-10
661175,2022,MIL,CIN,6,9.182,-3.1820000000000004,3.1820000000000004,2022-09-10
661282,2022,NYY,TBR,13,9.852,3.1479999999999997,3.1479999999999997,2022-09-10
661323,2022,MIA,NYM,14,8.898,5.102,5.102,2022-09-10
661593,2022,PHI,WSN,13,9.733,3.2669999999999995,3.2669999999999995,2022-09-10
661665,2022,MIN,CLE,10,8.706,1.2940000000000005,1.2940000000000005,2022-09-10
661841,2022,TEX,TOR,18,9.519,8.481,8.481,2022-09-10
661849,2022,SDP,LAD,12,7.55,4.45,4.45,2022-09-10
662088,2022,SEA,ATL,4,7.107,-3.107,3.107,2022-09-10
662265,2022,PIT,STL,12,9.499,2.5009999999999994,2.5009999999999994,2022-09-10
662322,2022,OAK,CHW,12,7.928,4.072,4.072,2022-09-10
662636,2022,KCR,DET,12,9.25,2.75,2.75,2022-09-10
662869,2022,COL,ARI,5,10.042,-5.042,5.042,2022-09-10
663127,2022,CHC,SFG,7,8.782,-1.782,1.782,2022-09-10
663455,2022,BAL,BOS,21,10.155,10.845,10.845,2022-09-10
661083,2022,HOU,LAA,16,8.665,7.335000000000001,7.335000000000001,2022-09-11
661176,2022,MIL,CIN,13,8.462,4.538,4.538,2022-09-11
661232,2022,NYY,TBR,14,10.326,3.6739999999999995,3.6739999999999995,2022-09-11
661322,2022,MIA,NYM,12,8.232,3.7680000000000007,3.7680000000000007,2022-09-11
661592,2022,PHI,WSN,12,7.479,4.521,4.521,2022-09-11
661647,2022,MIN,CLE,5,8.191,-3.1910000000000007,3.1910000000000007,2022-09-11
661839,2022,TEX,TOR,5,8.904,-3.904,3.904,2022-09-11
661848,2022,SDP,LAD,13,8.175,4.824999999999999,4.824999999999999,2022-09-11
662120,2022,SEA,ATL,15,8.921,6.079000000000001,6.079000000000001,2022-09-11
662323,2022,OAK,CHW,13,7.857,5.143,5.143,2022-09-11
662325,2022,PIT,STL,7,9.2,-2.1999999999999993,2.1999999999999993,2022-09-11
662635,2022,KCR,DET,4,7.991,-3.9909999999999997,3.9909999999999997,2022-09-11
662868,2022,COL,ARI,18,9.513,8.487,8.487,2022-09-11
663130,2022,CHC,SFG,6,9.514,-3.5139999999999993,3.5139999999999993,2022-09-11
663264,2022,BAL,BOS,1,9.127,-8.127,8.127,2022-09-11
661419,2022,MIA,TEX,16,7.333,8.667,8.667,2022-09-12
661420,2022,MIA,TEX,5,9.136,-4.135999999999999,4.135999999999999,2022-09-12
661799,2022,TOR,TBR,5,9.37,-4.369999999999999,4.369999999999999,2022-09-12
662029,2022,SFG,ATL,5,7.376,-2.3760000000000003,2.3760000000000003,2022-09-12
662423,2022,NYM,CHC,7,8.403,-1.4030000000000005,1.4030000000000005,2022-09-12
662782,2022,DET,HOU,7,7.687,-0.6870000000000003,0.6870000000000003,2022-09-12
662970,2022,CLE,LAA,9,8.205,0.7949999999999999,0.7949999999999999,2022-09-12
663085,2022,CIN,PIT,9,9.208,-0.20800000000000018,0.20800000000000018,2022-09-12
663324,2022,ARI,LAD,6,7.502,-1.5019999999999998,1.5019999999999998,2022-09-12
661320,2022,MIA,PHI,3,7.848,-4.848,4.848,2022-09-13
661436,2022,CHW,COL,6,9.325,-3.3249999999999993,3.3249999999999993,2022-09-13
661645,2022,MIN,KCR,9,9.859,-0.859,0.859,2022-09-13
661798,2022,TOR,TBR,9,7.816,1.1840000000000002,1.1840000000000002,2022-09-13
661838,2022,TEX,OAK,15,9.728,5.272,5.272,2022-09-13
661840,2022,TOR,TBR,6,8.473,-2.4730000000000008,2.4730000000000008,2022-09-13
661922,2022,STL,MIL,12,7.653,4.347,4.347,2022-09-13
662028,2022,SFG,ATL,6,8.53,-2.5299999999999994,2.5299999999999994,2022-09-13
662119,2022,SEA,SDP,2,7.471,-5.471,5.471,2022-09-13
662430,2022,NYM,CHC,5,7.885,-2.885,2.885,2022-09-13
662464,2022,WSN,BAL,7,8.979,-1.9789999999999992,1.9789999999999992,2022-09-13
662787,2022,DET,HOU,9,9.169,-0.16900000000000048,0.16900000000000048,2022-09-13
662965,2022,CLE,LAA,4,7.956,-3.9560000000000004,3.9560000000000004,2022-09-13
663106,2022,CIN,PIT,1,8.366,-7.366,7.366,2022-09-13
663158,2022,CIN,PIT,7,7.974,-0.9740000000000002,0.9740000000000002,2022-09-13
663160,2022,BOS,NYY,13,9.859,3.141,3.141,2022-09-13
663323,2022,ARI,LAD,4,7.281,-3.2809999999999997,3.2809999999999997,2022-09-13
661336,2022,MIA,PHI,7,9.363,-2.3629999999999995,2.3629999999999995,2022-09-14
661435,2022,CHW,COL,3,8.028,-5.0280000000000005,5.0280000000000005,2022-09-14
661646,2022,MIN,KCR,4,9.551,-5.551,5.551,2022-09-14
661770,2022,TOR,TBR,6,8.261,-2.2609999999999992,2.2609999999999992,2022-09-14
661829,2022,TEX,OAK,15,9.259,5.741,5.741,2022-09-14
661921,2022,STL,MIL,5,8.124,-3.1240000000000006,3.1240000000000006,2022-09-14
662027,2022,SFG,ATL,5,7.262,-2.2619999999999996,2.2619999999999996,2022-09-14
662118,2022,SEA,SDP,7,7.714,-0.7140000000000004,0.7140000000000004,2022-09-14
662422,2022,NYM,CHC,9,8.817,0.18299999999999983,0.18299999999999983,2022-09-14
662463,2022,WSN,BAL,8,9.591,-1.5909999999999993,1.5909999999999993,2022-09-14
662792,2022,DET,HOU,3,7.751,-4.751,4.751,2022-09-14
662969,2022,CLE,LAA,8,7.508,0.492,0.492,2022-09-14
663006,2022,CIN,PIT,14,9.077,4.923,4.923,2022-09-14
663159,2022,BOS,NYY,8,8.399,-0.39899999999999913,0.39899999999999913,2022-09-14
663322,2022,ARI,LAD,8,9.362,-1.362,1.362,2022-09-14
661321,2022,MIA,PHI,8,8.047,-0.0470000000000006,0.0470000000000006,2022-09-15
661644,2022,MIN,KCR,5,9.999,-4.9990000000000006,4.9990000000000006,2022-09-15
661822,2022,TOR,TBR,11,7.881,3.1189999999999998,3.1189999999999998,2022-09-15
661919,2022,STL,CIN,5,8.001,-3.0009999999999994,3.0009999999999994,2022-09-15
662398,2022,NYM,PIT,8,7.93,0.07000000000000028,0.07000000000000028,2022-09-15
662709,2022,HOU,OAK,7,8.254,-1.2539999999999996,1.2539999999999996,2022-09-15
662974,2022,CLE,CHW,10,7.81,2.1900000000000004,2.1900000000000004,2022-09-15
663284,2022,ARI,SDP,4,8.459,-4.459,4.459,2022-09-15
661164,2022,MIL,NYY,13,10.375,2.625,2.625,2022-09-16
661473,2022,ATL,PHI,9,7.97,1.0300000000000002,1.0300000000000002,2022-09-16
661776,2022,TOR,BAL,9,9.699,-0.6989999999999998,0.6989999999999998,2022-09-16
661953,2022,STL,CIN,11,8.586,2.4139999999999997,2.4139999999999997,2022-09-16
662026,2022,SFG,LAD,5,8.238,-3.2379999999999995,3.2379999999999995,2022-09-16
662064,2022,TBR,TEX,7,7.683,-0.6829999999999998,0.6829999999999998,2022-09-16
662404,2022,NYM,PIT,7,7.607,-0.6070000000000002,0.6070000000000002,2022-09-16
662490,2022,WSN,MIA,9,8.494,0.5060000000000002,0.5060000000000002,2022-09-16
662740,2022,HOU,OAK,5,7.28,-2.2800000000000002,2.2800000000000002,2022-09-16
662781,2022,DET,CHW,5,9.027,-4.026999999999999,4.026999999999999,2022-09-16
662959,2022,CLE,MIN,7,8.355,-1.3550000000000004,1.3550000000000004,2022-09-16
663126,2022,CHC,COL,3,9.893,-6.893000000000001,6.893000000000001,2022-09-16
663209,2022,BOS,KCR,3,9.219,-6.218999999999999,6.218999999999999,2022-09-16
663283,2022,ARI,SDP,15,9.038,5.962,5.962,2022-09-16
663427,2022,LAA,SEA,15,8.269,6.731,6.731,2022-09-16
661163,2022,MIL,NYY,5,8.368,-3.3680000000000003,3.3680000000000003,2022-09-17
661472,2022,ATL,PHI,7,8.468,-1.468,1.468,2022-09-17
661769,2022,TOR,BAL,9,9.619,-0.6189999999999998,0.6189999999999998,2022-09-17
661952,2022,STL,CIN,1,8.019,-7.019,7.019,2022-09-17
661965,2022,STL,CIN,6,8.557,-2.5570000000000004,2.5570000000000004,2022-09-17
662015,2022,TBR,TEX,6,7.153,-1.1529999999999996,1.1529999999999996,2022-09-17
662024,2022,SFG,LAD,9,7.392,1.6079999999999997,1.6079999999999997,2022-09-17
662403,2022,NYM,PIT,6,7.731,-1.7309999999999999,1.7309999999999999,2022-09-17
662462,2022,WSN,MIA,8,10.339,-2.3390000000000004,2.3390000000000004,2022-09-17
662784,2022,DET,CHW,7,9.468,-2.468,2.468,2022-09-17
662823,2022,HOU,OAK,13,8.006,4.994,4.994,2022-09-17
662958,2022,CLE,MIN,13,9.493,3.5069999999999997,3.5069999999999997,2022-09-17
663129,2022,CHC,COL,4,9.616,-5.616,5.616,2022-09-17
663141,2022,CLE,MIN,6,8.259,-2.2590000000000003,2.2590000000000003,2022-09-17
663208,2022,BOS,KCR,9,8.528,0.47199999999999953,0.47199999999999953,2022-09-17
663289,2022,ARI,SDP,2,7.182,-5.182,5.182,2022-09-17
663426,2022,LAA,SEA,3,6.831,-3.8310000000000004,3.8310000000000004,2022-09-17
661162,2022,MIL,NYY,20,9.243,10.757,10.757,2022-09-18
661471,2022,ATL,PHI,7,8.029,-1.029,1.029,2022-09-18
661780,2022,TOR,BAL,9,8.376,0.6240000000000006,0.6240000000000006,2022-09-18
661930,2022,STL,CIN,3,8.929,-5.929,5.929,2022-09-18
661994,2022,TBR,TEX,8,7.837,0.16300000000000026,0.16300000000000026,2022-09-18
662025,2022,SFG,LAD,7,7.564,-0.5640000000000001,0.5640000000000001,2022-09-18
662402,2022,NYM,PIT,10,7.006,2.9939999999999998,2.9939999999999998,2022-09-18
662461,2022,WSN,MIA,4,8.692,-4.692,4.692,2022-09-18
662783,2022,DET,CHW,16,9.861,6.138999999999999,6.138999999999999,2022-09-18
662822,2022,HOU,OAK,13,7.628,5.372,5.372,2022-09-18
662968,2022,CLE,MIN,3,8.904,-5.904,5.904,2022-09-18
663112,2022,CHC,COL,7,10.787,-3.787000000000001,3.787000000000001,2022-09-18
663207,2022,BOS,KCR,16,10.227,5.773,5.773,2022-09-18
663287,2022,ARI,SDP,7,7.719,-0.7190000000000003,0.7190000000000003,2022-09-18
663425,2022,LAA,SEA,6,8.662,-2.662000000000001,2.662000000000001,2022-09-18
661161,2022,MIL,NYM,9,7.23,1.7699999999999996,1.7699999999999996,2022-09-19
661299,2022,MIA,CHC,13,9.188,3.8119999999999994,3.8119999999999994,2022-09-19
661470,2022,ATL,WSN,7,8.874,-1.8740000000000006,1.8740000000000006,2022-09-19
662013,2022,TBR,HOU,4,7.5,-3.5,3.5,2022-09-19
662622,2022,LAD,ARI,7,6.761,0.23899999999999988,0.23899999999999988,2022-09-19
662886,2022,COL,SFG,17,11.251,5.7490000000000006,5.7490000000000006,2022-09-19
663044,2022,CLE,MIN,15,8.413,6.587,6.587,2022-09-19
663263,2022,BAL,DET,11,9.826,1.1739999999999995,1.1739999999999995,2022-09-19
663423,2022,LAA,SEA,10,8.719,1.2810000000000006,1.2810000000000006,2022-09-19
661159,2022,MIL,NYM,12,9.085,2.914999999999999,2.914999999999999,2022-09-20
661229,2022,NYY,PIT,17,7.879,9.121,9.121,2022-09-20
661298,2022,MIA,CHC,3,8.727,-5.727,5.727,2022-09-20
661434,2022,CHW,CLE,17,7.662,9.338000000000001,9.338000000000001,2022-09-20
661469,2022,ATL,WSN,5,9.508,-4.507999999999999,4.507999999999999,2022-09-20
661591,2022,PHI,TOR,29,9.499,19.500999999999998,19.500999999999998,2022-09-20
661837,2022,TEX,LAA,7,9.239,-2.2390000000000008,2.2390000000000008,2022-09-20
662012,2022,TBR,HOU,5,6.601,-1.601,1.601,2022-09-20
662204,2022,SDP,STL,5,8.508,-3.507999999999999,3.507999999999999,2022-09-20
662321,2022,OAK,SEA,5,7.512,-2.5119999999999996,2.5119999999999996,2022-09-20
662607,2022,LAD,ARI,7,6.917,0.08300000000000018,0.08300000000000018,2022-09-20
662621,2022,LAD,ARI,11,8.674,2.3260000000000005,2.3260000000000005,2022-09-20
662634,2022,KCR,MIN,9,10.72,-1.7200000000000006,1.7200000000000006,2022-09-20
662867,2022,COL,SFG,9,10.901,-1.9009999999999998,1.9009999999999998,2022-09-20
663104,2022,CIN,BOS,8,9.108,-1.1080000000000005,1.1080000000000005,2022-09-20
663262,2022,BAL,DET,5,9.101,-4.101000000000001,4.101000000000001,2022-09-20
661070,2022,CIN,BOS,6,10.521,-4.521000000000001,4.521000000000001,2022-09-21
661158,2022,MIL,NYM,6,10.017,-4.0169999999999995,4.0169999999999995,2022-09-21
661228,2022,NYY,PIT,16,8.712,7.288,7.288,2022-09-21
661297,2022,MIA,CHC,7,8.255,-1.2550000000000008,1.2550000000000008,2022-09-21
661433,2022,CHW,CLE,10,7.036,2.9640000000000004,2.9640000000000004,2022-09-21
661468,2022,ATL,WSN,5,9.533,-4.5329999999999995,4.5329999999999995,2022-09-21
661588,2022,PHI,TOR,7,8.188,-1.1880000000000006,1.1880000000000006,2022-09-21
661783,2022,TEX,LAA,9,10.155,-1.1549999999999994,1.1549999999999994,2022-09-21
662011,2022,TBR,HOU,7,7.962,-0.9619999999999997,0.9619999999999997,2022-09-21
662203,2022,SDP,STL,1,7.266,-6.266,6.266,2022-09-21
662320,2022,OAK,SEA,3,8.062,-5.061999999999999,5.061999999999999,2022-09-21
662606,2022,LAD,ARI,7,9.183,-2.183,2.183,2022-09-21
662633,2022,KCR,MIN,7,9.34,-2.34,2.34,2022-09-21
662899,2022,COL,SFG,7,9.655,-2.6549999999999994,2.6549999999999994,2022-09-21
663261,2022,BAL,DET,9,9.501,-0.5009999999999994,0.5009999999999994,2022-09-21
661069,2022,CIN,MIL,6,7.699,-1.6989999999999998,1.6989999999999998,2022-09-22
661243,2022,NYY,BOS,9,8.993,0.006999999999999673,0.006999999999999673,2022-09-22
661432,2022,CHW,CLE,6,6.628,-0.6280000000000001,0.6280000000000001,2022-09-22
661609,2022,PHI,ATL,1,7.532,-6.532,6.532,2022-09-22
661806,2022,TEX,LAA,8,8.745,-0.7449999999999992,0.7449999999999992,2022-09-22
662041,2022,TBR,TOR,15,8.534,6.465999999999999,6.465999999999999,2022-09-22
662202,2022,SDP,STL,9,8.083,0.9169999999999998,0.9169999999999998,2022-09-22
662264,2022,PIT,CHC,5,7.672,-2.6719999999999997,2.6719999999999997,2022-09-22
662306,2022,OAK,SEA,14,8.194,5.805999999999999,5.805999999999999,2022-09-22
662586,2022,LAD,ARI,5,6.492,-1.492,1.492,2022-09-22
662632,2022,KCR,MIN,5,9.686,-4.686,4.686,2022-09-22
662898,2022,COL,SFG,3,10.061,-7.061,7.061,2022-09-22
663260,2022,BAL,HOU,2,8.143,-6.143000000000001,6.143000000000001,2022-09-22
661068,2022,CIN,MIL,8,8.961,-0.9610000000000003,0.9610000000000003,2022-09-23
661222,2022,NYY,BOS,9,8.148,0.8520000000000003,0.8520000000000003,2022-09-23
661296,2022,MIA,WSN,7,8.308,-1.3079999999999998,1.3079999999999998,2022-09-23
661431,2022,CHW,DET,8,8.476,-0.47600000000000087,0.47600000000000087,2022-09-23
661587,2022,PHI,ATL,10,8.162,1.8379999999999992,1.8379999999999992,2022-09-23
661668,2022,MIN,LAA,6,7.813,-1.8129999999999997,1.8129999999999997,2022-09-23
661807,2022,TEX,CLE,9,8.815,0.1850000000000005,0.1850000000000005,2022-09-23
662040,2022,TBR,TOR,16,7.683,8.317,8.317,2022-09-23
662263,2022,PIT,CHC,11,9.317,1.6829999999999998,1.6829999999999998,2022-09-23
662305,2022,OAK,NYM,11,8.729,2.271000000000001,2.271000000000001,2022-09-23
662585,2022,LAD,STL,11,9.225,1.7750000000000004,1.7750000000000004,2022-09-23
662642,2022,KCR,SEA,6,8.249,-2.2490000000000006,2.2490000000000006,2022-09-23
662897,2022,COL,SDP,7,10.885,-3.885,3.885,2022-09-23
663259,2022,BAL,HOU,6,8.889,-2.8889999999999993,2.8889999999999993,2022-09-23
663282,2022,ARI,SFG,11,7.872,3.128,3.128,2022-09-23
661067,2022,CIN,MIL,12,9.526,2.474,2.474,2022-09-24
661221,2022,NYY,BOS,12,9.008,2.992000000000001,2.992000000000001,2022-09-24
661295,2022,MIA,WSN,5,7.766,-2.766,2.766,2022-09-24
661430,2022,CHW,DET,9,9.137,-0.13700000000000045,0.13700000000000045,2022-09-24
661586,2022,PHI,ATL,9,9.261,-0.26099999999999923,0.26099999999999923,2022-09-24
661656,2022,MIN,LAA,12,7.9,4.1,4.1,2022-09-24
661805,2022,TEX,CLE,6,9.877,-3.8770000000000007,3.8770000000000007,2022-09-24
662039,2022,TBR,TOR,4,7.486,-3.4859999999999998,3.4859999999999998,2022-09-24
662249,2022,PIT,CHC,6,8.317,-2.317,2.317,2022-09-24
662311,2022,OAK,NYM,14,8.004,5.996,5.996,2022-09-24
662584,2022,LAD,STL,8,7.671,0.32899999999999974,0.32899999999999974,2022-09-24
662641,2022,KCR,SEA,11,10.097,0.9030000000000005,0.9030000000000005,2022-09-24
662866,2022,COL,SDP,12,10.534,1.4659999999999993,1.4659999999999993,2022-09-24
663258,2022,BAL,HOU,21,7.965,13.035,13.035,2022-09-24
663281,2022,ARI,SFG,7,7.361,-0.36099999999999977,0.36099999999999977,2022-09-24
661066,2022,CIN,MIL,3,8.385,-5.385,5.385,2022-09-25
661220,2022,NYY,BOS,2,8.328,-6.327999999999999,6.327999999999999,2022-09-25
661294,2022,MIA,WSN,7,8.626,-1.6259999999999994,1.6259999999999994,2022-09-25
661429,2022,CHW,DET,5,7.882,-2.8819999999999997,2.8819999999999997,2022-09-25
661585,2022,PHI,ATL,15,9.917,5.083,5.083,2022-09-25
661667,2022,MIN,LAA,13,9.386,3.6140000000000008,3.6140000000000008,2022-09-25
661828,2022,TEX,CLE,14,9.569,4.430999999999999,4.430999999999999,2022-09-25
662063,2022,TBR,TOR,8,7.121,0.8789999999999996,0.8789999999999996,2022-09-25
