game_id,game_date,season_year,home_team,away_team,home_score,away_score,total_goals,home_goals_reg,away_goals_reg,went_to_ot,went_to_so,ot_goals,reg_total_goals,home_goalie_id,home_goalie_name,home_goalie_starter,home_goalie_sa,home_goalie_ga,home_goalie_toi,away_goalie_id,away_goalie_name,away_goalie_starter,away_goalie_sa,away_goalie_ga,away_goalie_toi,home_pp_opportunities,home_pp_goals,home_pk_goals_against,away_pp_opportunities,away_pp_goals,away_pk_goals_against,home_pp_pct,away_pp_pct,home_pk_pct,away_pk_pct,home_rest_days,home_is_b2b,home_games_last_7,away_rest_days,away_is_b2b,away_games_last_7,home_xgoals,home_xgoals_against,home_corsi_pct,home_fenwick_pct,home_shots_on_goal,home_hd_shots,home_hd_shots_against,away_xgoals,away_xgoals_against,away_corsi_pct,away_fenwick_pct,away_shots_on_goal,away_hd_shots,away_hd_shots_against,total_line,over_price,under_price,moneypuck_available,market_available,pregame_confirmed
2022020724,2023-01-19,2022,STL,NSH,5,2,7,5,2,False,False,0,7,8476412,J. Binnington,True,26,2,60:00,8477424,J. Saros,True,33,5,60:00,5,1,0,4,0,0,0.2,0.0,1.0,1.0,3,False,2,2,False,3,3.299,2.85,0.5385,0.5476,33.0,2.0,4.0,2.85,3.299,0.4615,0.4524,26.0,4.0,2.0,6.0,100,-120,True,True,
2022020725,2023-01-19,2022,EDM,TBL,5,3,8,5,3,False,False,0,8,8475789,J. Campbell,True,31,3,60:00,8476883,A. Vasilevskiy,True,33,4,58:23,4,1,0,2,0,0,0.25,0.0,1.0,1.0,2,False,3,1,True,3,4.216,4.467,0.55,0.5165,34.0,4.0,5.0,4.467,4.216,0.45,0.4835,31.0,5.0,4.0,6.5,-120,100,True,True,
2022020726,2023-01-19,2022,ARI,WSH,0,4,4,0,4,False,False,0,4,8478872,K. Vejmelka,True,33,4,59:25,8475311,D. Kuemper,True,26,0,59:55,3,0,0,4,1,0,0.0,0.25,1.0,1.0,2,False,3,2,False,3,2.109,3.54,0.4167,0.4458,26.0,1.0,2.0,3.54,2.109,0.5833,0.5542,33.0,2.0,1.0,6.0,-110,-110,True,True,
2022020727,2023-01-19,2022,VGK,DET,2,3,5,2,3,False,False,0,5,8478499,A. Hill,True,25,3,57:53,8478024,V. Husso,True,35,2,60:00,0,0,0,1,1,0,,1.0,1.0,,3,False,2,2,False,3,1.86,2.992,0.5648,0.5679,35.0,1.0,4.0,2.992,1.86,0.4352,0.4321,25.0,4.0,1.0,6.5,100,-120,True,True,
2022020728,2023-01-19,2022,SEA,NJD,4,3,7,3,3,True,False,1,6,8474889,M. Jones,True,30,3,61:10,8478406,M. Blackwood,True,40,4,59:56,1,0,1,1,0,0,0.0,0.0,0.0,1.0,2,False,3,3,False,3,4.335,4.626,0.5683,0.5714,40.0,6.0,7.0,4.626,4.335,0.4317,0.4286,30.0,7.0,6.0,6.5,100,-120,True,True,
2022020729,2023-01-19,2022,LAK,DAL,0,4,4,0,4,False,False,0,4,8477831,P. Copley,True,17,4,27:27,8475809,S. Wedgewood,True,34,0,60:00,4,0,0,4,0,0,0.0,0.0,1.0,1.0,5,False,1,1,True,3,3.502,2.671,0.5603,0.55,34.0,3.0,3.0,2.671,3.502,0.4397,0.45,24.0,3.0,3.0,6.0,-110,-110,True,True,
2022020730,2023-01-20,2022,PIT,OTT,4,1,5,4,1,False,False,0,5,8477465,T. Jarry,True,45,1,60:00,8475660,C. Talbot,True,44,4,60:00,2,1,0,3,0,0,0.5,0.0,1.0,1.0,2,False,3,2,False,3,4.243,2.81,0.4786,0.4907,44.0,6.0,1.0,2.81,4.243,0.5214,0.5093,45.0,1.0,6.0,6.5,-110,-110,True,True,
2022020731,2023-01-20,2022,VAN,COL,1,4,5,1,4,False,False,0,5,8480420,C. Delia,True,29,4,60:00,8480382,A. Georgiev,True,29,1,60:00,4,0,0,4,2,0,0.0,0.5,1.0,1.0,2,False,3,2,False,3,2.347,2.713,0.4949,0.5185,29.0,1.0,2.0,2.713,2.347,0.5051,0.4815,29.0,2.0,1.0,6.5,-130,110,True,True,
2022020732,2023-01-21,2022,BUF,ANA,6,3,9,6,3,False,False,0,9,8480045,U. Luukkonen,True,37,3,59:51,8476434,J. Gibson,True,39,6,60:00,2,1,0,1,0,0,0.5,0.0,1.0,1.0,2,False,3,2,False,3,2.792,2.22,0.5041,0.5149,39.0,1.0,1.0,2.22,2.792,0.4959,0.4851,37.0,1.0,1.0,6.5,-130,110,True,True,
2022020733,2023-01-21,2022,CGY,TBL,6,3,9,6,3,False,False,0,9,8478435,D. Vladar,True,24,3,59:52,8476883,A. Vasilevskiy,True,39,4,58:11,4,1,0,6,0,0,0.25,0.0,1.0,1.0,3,False,2,2,False,3,5.852,2.716,0.576,0.587,41.0,6.0,3.0,2.716,5.852,0.424,0.413,24.0,3.0,6.0,6.0,-110,-110,True,True,
2022020734,2023-01-21,2022,FLA,MIN,5,3,8,5,3,False,False,0,8,8479312,A. Lyon,True,32,3,60:00,8479406,F. Gustavsson,True,26,4,58:44,2,1,0,2,2,0,0.5,1.0,1.0,1.0,2,False,3,2,False,2,3.474,4.498,0.4672,0.4409,27.0,6.0,3.0,4.498,3.474,0.5328,0.5591,32.0,3.0,6.0,6.5,-135,115,True,True,
2022020735,2023-01-21,2022,DET,PHI,1,2,3,1,2,False,False,0,3,8478024,V. Husso,True,25,2,56:13,8479394,C. Hart,True,31,1,60:00,2,0,0,1,0,0,0.0,0.0,1.0,1.0,2,False,3,2,False,3,2.458,4.226,0.5984,0.5385,31.0,2.0,8.0,4.226,2.458,0.4016,0.4615,25.0,8.0,2.0,6.0,-115,-105,True,True,
2022020736,2023-01-21,2022,CBJ,SJS,5,3,8,5,3,False,False,0,8,8476914,J. Korpisalo,True,25,3,59:50,8478039,K. Kahkonen,True,28,4,58:28,2,1,0,1,0,0,0.5,0.0,1.0,1.0,2,False,3,3,False,2,2.381,2.017,0.6082,0.575,29.0,0.0,2.0,2.017,2.381,0.3918,0.425,26.0,2.0,0.0,6.5,-125,105,True,True,
2022020737,2023-01-21,2022,MTL,TOR,3,2,5,2,2,True,False,1,4,8478470,S. Montembeault,True,38,2,61:49,8478492,I. Samsonov,True,31,3,61:55,4,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,3,2,False,2,4.706,4.906,0.4015,0.4105,31.0,8.0,9.0,4.906,4.706,0.5985,0.5895,38.0,9.0,8.0,6.5,-115,-105,True,True,
2022020738,2023-01-21,2022,OTT,WPG,1,5,6,1,5,False,False,0,6,8476341,A. Forsberg,True,30,5,59:57,8476945,C. Hellebuyck,True,26,1,59:50,4,0,0,8,2,0,0.0,0.25,1.0,1.0,1,True,3,2,False,3,2.863,4.752,0.4602,0.4217,26.0,3.0,7.0,4.752,2.863,0.5398,0.5783,30.0,7.0,3.0,6.0,-120,100,True,True,
2022020739,2023-01-21,2022,NYI,CAR,2,5,7,2,5,False,False,0,7,8478009,I. Sorokin,True,25,4,57:20,8475883,F. Andersen,True,31,2,59:42,2,0,0,3,0,0,0.0,0.0,1.0,1.0,2,False,3,2,False,2,2.257,4.519,0.4553,0.4659,31.0,2.0,7.0,4.519,2.257,0.5447,0.5341,26.0,7.0,2.0,5.5,-105,-115,True,True,
2022020740,2023-01-21,2022,DAL,ARI,4,0,4,4,0,False,False,0,4,8479979,J. Oettinger,True,33,0,60:00,8478971,C. Ingram,True,39,4,59:47,4,1,0,3,0,0,0.25,0.0,1.0,1.0,2,False,3,2,False,3,3.334,3.303,0.5357,0.5521,39.0,3.0,4.0,3.303,3.334,0.4643,0.4479,33.0,4.0,3.0,6.0,-115,-105,True,True,
2022020741,2023-01-21,2022,STL,CHI,3,5,8,3,5,False,False,0,8,8476412,J. Binnington,True,7,4,23:59,8483530,J. Stauber,True,32,3,60:00,4,1,1,2,0,0,0.25,0.0,0.5,1.0,2,False,2,2,False,2,2.403,2.332,0.6154,0.6308,32.0,0.0,3.0,2.332,2.403,0.3846,0.3692,18.0,3.0,0.0,6.0,-120,100,True,True,
2022020742,2023-01-21,2022,NSH,LAK,5,3,8,5,3,False,False,0,8,8477424,J. Saros,True,34,3,60:00,8477831,P. Copley,True,3,2,00:39,1,1,0,4,1,0,1.0,0.25,1.0,1.0,2,False,3,2,False,1,4.002,2.951,0.4831,0.4828,28.0,2.0,4.0,2.951,4.002,0.5169,0.5172,34.0,4.0,2.0,6.0,-105,-115,True,True,
2022020743,2023-01-21,2022,SEA,COL,1,2,3,1,1,True,True,0,2,8475831,P. Grubauer,True,27,1,65:00,8480925,P. Francouz,True,27,1,65:00,2,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,3,1,True,3,2.527,1.974,0.5042,0.5465,27.0,0.0,1.0,1.974,2.527,0.4958,0.4535,27.0,1.0,0.0,6.5,100,-120,True,True,
2022020744,2023-01-21,2022,VAN,EDM,2,4,6,2,4,False,False,0,6,8477484,S. Martin,True,28,3,59:14,8479973,S. Skinner,True,29,2,60:00,2,0,0,1,1,0,0.0,1.0,1.0,1.0,1,True,3,2,False,2,2.307,4.708,0.5213,0.4933,29.0,1.0,5.0,4.708,2.307,0.4787,0.5067,29.0,5.0,1.0,7.0,100,-120,True,True,
2022020745,2023-01-21,2022,VGK,WSH,6,2,8,6,2,False,False,0,8,8480313,L. Thompson,True,22,2,60:00,8475311,D. Kuemper,True,18,4,32:04,1,0,0,3,0,0,0.0,0.0,1.0,1.0,2,False,2,2,False,3,2.216,1.288,0.5253,0.589,27.0,0.0,0.0,1.288,2.216,0.4747,0.411,22.0,0.0,0.0,6.0,-115,-105,True,True,
2022020746,2023-01-22,2022,NJD,PIT,2,1,3,1,1,True,False,1,2,8477970,V. Vanecek,True,26,1,62:07,8477465,T. Jarry,True,25,2,61:42,2,1,0,2,0,0,0.5,0.0,1.0,1.0,3,False,2,2,False,3,2.536,3.232,0.4955,0.4557,25.0,3.0,3.0,3.232,2.536,0.5045,0.5443,26.0,3.0,3.0,6.5,-105,-115,True,True,
2022020747,2023-01-22,2022,CHI,LAK,1,2,3,1,2,False,False,0,3,8475852,P. Mrazek,True,27,2,58:04,8477831,P. Copley,True,19,1,60:00,2,0,0,0,0,0,0.0,,,1.0,1,True,3,1,True,2,2.268,4.175,0.4725,0.4225,19.0,4.0,7.0,4.175,2.268,0.5275,0.5775,27.0,7.0,4.0,6.5,100,-120,True,True,
2022020748,2023-01-22,2022,BOS,SJS,4,0,4,4,0,False,False,0,4,8476999,L. Ullmark,True,17,0,57:25,8473503,J. Reimer,True,22,4,60:00,4,1,0,2,0,0,0.25,0.0,1.0,1.0,3,False,3,1,True,3,3.367,1.578,0.5581,0.5455,22.0,4.0,1.0,1.578,3.367,0.4419,0.4545,18.0,1.0,4.0,6.5,100,-120,True,True,
2022020749,2023-01-22,2022,PHI,WPG,3,5,8,3,5,False,False,0,8,8478433,F. Sandstrom,True,29,4,57:47,8479496,D. Rittich,True,31,3,59:50,4,2,0,5,0,0,0.5,0.0,1.0,1.0,1,True,4,1,True,3,2.523,3.359,0.4821,0.4699,31.0,1.0,3.0,3.359,2.523,0.5179,0.5301,30.0,3.0,1.0,6.0,-120,100,True,True,
2022020750,2023-01-22,2022,ARI,VGK,4,1,5,4,1,False,False,0,5,8478872,K. Vejmelka,True,36,1,60:00,8480313,L. Thompson,True,22,3,58:18,1,0,0,4,1,0,0.0,0.25,1.0,1.0,1,True,3,1,True,3,3.895,4.226,0.3932,0.3977,23.0,5.0,3.0,4.226,3.895,0.6068,0.6023,36.0,3.0,5.0,6.0,-120,100,True,True,
2022020751,2023-01-23,2022,NYR,FLA,6,2,8,6,2,False,False,0,8,8478048,I. Shesterkin,True,35,2,60:00,8479312,A. Lyon,True,25,5,55:17,1,1,0,2,1,0,1.0,0.5,1.0,1.0,4,False,1,2,False,3,4.799,2.911,0.4274,0.4458,26.0,5.0,4.0,2.911,4.799,0.5726,0.5542,35.0,4.0,5.0,6.5,-120,100,True,True,
2022020752,2023-01-23,2022,TOR,NYI,5,2,7,5,2,False,False,0,7,8478492,I. Samsonov,True,33,2,60:00,8478009,I. Sorokin,True,39,5,60:00,2,1,0,2,0,0,0.5,0.0,1.0,1.0,2,False,3,2,False,3,5.43,4.741,0.4685,0.5143,39.0,7.0,7.0,4.741,5.43,0.5315,0.4857,33.0,7.0,7.0,6.0,-110,-110,True,True,
2022020753,2023-01-23,2022,DAL,BUF,2,3,5,2,2,True,False,1,4,8479979,J. Oettinger,True,25,3,60:56,8467950,C. Anderson,True,31,2,60:56,1,1,0,3,0,0,1.0,0.0,1.0,1.0,2,False,3,2,False,3,3.774,1.691,0.4804,0.4933,31.0,6.0,0.0,1.691,3.774,0.5196,0.5067,25.0,0.0,6.0,6.5,-115,-105,True,True,
2022020754,2023-01-23,2022,CGY,CBJ,4,3,7,3,3,True,False,1,6,8478435,D. Vladar,True,25,3,62:25,8476914,J. Korpisalo,True,49,4,62:25,2,0,0,4,2,0,0.0,0.5,1.0,1.0,2,False,2,2,False,3,4.685,3.035,0.6591,0.6667,49.0,3.0,5.0,3.035,4.685,0.3409,0.3333,25.0,5.0,3.0,6.5,-105,-115,True,True,
2022020755,2023-01-24,2022,MTL,BOS,2,4,6,2,4,False,False,0,6,8478470,S. Montembeault,True,28,3,58:18,8480280,J. Swayman,True,22,2,60:00,3,1,0,3,1,0,0.3333,0.3333,1.0,1.0,3,False,2,2,False,3,1.302,3.79,0.451,0.473,22.0,0.0,4.0,3.79,1.302,0.549,0.527,29.0,4.0,0.0,6.0,-110,-110,True,True,
2022020756,2023-01-24,2022,PIT,FLA,7,6,13,6,6,True,False,1,12,8479193,C. DeSmith,True,39,6,64:06,8479312,A. Lyon,True,49,7,64:06,5,3,1,3,1,0,0.6,0.3333,0.6667,1.0,2,False,3,1,True,3,4.725,3.946,0.5687,0.5339,49.0,6.0,4.0,3.946,4.725,0.4313,0.4661,39.0,4.0,6.0,6.5,-120,100,True,True,
2022020757,2023-01-24,2022,PHI,LAK,3,4,7,3,3,True,False,1,6,8479394,C. Hart,True,38,4,61:09,8477831,P. Copley,True,31,3,60:51,3,0,0,5,1,0,0.0,0.2,1.0,1.0,2,False,3,2,False,3,2.452,3.312,0.4087,0.4222,31.0,2.0,4.0,3.312,2.452,0.5913,0.5778,38.0,4.0,2.0,6.0,-110,-110,True,True,
2022020758,2023-01-24,2022,TBL,MIN,4,2,6,4,2,False,False,0,6,8476883,A. Vasilevskiy,True,35,2,59:40,8470594,M. Fleury,True,38,3,57:46,5,1,1,4,1,0,0.2,0.25,0.75,1.0,3,False,3,3,False,2,3.954,4.423,0.4921,0.4792,39.0,4.0,5.0,4.423,3.954,0.5079,0.5208,35.0,5.0,4.0,6.0,-115,-105,True,True,
2022020760,2023-01-24,2022,DET,SJS,3,2,5,2,2,True,False,1,4,8478024,V. Husso,True,30,2,60:25,8473503,J. Reimer,True,35,3,60:25,2,0,0,1,0,0,0.0,0.0,1.0,1.0,3,False,2,2,False,3,3.707,2.39,0.4754,0.5444,35.0,6.0,2.0,2.39,3.707,0.5246,0.4556,30.0,2.0,6.0,6.5,-110,-110,True,True,
2022020759,2023-01-24,2022,NJD,VGK,3,2,5,2,2,True,False,1,4,8477970,V. Vanecek,True,30,2,63:20,8480313,L. Thompson,True,36,3,63:54,1,1,0,3,0,0,1.0,0.0,1.0,1.0,2,False,2,2,False,3,2.562,1.957,0.5391,0.5393,36.0,0.0,2.0,1.957,2.562,0.4609,0.4607,30.0,2.0,0.0,6.5,100,-120,True,True,
2022020761,2023-01-24,2022,STL,BUF,3,5,8,3,5,False,False,0,8,8476412,J. Binnington,True,30,4,57:30,8480045,U. Luukkonen,True,28,3,60:00,2,0,1,2,0,0,0.0,0.0,0.5,1.0,3,False,2,1,True,3,2.049,4.977,0.4839,0.4938,28.0,0.0,6.0,4.977,2.049,0.5161,0.5062,31.0,6.0,0.0,6.5,-130,110,True,True,
2022020762,2023-01-24,2022,NSH,WPG,2,1,3,2,1,False,False,0,3,8477424,J. Saros,True,33,1,59:52,8476945,C. Hellebuyck,True,41,2,57:56,2,0,0,3,0,0,0.0,0.0,1.0,1.0,3,False,2,2,False,3,5.247,3.284,0.5238,0.5446,41.0,6.0,2.0,3.284,5.247,0.4762,0.4554,33.0,2.0,6.0,6.0,100,-120,True,True,
2022020763,2023-01-24,2022,ARI,ANA,2,5,7,2,5,False,False,0,7,8478971,C. Ingram,True,42,4,59:29,8476932,A. Stolarz,True,39,2,59:55,4,1,0,3,1,0,0.25,0.3333,1.0,1.0,2,False,3,3,False,2,3.515,4.807,0.5143,0.4818,39.0,3.0,5.0,4.807,3.515,0.4857,0.5182,43.0,5.0,3.0,6.5,-110,-110,True,True,
2022020764,2023-01-24,2022,COL,WSH,3,2,5,3,2,False,False,0,5,8480382,A. Georgiev,True,39,2,60:00,8475311,D. Kuemper,True,26,3,57:45,0,0,0,2,0,0,,0.0,1.0,,3,False,3,3,False,2,2.006,3.247,0.4034,0.375,26.0,2.0,1.0,3.247,2.006,0.5966,0.625,39.0,1.0,2.0,6.0,-105,-115,True,True,
2022020765,2023-01-24,2022,VAN,CHI,5,2,7,5,2,False,False,0,7,8480420,C. Delia,True,14,2,60:00,8475852,P. Mrazek,True,47,4,58:09,5,0,0,3,0,1,0.0,0.0,1.0,0.8,3,False,3,2,False,3,6.068,1.058,0.7018,0.7079,48.0,8.0,0.0,1.058,6.068,0.2982,0.2921,14.0,0.0,8.0,6.5,100,-120,True,True,
2022020766,2023-01-25,2022,OTT,NYI,2,1,3,2,1,False,False,0,3,8475660,C. Talbot,True,14,0,28:05,8473575,S. Varlamov,True,38,2,58:29,3,1,0,3,0,0,0.3333,0.0,1.0,1.0,4,False,2,2,False,3,5.298,3.018,0.5655,0.5478,38.0,5.0,6.0,3.018,5.298,0.4345,0.4522,36.0,6.0,5.0,6.0,-110,-110,True,True,
2022020767,2023-01-25,2022,TOR,NYR,3,2,5,2,2,True,False,1,4,8478492,I. Samsonov,True,29,2,59:55,8478048,I. Shesterkin,True,35,3,60:19,3,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,3,2,False,2,4.942,2.02,0.563,0.5484,35.0,7.0,2.0,2.02,4.942,0.437,0.4516,29.0,2.0,7.0,6.0,-105,-115,True,True,
2022020768,2023-01-25,2022,DAL,CAR,2,3,5,2,2,True,False,1,4,8479979,J. Oettinger,True,24,3,61:34,8475883,F. Andersen,True,6,2,20:00,2,0,1,2,0,0,0.0,0.0,0.5,1.0,2,False,3,4,False,2,1.386,2.271,0.3678,0.3934,21.0,1.0,3.0,2.271,1.386,0.6322,0.6066,24.0,3.0,1.0,6.0,-110,-110,True,True,
2022020769,2023-01-25,2022,EDM,CBJ,2,3,5,2,2,True,False,1,4,8479973,S. Skinner,True,27,3,62:29,8476914,J. Korpisalo,True,36,2,62:29,1,1,0,2,0,0,1.0,0.0,1.0,1.0,4,False,2,2,False,3,3.2,2.283,0.5194,0.5059,36.0,4.0,1.0,2.283,3.2,0.4806,0.4941,27.0,1.0,4.0,6.5,-130,110,True,True,
2022020770,2023-01-25,2022,SEA,VAN,6,1,7,6,1,False,False,0,7,8474889,M. Jones,True,20,1,60:00,8477484,S. Martin,True,35,6,60:00,3,2,0,5,0,0,0.6667,0.0,1.0,1.0,4,False,2,1,True,3,3.735,2.194,0.5789,0.5926,35.0,5.0,3.0,2.194,3.735,0.4211,0.4074,20.0,3.0,5.0,6.5,-110,-110,True,True,
2022020771,2023-01-26,2022,TBL,BOS,3,2,5,3,2,False,False,0,5,8476883,A. Vasilevskiy,True,39,2,60:00,8476999,L. Ullmark,True,35,3,58:00,3,1,0,2,0,0,0.3333,0.0,1.0,1.0,2,False,2,2,False,2,3.126,3.04,0.5259,0.5208,35.0,2.0,1.0,3.04,3.126,0.4741,0.4792,39.0,1.0,2.0,6.0,-122,100,True,True,
2022020772,2023-01-26,2022,MTL,DET,3,4,7,3,3,True,False,1,6,8474596,J. Allen,True,42,4,62:36,8478024,V. Husso,True,23,3,62:36,2,0,0,2,1,1,0.0,0.5,1.0,0.5,2,False,2,2,False,2,2.747,4.484,0.4,0.3882,23.0,3.0,7.0,4.484,2.747,0.6,0.6118,42.0,7.0,3.0,6.0,-120,-102,True,True,
2022020773,2023-01-26,2022,WSH,PIT,3,2,5,2,2,True,True,0,4,8475311,D. Kuemper,True,37,2,65:00,8479193,C. DeSmith,True,45,2,65:00,3,1,0,1,0,0,0.3333,0.0,1.0,1.0,2,False,2,2,False,3,4.596,2.129,0.5294,0.5306,45.0,6.0,2.0,2.129,4.596,0.4706,0.4694,37.0,2.0,6.0,6.0,-118,-104,True,True,
2022020774,2023-01-26,2022,WPG,BUF,2,3,5,2,3,False,False,0,5,8476945,C. Hellebuyck,True,36,3,56:42,8477480,E. Comrie,True,21,2,59:33,3,1,0,2,1,0,0.3333,0.5,1.0,1.0,2,False,3,2,False,3,2.1,3.523,0.4907,0.4691,21.0,1.0,4.0,3.523,2.1,0.5093,0.5309,36.0,4.0,1.0,6.5,-115,-105,True,True,
2022020775,2023-01-26,2022,NSH,NJD,6,4,10,6,4,False,False,0,10,8477424,J. Saros,True,39,4,60:00,8478406,M. Blackwood,True,40,5,57:10,2,1,0,2,0,0,0.5,0.0,1.0,1.0,2,False,2,2,False,2,5.915,3.416,0.5347,0.5536,41.0,8.0,3.0,3.416,5.915,0.4653,0.4464,39.0,3.0,8.0,6.0,-110,-112,True,True,
2022020778,2023-01-26,2022,MIN,PHI,3,2,5,2,2,True,False,1,4,8470594,M. Fleury,True,30,2,62:08,8479394,C. Hart,True,23,3,61:53,3,1,0,3,0,0,0.3333,0.0,1.0,1.0,2,False,2,2,False,3,3.792,1.918,0.5304,0.5128,23.0,3.0,2.0,1.918,3.792,0.4696,0.4872,30.0,2.0,3.0,6.0,-115,-105,True,True,
2022020776,2023-01-26,2022,COL,ANA,3,5,8,3,5,False,False,0,8,8480925,P. Francouz,True,31,4,58:37,8476434,J. Gibson,True,44,3,60:00,2,1,0,2,0,0,0.5,0.0,1.0,1.0,2,False,3,2,False,2,5.102,2.484,0.5887,0.5979,44.0,11.0,3.0,2.484,5.102,0.4113,0.4021,32.0,3.0,11.0,6.5,-105,-115,True,True,
2022020777,2023-01-26,2022,CGY,CHI,1,5,6,1,5,False,False,0,6,8474593,J. Markstrom,True,28,4,57:02,8483530,J. Stauber,True,35,1,60:00,3,0,0,1,0,0,0.0,0.0,1.0,1.0,3,False,2,2,False,3,3.822,4.381,0.5882,0.5474,35.0,6.0,6.0,4.381,3.822,0.4118,0.4526,29.0,6.0,6.0,6.0,-112,-108,True,True,
2022020779,2023-01-26,2022,ARI,STL,5,0,5,5,0,False,False,0,5,8478872,K. Vejmelka,True,33,0,59:35,8471306,T. Greiss,True,25,5,60:00,2,1,0,3,0,0,0.5,0.0,1.0,1.0,2,False,3,2,False,2,3.21,1.459,0.4206,0.4375,26.0,6.0,0.0,1.459,3.21,0.5794,0.5625,33.0,0.0,6.0,6.5,-114,-106,True,True,
2022020780,2023-01-27,2022,NYI,DET,2,0,2,2,0,False,False,0,2,8478009,I. Sorokin,True,23,0,59:54,8476433,M. Hellberg,True,29,2,56:40,4,0,0,4,0,0,0.0,0.0,1.0,1.0,2,False,3,1,True,3,3.786,1.219,0.5631,0.5679,29.0,5.0,1.0,1.219,3.786,0.4369,0.4321,23.0,1.0,5.0,5.5,-120,100,True,True,
2022020781,2023-01-27,2022,FLA,LAK,3,4,7,3,4,False,False,0,7,8479312,A. Lyon,True,32,3,58:07,8477831,P. Copley,True,48,3,59:21,5,0,2,2,0,0,0.0,0.0,0.0,1.0,3,False,3,3,False,3,6.228,3.825,0.6061,0.61,48.0,11.0,4.0,3.825,6.228,0.3939,0.39,33.0,4.0,11.0,6.5,-125,105,True,True,
2022020782,2023-01-27,2022,TOR,OTT,2,6,8,2,6,False,False,0,8,8478492,I. Samsonov,True,34,6,60:00,8476341,A. Forsberg,True,33,2,60:00,3,1,0,5,1,0,0.3333,0.2,1.0,1.0,2,False,3,2,False,2,4.108,3.07,0.5333,0.5,33.0,5.0,2.0,3.07,4.108,0.4667,0.5,34.0,2.0,5.0,6.5,-115,-105,True,True,
2022020783,2023-01-27,2022,CAR,SJS,5,4,9,4,4,True,False,1,8,8477293,A. Raanta,True,29,3,59:25,8473503,J. Reimer,True,36,5,60:55,2,1,0,2,0,0,0.5,0.0,1.0,1.0,2,False,2,3,False,3,3.338,2.931,0.5833,0.587,36.0,2.0,4.0,2.931,3.338,0.4167,0.413,30.0,4.0,2.0,6.0,-115,-105,True,True,
2022020784,2023-01-27,2022,NYR,VGK,4,1,5,4,1,False,False,0,5,8470860,J. Halak,True,34,1,59:25,8478499,A. Hill,True,39,3,59:28,2,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,2,3,False,3,3.12,2.1,0.5333,0.5437,40.0,2.0,2.0,2.1,3.12,0.4667,0.4563,34.0,2.0,2.0,6.0,-110,-110,True,True,
2022020785,2023-01-27,2022,DAL,NJD,2,3,5,2,2,True,False,1,4,8479979,J. Oettinger,True,29,3,60:20,8477970,V. Vanecek,True,35,2,60:20,4,1,0,3,0,0,0.25,0.0,1.0,1.0,2,False,3,1,True,3,3.01,1.324,0.5948,0.5625,35.0,3.0,0.0,1.324,3.01,0.4052,0.4375,29.0,0.0,3.0,6.0,-110,-110,True,True,
2022020786,2023-01-27,2022,SEA,CGY,2,5,7,2,5,False,False,0,7,8474889,M. Jones,True,37,4,59:38,8478435,D. Vladar,True,30,2,60:00,5,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,2,1,True,3,2.836,4.309,0.4841,0.4792,30.0,2.0,4.0,4.309,2.836,0.5159,0.5208,38.0,4.0,2.0,6.0,-120,100,True,True,
2022020787,2023-01-27,2022,VAN,CBJ,5,2,7,5,2,False,False,0,7,8480420,C. Delia,True,26,2,60:00,8476914,J. Korpisalo,True,34,5,59:27,4,2,0,4,2,1,0.5,0.5,1.0,0.75,2,False,3,2,False,3,3.138,2.159,0.549,0.561,34.0,3.0,4.0,2.159,3.138,0.451,0.439,26.0,4.0,3.0,6.5,-125,105,True,True,
2022020788,2023-01-28,2022,COL,STL,4,2,6,4,2,False,False,0,6,8480382,A. Georgiev,True,28,2,60:00,8476412,J. Binnington,True,30,3,58:36,2,0,0,2,1,0,0.0,0.5,1.0,1.0,2,False,2,2,False,2,3.535,3.972,0.5273,0.5432,31.0,5.0,4.0,3.972,3.535,0.4727,0.4568,28.0,4.0,5.0,6.0,-120,100,True,True,
2022020789,2023-01-28,2022,FLA,BOS,4,3,7,3,3,True,False,1,6,8479312,A. Lyon,True,40,3,59:31,8480280,J. Swayman,True,37,4,60:17,1,0,0,4,0,0,0.0,0.0,1.0,1.0,1,True,3,2,False,3,3.285,2.691,0.5175,0.5047,37.0,3.0,1.0,2.691,3.285,0.4825,0.4953,41.0,1.0,3.0,6.5,-120,100,True,True,
2022020790,2023-01-28,2022,TBL,LAK,5,2,7,5,2,False,False,0,7,8476883,A. Vasilevskiy,True,28,2,60:00,8471734,J. Quick,True,25,5,57:30,2,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,2,1,True,3,2.856,2.641,0.5196,0.48,25.0,2.0,4.0,2.641,2.856,0.4804,0.52,28.0,4.0,2.0,6.0,-120,100,True,True,
2022020791,2023-01-28,2022,OTT,MTL,5,0,5,5,0,False,False,0,5,8476341,A. Forsberg,True,28,0,60:00,8478470,S. Montembeault,True,35,4,56:08,3,1,0,3,0,1,0.3333,0.0,1.0,0.6667,1,True,2,2,False,2,5.057,3.353,0.5391,0.5895,36.0,5.0,6.0,3.353,5.057,0.4609,0.4105,28.0,6.0,5.0,6.5,100,-120,True,True,
