game_id,season,game_date,home_team,away_team,commence_time_utc
661042,2022,2022-04-07,LAA,HOU,2022-04-07T01:00:00+00:00
661577,2022,2022-04-07,ATL,CIN,2022-04-07T00:00:00+00:00
662021,2022,2022-04-07,STL,PIT,2022-04-07T20:00:00+00:00
662571,2022,2022-04-07,WSN,NYM,2022-04-07T23:00:00+00:00
662766,2022,2022-04-07,KCR,CLE,2022-04-07T20:00:00+00:00
663178,2022,2022-04-07,CHC,MIL,2022-04-07T18:00:00+00:00
663418,2022,2022-04-07,ARI,SDP,2022-04-07T01:00:00+00:00
661041,2022,2022-04-08,LAA,HOU,2022-04-08T01:00:00+00:00
661131,2022,2022-04-08,PHI,OAK,2022-04-08T19:00:00+00:00
661333,2022,2022-04-08,NYY,BOS,2022-04-08T17:00:00+00:00
661576,2022,2022-04-08,ATL,CIN,2022-04-08T23:00:00+00:00
661750,2022,2022-04-08,MIN,SEA,2022-04-08T20:00:00+00:00
661782,2022,2022-04-08,TOR,TEX,2022-04-08T23:00:00+00:00
661918,2022,2022-04-08,TBR,BAL,2022-04-08T19:00:00+00:00
662124,2022,2022-04-08,SFG,MIA,2022-04-08T20:00:00+00:00
662559,2022,2022-04-08,WSN,NYM,2022-04-08T23:00:00+00:00
662888,2022,2022-04-08,DET,CHW,2022-04-08T17:00:00+00:00
662933,2022,2022-04-08,COL,LAD,2022-04-08T20:00:00+00:00
663417,2022,2022-04-08,ARI,SDP,2022-04-08T01:00:00+00:00
661040,2022,2022-04-09,LAA,HOU,2022-04-09T01:00:00+00:00
661130,2022,2022-04-09,PHI,OAK,2022-04-09T20:00:00+00:00
661332,2022,2022-04-09,NYY,BOS,2022-04-09T20:00:00+00:00
661575,2022,2022-04-09,ATL,CIN,2022-04-09T23:00:00+00:00
661756,2022,2022-04-09,MIN,SEA,2022-04-09T18:00:00+00:00
661803,2022,2022-04-09,TOR,TEX,2022-04-09T19:00:00+00:00
661917,2022,2022-04-09,TBR,BAL,2022-04-09T17:00:00+00:00
662020,2022,2022-04-09,STL,PIT,2022-04-09T18:00:00+00:00
662123,2022,2022-04-09,SFG,MIA,2022-04-09T20:00:00+00:00
662588,2022,2022-04-09,WSN,NYM,2022-04-09T23:00:00+00:00
662765,2022,2022-04-09,KCR,CLE,2022-04-09T20:00:00+00:00
662864,2022,2022-04-09,DET,CHW,2022-04-09T17:00:00+00:00
662931,2022,2022-04-09,COL,LAD,2022-04-09T00:00:00+00:00
663205,2022,2022-04-09,CHC,MIL,2022-04-09T18:00:00+00:00
663404,2022,2022-04-09,ARI,SDP,2022-04-09T00:00:00+00:00
661039,2022,2022-04-10,LAA,HOU,2022-04-10T20:00:00+00:00
661129,2022,2022-04-10,PHI,OAK,2022-04-10T17:00:00+00:00
661316,2022,2022-04-10,NYY,BOS,2022-04-10T23:00:00+00:00
661573,2022,2022-04-10,ATL,CIN,2022-04-10T17:00:00+00:00
661738,2022,2022-04-10,MIN,SEA,2022-04-10T18:00:00+00:00
661802,2022,2022-04-10,TOR,TEX,2022-04-10T17:00:00+00:00
661916,2022,2022-04-10,TBR,BAL,2022-04-10T17:00:00+00:00
662019,2022,2022-04-10,STL,PIT,2022-04-10T18:00:00+00:00
662122,2022,2022-04-10,SFG,MIA,2022-04-10T20:00:00+00:00
662570,2022,2022-04-10,WSN,NYM,2022-04-10T17:00:00+00:00
662755,2022,2022-04-10,KCR,CLE,2022-04-10T18:00:00+00:00
662887,2022,2022-04-10,DET,CHW,2022-04-10T17:00:00+00:00
662934,2022,2022-04-10,COL,LAD,2022-04-10T19:00:00+00:00
663204,2022,2022-04-10,CHC,MIL,2022-04-10T18:00:00+00:00
663395,2022,2022-04-10,ARI,SDP,2022-04-10T20:00:00+00:00
661036,2022,2022-04-11,LAA,MIA,2022-04-11T01:00:00+00:00
661315,2022,2022-04-11,NYY,TOR,2022-04-11T23:00:00+00:00
661572,2022,2022-04-11,ATL,WSN,2022-04-11T23:00:00+00:00
661637,2022,2022-04-11,PHI,NYM,2022-04-11T22:00:00+00:00
661754,2022,2022-04-11,MIN,SEA,2022-04-11T23:00:00+00:00
661915,2022,2022-04-11,TBR,OAK,2022-04-11T22:00:00+00:00
662042,2022,2022-04-11,TEX,COL,2022-04-11T20:00:00+00:00
662116,2022,2022-04-11,SFG,SDP,2022-04-11T01:00:00+00:00
662754,2022,2022-04-11,KCR,CLE,2022-04-11T18:00:00+00:00
662863,2022,2022-04-11,DET,BOS,2022-04-11T21:00:00+00:00
663403,2022,2022-04-11,BAL,MIL,2022-04-11T19:00:00+00:00
661038,2022,2022-04-12,LAA,MIA,2022-04-12T23:00:00+00:00
661314,2022,2022-04-12,NYY,TOR,2022-04-12T23:00:00+00:00
661538,2022,2022-04-12,CHW,SEA,2022-04-12T20:00:00+00:00
661571,2022,2022-04-12,ATL,WSN,2022-04-12T23:00:00+00:00
661636,2022,2022-04-12,PHI,NYM,2022-04-12T22:00:00+00:00
661753,2022,2022-04-12,MIN,LAD,2022-04-12T23:00:00+00:00
661944,2022,2022-04-12,TBR,OAK,2022-04-12T22:00:00+00:00
661995,2022,2022-04-12,TEX,COL,2022-04-12T00:00:00+00:00
662017,2022,2022-04-12,STL,KCR,2022-04-12T23:00:00+00:00
662104,2022,2022-04-12,SFG,SDP,2022-04-12T01:00:00+00:00
662318,2022,2022-04-12,PIT,CHC,2022-04-12T20:00:00+00:00
662862,2022,2022-04-12,DET,BOS,2022-04-12T17:00:00+00:00
663088,2022,2022-04-12,CIN,CLE,2022-04-12T20:00:00+00:00
663295,2022,2022-04-12,BAL,MIL,2022-04-12T23:00:00+00:00
663411,2022,2022-04-12,ARI,HOU,2022-04-12T01:00:00+00:00
661313,2022,2022-04-13,NYY,TOR,2022-04-13T23:00:00+00:00
661530,2022,2022-04-13,CHW,SEA,2022-04-13T23:00:00+00:00
661570,2022,2022-04-13,ATL,WSN,2022-04-13T16:00:00+00:00
661643,2022,2022-04-13,PHI,NYM,2022-04-13T17:00:00+00:00
661734,2022,2022-04-13,MIN,LAD,2022-04-13T17:00:00+00:00
661943,2022,2022-04-13,TBR,OAK,2022-04-13T22:00:00+00:00
662115,2022,2022-04-13,SFG,SDP,2022-04-13T19:00:00+00:00
662317,2022,2022-04-13,PIT,CHC,2022-04-13T16:00:00+00:00
662885,2022,2022-04-13,DET,BOS,2022-04-13T17:00:00+00:00
663117,2022,2022-04-13,CIN,CLE,2022-04-13T16:00:00+00:00
663341,2022,2022-04-13,ARI,HOU,2022-04-13T19:00:00+00:00
663433,2022,2022-04-13,BAL,MIL,2022-04-13T23:00:00+00:00
661292,2022,2022-04-14,MIL,STL,2022-04-14T21:00:00+00:00
661312,2022,2022-04-14,NYY,TOR,2022-04-14T23:00:00+00:00
661418,2022,2022-04-14,MIA,PHI,2022-04-14T22:00:00+00:00
661529,2022,2022-04-14,CHW,SEA,2022-04-14T18:00:00+00:00
661942,2022,2022-04-14,TBR,OAK,2022-04-14T17:00:00+00:00
661993,2022,2022-04-14,TEX,LAA,2022-04-14T00:00:00+00:00
662237,2022,2022-04-14,SDP,ATL,2022-04-14T00:00:00+00:00
662307,2022,2022-04-14,PIT,WSN,2022-04-14T22:00:00+00:00
662627,2022,2022-04-14,LAD,CIN,2022-04-14T02:00:00+00:00
662702,2022,2022-04-14,KCR,DET,2022-04-14T00:00:00+00:00
662950,2022,2022-04-14,COL,CHC,2022-04-14T00:00:00+00:00
661267,2022,2022-04-15,MIL,STL,2022-04-15T00:00:00+00:00
661417,2022,2022-04-15,MIA,PHI,2022-04-15T22:00:00+00:00
661528,2022,2022-04-15,CHW,TBR,2022-04-15T23:00:00+00:00
661792,2022,2022-04-15,TOR,OAK,2022-04-15T23:00:00+00:00
662014,2022,2022-04-15,TEX,LAA,2022-04-15T00:00:00+00:00
662192,2022,2022-04-15,SEA,HOU,2022-04-15T01:00:00+00:00
662236,2022,2022-04-15,SDP,ATL,2022-04-15T01:00:00+00:00
662291,2022,2022-04-15,PIT,WSN,2022-04-15T22:00:00+00:00
662485,2022,2022-04-15,NYM,ARI,2022-04-15T17:00:00+00:00
662620,2022,2022-04-15,LAD,CIN,2022-04-15T02:00:00+00:00
662701,2022,2022-04-15,KCR,DET,2022-04-15T00:00:00+00:00
662960,2022,2022-04-15,COL,CHC,2022-04-15T00:00:00+00:00
663136,2022,2022-04-15,CLE,SFG,2022-04-15T23:00:00+00:00
663265,2022,2022-04-15,BOS,MIN,2022-04-15T18:00:00+00:00
663357,2022,2022-04-15,BAL,NYY,2022-04-15T23:00:00+00:00
661335,2022,2022-04-16,MIL,STL,2022-04-16T23:00:00+00:00
661416,2022,2022-04-16,MIA,PHI,2022-04-16T22:00:00+00:00
661527,2022,2022-04-16,CHW,TBR,2022-04-16T18:00:00+00:00
661759,2022,2022-04-16,TOR,OAK,2022-04-16T19:00:00+00:00
661981,2022,2022-04-16,TEX,LAA,2022-04-16T23:00:00+00:00
662206,2022,2022-04-16,SEA,HOU,2022-04-16T01:00:00+00:00
662235,2022,2022-04-16,SDP,ATL,2022-04-16T20:00:00+00:00
662290,2022,2022-04-16,PIT,WSN,2022-04-16T22:00:00+00:00
662619,2022,2022-04-16,LAD,CIN,2022-04-16T02:00:00+00:00
662626,2022,2022-04-16,NYM,ARI,2022-04-16T17:00:00+00:00
662798,2022,2022-04-16,KCR,DET,2022-04-16T20:00:00+00:00
662966,2022,2022-04-16,COL,CHC,2022-04-16T00:00:00+00:00
663076,2022,2022-04-16,CLE,SFG,2022-04-16T22:00:00+00:00
663238,2022,2022-04-16,BOS,MIN,2022-04-16T20:00:00+00:00
663266,2022,2022-04-16,BAL,NYY,2022-04-16T23:00:00+00:00
661226,2022,2022-04-17,MIL,STL,2022-04-17T18:00:00+00:00
661415,2022,2022-04-17,MIA,PHI,2022-04-17T17:00:00+00:00
661462,2022,2022-04-17,CHW,TBR,2022-04-17T18:00:00+00:00
661804,2022,2022-04-17,TOR,OAK,2022-04-17T17:00:00+00:00
662038,2022,2022-04-17,TEX,LAA,2022-04-17T18:00:00+00:00
662174,2022,2022-04-17,SEA,HOU,2022-04-17T20:00:00+00:00
662234,2022,2022-04-17,SDP,ATL,2022-04-17T23:00:00+00:00
662294,2022,2022-04-17,PIT,WSN,2022-04-17T17:00:00+00:00
662618,2022,2022-04-17,LAD,CIN,2022-04-17T20:00:00+00:00
662625,2022,2022-04-17,NYM,ARI,2022-04-17T17:00:00+00:00
662930,2022,2022-04-17,COL,CHC,2022-04-17T19:00:00+00:00
663132,2022,2022-04-17,CLE,SFG,2022-04-17T17:00:00+00:00
663308,2022,2022-04-17,BOS,MIN,2022-04-17T17:00:00+00:00
663365,2022,2022-04-17,BAL,NYY,2022-04-17T17:00:00+00:00
661242,2022,2022-04-18,MIL,PIT,2022-04-18T23:00:00+00:00
662233,2022,2022-04-18,SDP,CIN,2022-04-18T01:00:00+00:00
662407,2022,2022-04-18,OAK,BAL,2022-04-18T01:00:00+00:00
662617,2022,2022-04-18,LAD,ATL,2022-04-18T02:00:00+00:00
662928,2022,2022-04-18,HOU,LAA,2022-04-18T00:00:00+00:00
662929,2022,2022-04-18,COL,PHI,2022-04-18T00:00:00+00:00
663197,2022,2022-04-18,CHC,TBR,2022-04-18T23:00:00+00:00
663236,2022,2022-04-18,BOS,MIN,2022-04-18T15:00:00+00:00
661211,2022,2022-04-19,MIL,PIT,2022-04-19T23:00:00+00:00
661405,2022,2022-04-19,MIA,STL,2022-04-19T22:00:00+00:00
662161,2022,2022-04-19,SEA,TEX,2022-04-19T01:00:00+00:00
662232,2022,2022-04-19,SDP,CIN,2022-04-19T01:00:00+00:00
662350,2022,2022-04-19,NYM,SFG,2022-04-19T19:00:00+00:00
662406,2022,2022-04-19,OAK,BAL,2022-04-19T01:00:00+00:00
662583,2022,2022-04-19,WSN,ARI,2022-04-19T23:00:00+00:00
662587,2022,2022-04-19,WSN,ARI,2022-04-19T17:00:00+00:00
662616,2022,2022-04-19,NYM,SFG,2022-04-19T19:00:00+00:00
662717,2022,2022-04-19,LAD,ATL,2022-04-19T02:00:00+00:00
662753,2022,2022-04-19,KCR,MIN,2022-04-19T00:00:00+00:00
662896,2022,2022-04-19,DET,NYY,2022-04-19T22:00:00+00:00
662925,2022,2022-04-19,COL,PHI,2022-04-19T00:00:00+00:00
662927,2022,2022-04-19,HOU,LAA,2022-04-19T00:00:00+00:00
663196,2022,2022-04-19,CHC,TBR,2022-04-19T23:00:00+00:00
663249,2022,2022-04-19,BOS,TOR,2022-04-19T23:00:00+00:00
661203,2022,2022-04-20,MIL,PIT,2022-04-20T17:00:00+00:00
661404,2022,2022-04-20,MIA,STL,2022-04-20T22:00:00+00:00
662178,2022,2022-04-20,SEA,TEX,2022-04-20T01:00:00+00:00
662231,2022,2022-04-20,SDP,CIN,2022-04-20T20:00:00+00:00
662349,2022,2022-04-20,NYM,SFG,2022-04-20T23:00:00+00:00
662392,2022,2022-04-20,OAK,BAL,2022-04-20T22:00:00+00:00
662560,2022,2022-04-20,WSN,ARI,2022-04-20T23:00:00+00:00
662703,2022,2022-04-20,KCR,MIN,2022-04-20T00:00:00+00:00
662734,2022,2022-04-20,LAD,ATL,2022-04-20T19:00:00+00:00
662861,2022,2022-04-20,DET,NYY,2022-04-20T22:00:00+00:00
662924,2022,2022-04-20,COL,PHI,2022-04-20T19:00:00+00:00
662926,2022,2022-04-20,HOU,LAA,2022-04-20T22:00:00+00:00
663075,2022,2022-04-20,CLE,CHW,2022-04-20T18:00:00+00:00
663094,2022,2022-04-20,CLE,CHW,2022-04-20T18:00:00+00:00
663146,2022,2022-04-20,CHC,TBR,2022-04-20T22:00:00+00:00
663247,2022,2022-04-20,BOS,TOR,2022-04-20T23:00:00+00:00
661391,2022,2022-04-21,MIA,STL,2022-04-21T22:00:00+00:00
662177,2022,2022-04-21,SEA,TEX,2022-04-21T01:00:00+00:00
662391,2022,2022-04-21,OAK,BAL,2022-04-21T19:00:00+00:00
662558,2022,2022-04-21,WSN,ARI,2022-04-21T20:00:00+00:00
662593,2022,2022-04-21,NYM,SFG,2022-04-21T17:00:00+00:00
662742,2022,2022-04-21,KCR,MIN,2022-04-21T18:00:00+00:00
662850,2022,2022-04-21,DET,NYY,2022-04-21T17:00:00+00:00
663093,2022,2022-04-21,CLE,CHW,2022-04-21T17:00:00+00:00
663145,2022,2022-04-21,CHC,PIT,2022-04-21T23:00:00+00:00
663225,2022,2022-04-21,BOS,TOR,2022-04-21T17:00:00+00:00
661037,2022,2022-04-22,LAA,BAL,2022-04-22T01:00:00+00:00
661311,2022,2022-04-22,NYY,CLE,2022-04-22T23:00:00+00:00
661569,2022,2022-04-22,ATL,MIA,2022-04-22T23:00:00+00:00
661621,2022,2022-04-22,PHI,MIL,2022-04-22T23:00:00+00:00
661755,2022,2022-04-22,MIN,CHW,2022-04-22T00:00:00+00:00
661914,2022,2022-04-22,TBR,BOS,2022-04-22T23:00:00+00:00
662175,2022,2022-04-22,SEA,KCR,2022-04-22T01:00:00+00:00
662230,2022,2022-04-22,SDP,LAD,2022-04-22T01:00:00+00:00
662390,2022,2022-04-22,OAK,TEX,2022-04-22T01:00:00+00:00
662557,2022,2022-04-22,WSN,SFG,2022-04-22T23:00:00+00:00
662922,2022,2022-04-22,HOU,TOR,2022-04-22T00:00:00+00:00
663169,2022,2022-04-22,CIN,STL,2022-04-22T22:00:00+00:00
663195,2022,2022-04-22,CHC,PIT,2022-04-22T00:00:00+00:00
663394,2022,2022-04-22,ARI,NYM,2022-04-22T01:00:00+00:00
661035,2022,2022-04-23,LAA,BAL,2022-04-23T01:00:00+00:00
661310,2022,2022-04-23,NYY,CLE,2022-04-23T17:00:00+00:00
661568,2022,2022-04-23,ATL,MIA,2022-04-23T23:00:00+00:00
661620,2022,2022-04-23,PHI,MIL,2022-04-23T20:00:00+00:00
661752,2022,2022-04-23,MIN,CHW,2022-04-23T20:00:00+00:00
661941,2022,2022-04-23,TBR,BOS,2022-04-23T22:00:00+00:00
662191,2022,2022-04-23,SEA,KCR,2022-04-23T01:00:00+00:00
662276,2022,2022-04-23,SDP,LAD,2022-04-23T00:00:00+00:00
662389,2022,2022-04-23,OAK,TEX,2022-04-23T20:00:00+00:00
662549,2022,2022-04-23,WSN,SFG,2022-04-23T17:00:00+00:00
662848,2022,2022-04-23,DET,COL,2022-04-23T17:00:00+00:00
662849,2022,2022-04-23,DET,COL,2022-04-23T22:00:00+00:00
662875,2022,2022-04-23,HOU,TOR,2022-04-23T20:00:00+00:00
663100,2022,2022-04-23,CIN,STL,2022-04-23T20:00:00+00:00
663144,2022,2022-04-23,CHC,PIT,2022-04-23T18:00:00+00:00
663384,2022,2022-04-23,ARI,NYM,2022-04-23T00:00:00+00:00
661033,2022,2022-04-24,LAA,BAL,2022-04-24T20:00:00+00:00
661317,2022,2022-04-24,NYY,CLE,2022-04-24T17:00:00+00:00
661590,2022,2022-04-24,ATL,MIA,2022-04-24T17:00:00+00:00
661640,2022,2022-04-24,PHI,MIL,2022-04-24T23:00:00+00:00
661781,2022,2022-04-24,MIN,CHW,2022-04-24T18:00:00+00:00
661931,2022,2022-04-24,TBR,BOS,2022-04-24T17:00:00+00:00
662188,2022,2022-04-24,SEA,KCR,2022-04-24T20:00:00+00:00
662274,2022,2022-04-24,SDP,LAD,2022-04-24T20:00:00+00:00
662388,2022,2022-04-24,OAK,TEX,2022-04-24T20:00:00+00:00
662539,2022,2022-04-24,WSN,SFG,2022-04-24T17:00:00+00:00
662853,2022,2022-04-24,DET,COL,2022-04-24T17:00:00+00:00
662921,2022,2022-04-24,HOU,TOR,2022-04-24T18:00:00+00:00
663111,2022,2022-04-24,CIN,STL,2022-04-24T17:00:00+00:00
663166,2022,2022-04-24,CHC,PIT,2022-04-24T18:00:00+00:00
663361,2022,2022-04-24,ARI,NYM,2022-04-24T20:00:00+00:00
661034,2022,2022-04-25,LAA,CLE,2022-04-25T01:00:00+00:00
661210,2022,2022-04-25,MIL,SFG,2022-04-25T22:00:00+00:00
661639,2022,2022-04-25,PHI,COL,2022-04-25T22:00:00+00:00
661760,2022,2022-04-25,TOR,BOS,2022-04-25T23:00:00+00:00
661979,2022,2022-04-25,TEX,HOU,2022-04-25T00:00:00+00:00
662008,2022,2022-04-25,STL,NYM,2022-04-25T23:00:00+00:00
663382,2022,2022-04-25,ARI,LAD,2022-04-25T01:00:00+00:00
661032,2022,2022-04-26,LAA,CLE,2022-04-26T01:00:00+00:00
661309,2022,2022-04-26,NYY,BAL,2022-04-26T23:00:00+00:00
661536,2022,2022-04-26,CHW,KCR,2022-04-26T23:00:00+00:00
661567,2022,2022-04-26,PHI,COL,2022-04-26T22:00:00+00:00
661589,2022,2022-04-26,ATL,CHC,2022-04-26T23:00:00+00:00
661733,2022,2022-04-26,MIN,DET,2022-04-26T23:00:00+00:00
661758,2022,2022-04-26,TOR,BOS,2022-04-26T23:00:00+00:00
661929,2022,2022-04-26,TBR,SEA,2022-04-26T22:00:00+00:00
661980,2022,2022-04-26,TEX,HOU,2022-04-26T00:00:00+00:00
662007,2022,2022-04-26,STL,NYM,2022-04-26T23:00:00+00:00
662086,2022,2022-04-26,SFG,OAK,2022-04-26T01:00:00+00:00
662297,2022,2022-04-26,PIT,MIL,2022-04-26T22:00:00+00:00
662540,2022,2022-04-26,WSN,MIA,2022-04-26T23:00:00+00:00
663079,2022,2022-04-26,CIN,SDP,2022-04-26T22:00:00+00:00
663383,2022,2022-04-26,ARI,LAD,2022-04-26T01:00:00+00:00
661306,2022,2022-04-27,NYY,BAL,2022-04-27T23:00:00+00:00
661533,2022,2022-04-27,CHW,KCR,2022-04-27T18:00:00+00:00
661552,2022,2022-04-27,ATL,CHC,2022-04-27T23:00:00+00:00
661638,2022,2022-04-27,PHI,COL,2022-04-27T22:00:00+00:00
661739,2022,2022-04-27,MIN,DET,2022-04-27T23:00:00+00:00
661757,2022,2022-04-27,TOR,BOS,2022-04-27T23:00:00+00:00
661909,2022,2022-04-27,TBR,SEA,2022-04-27T22:00:00+00:00
661964,2022,2022-04-27,TEX,HOU,2022-04-27T00:00:00+00:00
662048,2022,2022-04-27,STL,NYM,2022-04-27T17:00:00+00:00
662066,2022,2022-04-27,SFG,OAK,2022-04-27T01:00:00+00:00
662289,2022,2022-04-27,PIT,MIL,2022-04-27T22:00:00+00:00
662546,2022,2022-04-27,WSN,MIA,2022-04-27T23:00:00+00:00
663148,2022,2022-04-27,CIN,SDP,2022-04-27T22:00:00+00:00
663393,2022,2022-04-27,ARI,LAD,2022-04-27T19:00:00+00:00
663439,2022,2022-04-27,LAA,CLE,2022-04-27T01:00:00+00:00
661305,2022,2022-04-28,NYY,BAL,2022-04-28T17:00:00+00:00
661532,2022,2022-04-28,CHW,KCR,2022-04-28T18:00:00+00:00
661551,2022,2022-04-28,ATL,CHC,2022-04-28T23:00:00+00:00
661641,2022,2022-04-28,PHI,COL,2022-04-28T17:00:00+00:00
661729,2022,2022-04-28,MIN,DET,2022-04-28T17:00:00+00:00
661827,2022,2022-04-28,TOR,BOS,2022-04-28T19:00:00+00:00
661908,2022,2022-04-28,TBR,SEA,2022-04-28T17:00:00+00:00
661912,2022,2022-04-28,TEX,HOU,2022-04-28T18:00:00+00:00
662047,2022,2022-04-28,STL,ARI,2022-04-28T23:00:00+00:00
662295,2022,2022-04-28,PIT,MIL,2022-04-28T16:00:00+00:00
662538,2022,2022-04-28,WSN,MIA,2022-04-28T17:00:00+00:00
663078,2022,2022-04-28,CIN,SDP,2022-04-28T16:00:00+00:00
663432,2022,2022-04-28,LAA,CLE,2022-04-28T20:00:00+00:00
661209,2022,2022-04-29,MIL,CHC,2022-04-29T00:00:00+00:00
661390,2022,2022-04-29,MIA,SEA,2022-04-29T22:00:00+00:00
661535,2022,2022-04-29,CHW,LAA,2022-04-29T23:00:00+00:00
661826,2022,2022-04-29,TOR,HOU,2022-04-29T23:00:00+00:00
661907,2022,2022-04-29,TBR,MIN,2022-04-29T23:00:00+00:00
661911,2022,2022-04-29,TEX,ATL,2022-04-29T00:00:00+00:00
662037,2022,2022-04-29,STL,ARI,2022-04-29T00:00:00+00:00
662081,2022,2022-04-29,SFG,WSN,2022-04-29T02:00:00+00:00
662296,2022,2022-04-29,PIT,SDP,2022-04-29T22:00:00+00:00
662405,2022,2022-04-29,OAK,CLE,2022-04-29T01:00:00+00:00
662592,2022,2022-04-29,NYM,PHI,2022-04-29T23:00:00+00:00
662699,2022,2022-04-29,LAD,DET,2022-04-29T02:00:00+00:00
662741,2022,2022-04-29,KCR,NYY,2022-04-29T00:00:00+00:00
663009,2022,2022-04-29,COL,CIN,2022-04-29T00:00:00+00:00
663337,2022,2022-04-29,BAL,BOS,2022-04-29T23:00:00+00:00
661208,2022,2022-04-30,MIL,CHC,2022-04-30T23:00:00+00:00
661389,2022,2022-04-30,MIA,SEA,2022-04-30T22:00:00+00:00
661534,2022,2022-04-30,CHW,LAA,2022-04-30T20:00:00+00:00
661825,2022,2022-04-30,TOR,HOU,2022-04-30T19:00:00+00:00
661901,2022,2022-04-30,TEX,ATL,2022-04-30T23:00:00+00:00
661906,2022,2022-04-30,TBR,MIN,2022-04-30T20:00:00+00:00
662036,2022,2022-04-30,STL,ARI,2022-04-30T18:00:00+00:00
662084,2022,2022-04-30,SFG,WSN,2022-04-30T20:00:00+00:00
662288,2022,2022-04-30,PIT,SDP,2022-04-30T22:00:00+00:00
662393,2022,2022-04-30,OAK,CLE,2022-04-30T20:00:00+00:00
662591,2022,2022-04-30,NYM,PHI,2022-04-30T23:00:00+00:00
662698,2022,2022-04-30,LAD,DET,2022-04-30T02:00:00+00:00
662797,2022,2022-04-30,KCR,NYY,2022-04-30T23:00:00+00:00
663008,2022,2022-04-30,COL,CIN,2022-04-30T00:00:00+00:00
663364,2022,2022-04-30,BAL,BOS,2022-04-30T23:00:00+00:00
661216,2022,2022-05-01,MIL,CHC,2022-05-01T18:00:00+00:00
661365,2022,2022-05-01,MIA,SEA,2022-05-01T17:00:00+00:00
661531,2022,2022-05-01,CHW,LAA,2022-05-01T18:00:00+00:00
661824,2022,2022-05-01,TOR,HOU,2022-05-01T17:00:00+00:00
661905,2022,2022-05-01,TBR,MIN,2022-05-01T17:00:00+00:00
661935,2022,2022-05-01,TEX,ATL,2022-05-01T18:00:00+00:00
661988,2022,2022-05-01,STL,ARI,2022-05-01T18:00:00+00:00
662106,2022,2022-05-01,SFG,WSN,2022-05-01T20:00:00+00:00
662293,2022,2022-05-01,PIT,SDP,2022-05-01T17:00:00+00:00
662397,2022,2022-05-01,OAK,CLE,2022-05-01T20:00:00+00:00
662579,2022,2022-05-01,NYM,PHI,2022-05-01T23:00:00+00:00
662691,2022,2022-05-01,KCR,NYY,2022-05-01T18:00:00+00:00
662716,2022,2022-05-01,LAD,DET,2022-05-01T20:00:00+00:00
663007,2022,2022-05-01,COL,CIN,2022-05-01T19:00:00+00:00
663363,2022,2022-05-01,BAL,BOS,2022-05-01T17:00:00+00:00
661362,2022,2022-05-02,MIA,ARI,2022-05-02T22:00:00+00:00
661526,2022,2022-05-02,CHW,LAA,2022-05-02T18:00:00+00:00
661823,2022,2022-05-02,TOR,NYY,2022-05-02T23:00:00+00:00
662009,2022,2022-05-02,STL,KCR,2022-05-02T17:00:00+00:00
662387,2022,2022-05-02,OAK,TBR,2022-05-02T01:00:00+00:00
662578,2022,2022-05-02,NYM,ATL,2022-05-02T23:00:00+00:00
662920,2022,2022-05-02,HOU,SEA,2022-05-02T00:00:00+00:00
663362,2022,2022-05-02,BAL,MIN,2022-05-02T23:00:00+00:00
661200,2022,2022-05-03,MIL,CIN,2022-05-03T23:00:00+00:00
661364,2022,2022-05-03,MIA,ARI,2022-05-03T22:00:00+00:00
661635,2022,2022-05-03,PHI,TEX,2022-05-03T22:00:00+00:00
661796,2022,2022-05-03,TOR,NYY,2022-05-03T23:00:00+00:00
662386,2022,2022-05-03,OAK,TBR,2022-05-03T01:00:00+00:00
662459,2022,2022-05-03,NYM,ATL,2022-05-03T19:00:00+00:00
662569,2022,2022-05-03,NYM,ATL,2022-05-03T19:00:00+00:00
662690,2022,2022-05-03,KCR,STL,2022-05-03T00:00:00+00:00
662708,2022,2022-05-03,LAD,SFG,2022-05-03T02:00:00+00:00
662919,2022,2022-05-03,HOU,SEA,2022-05-03T00:00:00+00:00
662994,2022,2022-05-03,COL,WSN,2022-05-03T00:00:00+00:00
663165,2022,2022-05-03,CHC,CHW,2022-05-03T23:00:00+00:00
663237,2022,2022-05-03,BOS,LAA,2022-05-03T23:00:00+00:00
663463,2022,2022-05-03,BAL,MIN,2022-05-03T23:00:00+00:00
661197,2022,2022-05-04,MIL,CIN,2022-05-04T23:00:00+00:00
661363,2022,2022-05-04,MIA,ARI,2022-05-04T16:00:00+00:00
661634,2022,2022-05-04,PHI,TEX,2022-05-04T22:00:00+00:00
661795,2022,2022-05-04,TOR,NYY,2022-05-04T23:00:00+00:00
662382,2022,2022-05-04,OAK,TBR,2022-05-04T19:00:00+00:00
662577,2022,2022-05-04,NYM,ATL,2022-05-04T17:00:00+00:00
662707,2022,2022-05-04,LAD,SFG,2022-05-04T02:00:00+00:00
662739,2022,2022-05-04,KCR,STL,2022-05-04T17:00:00+00:00
662835,2022,2022-05-04,HOU,SEA,2022-05-04T18:00:00+00:00
662838,2022,2022-05-04,DET,PIT,2022-05-04T17:00:00+00:00
662839,2022,2022-05-04,DET,PIT,2022-05-04T17:00:00+00:00
662993,2022,2022-05-04,COL,WSN,2022-05-04T00:00:00+00:00
663067,2022,2022-05-04,CLE,SDP,2022-05-04T17:00:00+00:00
663068,2022,2022-05-04,CLE,SDP,2022-05-04T17:00:00+00:00
663164,2022,2022-05-04,CHC,CHW,2022-05-04T23:00:00+00:00
