game_id,date,season,home_team,away_team,home_ortg,home_drtg,home_pace,away_ortg,away_drtg,away_pace,home_ortg_x_away_drtg,away_ortg_x_home_drtg,home_ortg_trend,away_ortg_trend,home_pace_trend,away_pace_trend,home_3pa_rate,away_3pa_rate,home_ft_rate,away_ft_rate,home_pace_vol,away_pace_vol,home_tov_rate,away_tov_rate,home_dreb_rate,away_dreb_rate,home_ortg_fb,home_drtg_fb,home_pace_fb,away_ortg_fb,away_drtg_fb,away_pace_fb,home_games_in_season,away_games_in_season,injury_adj_home,injury_adj_away,proj_total_naive,actual_total,home_score,away_score,days_rest_home,b2b_flag_home,games_l7_home,days_rest_away,b2b_flag_away,games_l7_away,rolling_league_avg,close_total,opening_total,home_3par_season,home_FTr_season,home_opp_FTr_season,away_3par_season,away_FTr_season,away_opp_FTr_season,combined_3par,foul_environment_score,team_pair,meeting_number,natl_tv,national_tv_flag,holiday_flag,game_spread,ref_1,ref_2,ref_3,attendance,crew_avg_pts,crew_avg_ft_rate,went_ot,home_win_pct_last10,home_streak,home_cover_pct_last10,home_pts_scored_last10,home_pts_allowed_last10,home_pace_proxy_last10,home_total_last10,away_win_pct_last10,away_streak,away_cover_pct_last10,away_pts_scored_last10,away_pts_allowed_last10,away_pace_proxy_last10,away_total_last10,home_3in4,away_3in4,game_month,day_of_week,days_into_season,is_early_season,is_late_season,line_move,line_move_direction,combined_pace_proxy,prior_meeting_over_rate,prior_meeting_avg_me,closing_line_percentile,line_vs_recent_env,home_opp_tov_rate,away_opp_tov_rate,combined_tov_env,rest_asymmetry,rest_asymmetry_large,rest_asymmetry_home_advantage,rest_asymmetry_away_advantage,high_foul_environment,low_foul_environment,bilateral_foul_environment,is_tanking_candidate,is_seeding_game,short_rotation_proxy,early_season_anchor,home_schedule_harder,away_schedule_harder,schedule_compression_flag,high_variance_environment
22200365,2022-12-07,2022-23,NYK,ATL,112.19,112.88,102.23,112.28,112.59,102.61,12631.65,12674.04,2.535,2.235,-2.019,-2.577,0.3802,0.3279,0.293,0.2377,3.0,3.0,0.1302,0.1358,0.7485,0.7866,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,24,0.0,0.0,229.9,202,113,89,2,0,3,1,0,3,225.93,233.0,232.0,0.4011768292682927,0.2867451219512195,0.2710878048780488,0.3320170731707317,0.2474780487804878,0.2593609756097561,0.7331939024390244,0.5185658536585366,ATL_vs_NYK,2,ESPN,1,0,,Brian Forte,David Guthrie,Andy Nagy,18091.0,228.10049493825912,0.2580675963191425,0,0.4,1.0,0.4,111.8,112.9,112.35,235.7,0.4,-1.0,0.3,111.9,114.4,113.15,230.6,0,0,12,2,50,0,0,1.0,1,112.75,0.0,-22.0,71.45765472312704,120.25,0.13282,0.16189,0.56071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200372,2022-12-07,2022-23,UTA,GSW,116.23,110.07,104.78,108.43,116.24,104.57,13510.48,11935.34,2.314,1.982,-1.447,0.733,0.4347,0.5128,0.2679,0.1916,3.0,3.0,0.1535,0.1619,0.7339,0.767,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,26,25,0.0,0.0,235.16,247,124,123,3,0,3,1,0,3,225.9,233.0,234.0,0.4218658536585366,0.2687012195121951,0.2678024390243902,0.4796304878048781,0.2263646341463414,0.2815170731707317,0.9014963414634148,0.4941670731707317,GSW_vs_UTA,2,,0,0,,Marc Davis,JB DeRosa,Phenizee Ransom,18206.0,229.8536114250768,0.2541214328031407,0,0.4,-1.0,0.7,119.4,119.5,119.45,240.8,0.7,-1.0,0.5,116.7,112.8,114.75,236.9,0,0,12,2,50,0,0,-1.0,-1,117.1,1.0,7.0,71.45765472312704,115.9,0.12682,0.13849,0.5807100000000001,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22200371,2022-12-07,2022-23,NOP,DET,114.11,104.54,100.86,108.02,114.86,101.73,13105.63,11292.72,-1.297,0.375,1.376,-1.192,0.3629,0.3727,0.2872,0.3084,3.0,3.0,0.1417,0.1376,0.7812,0.7501,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,23,26,0.0,0.0,225.0,202,104,98,2,0,3,0,1,3,225.96,229.0,227.5,0.344590243902439,0.2803243902439024,0.2759646341463415,0.3736280487804878,0.2969682926829268,0.3004951219512195,0.7182182926829268,0.5729329268292683,DET_vs_NOP,1,,0,0,,James Capers,Karl Lane,CJ Washington,14073.0,229.1632371285353,0.2610402573716967,0,0.8,4.0,0.4,118.3,106.8,112.55,219.8,0.4,1.0,0.6,115.0,118.2,116.6,226.3,0,1,12,2,50,0,0,1.5,1,114.575,,,51.62866449511401,114.425,0.16046,0.14181,0.5815699999999999,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22200368,2022-12-07,2022-23,MEM,OKC,112.14,104.7,102.29,107.81,109.68,106.45,12299.81,11288.26,0.521,-3.611,0.447,1.54,0.3598,0.3529,0.2622,0.2484,3.0,3.0,0.1364,0.1404,0.8016,0.7018,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,24,0.0,0.0,229.56,225,123,102,1,0,4,1,0,3,225.9,233.0,232.5,0.3727878048780488,0.2602841463414634,0.2644817073170731,0.3679707317073171,0.2591414634146342,0.2906146341463415,0.740758536585366,0.5236231707317074,MEM_vs_OKC,2,,0,0,,Matt Boland,Jonathan Sterling,Zach Zarba,15942.0,229.43742424242427,0.2512423146341463,0,0.6,3.0,0.5,114.7,112.0,113.35,223.5,0.5,3.0,0.5,118.0,119.6,118.8,234.4,1,0,12,2,50,0,0,0.5,1,116.075,0.0,0.0,71.45765472312704,116.925,0.13496,0.16649,0.57825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22200366,2022-12-07,2022-23,TOR,LAL,112.38,109.1,98.1,105.91,112.09,106.62,12596.89,11555.01,-0.329,4.746,0.413,-0.583,0.3404,0.3237,0.275,0.3047,3.0,3.0,0.1369,0.1378,0.7508,0.7645,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,23,0.0,0.0,223.44,239,126,113,1,0,4,0,1,4,225.87,230.0,226.0,0.3508634146341463,0.2601890243902439,0.2833463414634146,0.3501939024390244,0.302459756097561,0.2254817073170731,0.7010573170731708,0.5858060975609756,LAL_vs_TOR,1,,0,0,,John Goble,Brett Nansel,J.T. Orr,19800.0,226.886504282136,0.2537481619052509,0,0.5,-1.0,0.5,109.6,110.3,109.95,216.6,0.7,-1.0,0.5,121.2,114.9,118.05,232.1,0,1,12,2,50,0,0,4.0,1,114.0,,,56.67752442996743,116.0,0.1685,0.10625,0.54945,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
22200367,2022-12-07,2022-23,CHI,WAS,108.71,106.43,102.41,108.91,112.44,99.22,12223.6,11591.57,-1.751,8.167,1.048,0.137,0.3256,0.3793,0.2451,0.2524,3.0,3.0,0.1445,0.1261,0.7867,0.7557,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,23,24,0.0,0.0,219.4,226,115,111,2,0,3,2,0,3,225.9,227.5,224.5,0.3332792682926829,0.2519512195121951,0.2540036585365853,0.364670731707317,0.2616536585365854,0.2467426829268292,0.6979500000000001,0.5156573170731708,CHI_vs_WAS,2,,0,0,,Matt Kallio,Ashley Moyer-Gleich,Josh Tiven,19265.0,229.01700330936896,0.2593607504780776,0,0.3,-3.0,0.4,111.7,116.9,114.3,220.2,0.3,-3.0,0.7,115.0,116.9,115.95,220.9,0,0,12,2,50,0,0,3.0,1,115.125,0.0,-20.5,43.56677524429968,112.375,0.15523,0.1200899999999999,0.54592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200364,2022-12-07,2022-23,BKN,CHA,112.18,106.98,100.06,104.53,111.7,102.91,12531.12,11183.38,-0.042,3.856,-2.199,0.821,0.3812,0.3532,0.2395,0.2379,3.0,3.0,0.1544,0.136,0.7421,0.7487,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,24,0.0,0.0,219.94,238,122,116,2,0,3,1,0,3,225.9,222.5,221.5,0.3977304878048781,0.2609109756097561,0.2784426829268293,0.3600914634146341,0.2620073170731707,0.2691804878048781,0.7578219512195122,0.54045,BKN_vs_CHA,2,,0,0,,Matt Myers,Gediminas Petraitis,James Williams,16903.0,228.56573379598737,0.2534119866764535,0,0.7,-1.0,0.3,111.0,107.7,109.35,216.5,0.4,-2.0,0.5,110.1,115.7,112.9,229.4,0,0,12,2,50,0,0,1.0,1,111.125,0.0,-29.5,20.724755700325733,111.375,0.12859,0.1646399999999999,0.58363,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22200373,2022-12-07,2022-23,PHX,BOS,116.19,105.34,101.39,114.52,108.96,100.05,12660.39,12063.53,4.677,-1.789,1.479,-1.015,0.3622,0.4832,0.212,0.2394,3.0,3.0,0.1314,0.1349,0.7515,0.774,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,25,0.0,0.0,232.37,223,98,125,1,0,4,1,0,4,225.95,230.5,232.5,0.3626,0.2441195121951219,0.3027451219512195,0.4799865853658536,0.2459134146341463,0.2371475609756097,0.8425865853658536,0.5486585365853658,BOS_vs_PHX,1,ESPN,1,0,,Brent Barnaky,Tony Brothers,John Butler,17071.0,228.91259626006004,0.2562386674716119,0,0.7,-1.0,0.5,120.4,112.5,116.45,222.4,0.8,2.0,0.5,121.0,111.5,116.25,224.2,1,1,12,2,50,0,0,-2.0,-1,116.35,,,59.364820846905545,114.15,0.1497,0.14122,0.55722,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22200369,2022-12-07,2022-23,MIL,SAC,113.71,107.32,101.93,107.88,109.19,104.77,12416.8,11578.68,6.153,-5.069,-0.659,1.559,0.4156,0.4181,0.2593,0.2919,3.0,3.0,0.1484,0.1396,0.7753,0.7838,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,23,22,0.0,0.0,229.02,239,126,113,1,0,4,2,0,3,225.9,235.5,236.0,0.4460414634146342,0.2505878048780487,0.2267451219512195,0.4241292682926829,0.2875243902439025,0.2596682926829268,0.8701707317073171,0.514269512195122,MIL_vs_SAC,1,,0,0,,Mitchell Ervin,Evan Scott,Sean Wright,17341.0,230.4057381200579,0.2606702782511247,0,0.7,2.0,0.5,114.0,108.8,111.4,224.6,0.7,3.0,0.5,123.0,114.1,118.55,229.5,0,0,12,2,50,0,0,-0.5,-1,114.975,,,82.61400651465797,120.525,0.11576,0.14638,0.5501400000000001,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22200363,2022-12-07,2022-23,ORL,LAC,109.04,113.62,101.03,108.74,109.44,101.17,11933.78,12354.39,-2.937,-1.745,0.128,2.176,0.3785,0.3801,0.2798,0.3217,3.0,3.0,0.1676,0.1523,0.7439,0.756,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,25,0.0,0.0,220.17,227,116,111,1,0,4,1,0,3,225.9,216.0,219.5,0.3615890243902439,0.2934256097560975,0.2685646341463414,0.3888414634146341,0.2803451219512195,0.2561951219512195,0.7504304878048781,0.548909756097561,LAC_vs_ORL,1,,0,0,,Scott Foster,Tre Maddox,Dannica Mosher,14429.0,228.84418895554973,0.2602882465149136,1,0.1,-9.0,0.4,104.1,115.5,109.8,223.9,0.6,1.0,0.5,110.6,111.7,111.15,222.5,0,0,12,2,50,0,0,-3.5,-1,110.475,,,4.723127035830619,105.525,0.15608,0.1242,0.6001799999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22200374,2022-12-08,2022-23,MIA,LAC,109.76,109.44,99.49,108.39,109.47,100.77,12015.6,11862.62,-1.058,-0.7,0.051,-0.12,0.422,0.3768,0.2663,0.3163,3.0,3.0,0.1448,0.1567,0.7717,0.7535,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,26,0.0,0.0,218.44,225,115,110,1,0,3,0,1,3,225.95,213.0,216.0,0.4088987804878048,0.2742378048780488,0.2573365853658537,0.3888414634146341,0.2803451219512195,0.2561951219512195,0.797740243902439,0.5376817073170732,LAC_vs_MIA,1,NBA TV,0,0,,Curtis Blair,John Conley,Justin Van Duyne,19600.0,228.0785834535835,0.2569169409872535,0,0.4,-2.0,0.4,105.3,110.2,107.75,219.5,0.5,-1.0,0.6,112.1,114.2,113.15,225.0,1,1,12,3,51,0,0,-3.0,-1,110.45,,,1.8729641693811077,102.55,0.1503,0.1237099999999999,0.57551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200376,2022-12-08,2022-23,POR,DEN,112.63,110.1,100.57,112.04,116.99,100.47,13175.74,12336.45,0.602,4.411,-0.229,-0.569,0.3981,0.3515,0.3055,0.2662,3.0,3.0,0.1444,0.1518,0.7634,0.7845,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,24,0.0,0.0,225.84,241,120,121,3,0,2,1,0,3,225.95,228.0,226.0,0.4141085365853658,0.2923841463414634,0.2778646341463415,0.3611,0.2603597560975609,0.2630048780487805,0.7752085365853658,0.5382243902439025,DEN_vs_POR,2,NBA TV,0,0,,Marc Davis,JB DeRosa,Phenizee Ransom,18189.0,229.8536114250768,0.2541214328031407,0,0.3,2.0,0.5,110.9,115.7,113.3,225.9,0.5,-3.0,0.4,112.9,113.1,113.0,228.6,0,0,12,3,51,0,0,2.0,1,113.15,1.0,18.0,46.33550488599349,114.85,0.1286,0.1368,0.5616,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22200375,2022-12-08,2022-23,SAS,HOU,103.28,113.46,105.21,105.38,116.03,102.44,11983.19,11956.17,0.147,-0.475,1.184,-2.824,0.3621,0.4112,0.204,0.3305,3.0,3.0,0.1553,0.183,0.7584,0.748,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,24,0.0,0.0,216.63,227,118,109,3,0,2,2,0,3,225.94,229.0,232.5,0.34795,0.2319926829268292,0.2624121951219512,0.3605987804878048,0.2882548780487804,0.2767048780487805,0.7085487804878048,0.5506670731707317,HOU_vs_SAS,1,,0,0,,Nick Buchert,Courtney Kirkland,Jenna Schroeder,13140.0,227.3284456616909,0.2559945356044589,0,0.0,-11.0,0.4,105.8,123.5,114.65,229.9,0.5,1.0,0.5,112.6,115.8,114.2,226.4,0,0,12,3,51,0,0,-3.5,-1,114.425,,,51.62866449511401,114.575,0.14482,0.14204,0.6251599999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200383,2022-12-09,2022-23,MEM,DET,112.29,103.91,102.73,107.22,113.86,101.82,12784.4,11141.93,-1.857,1.624,1.28,-0.149,0.3655,0.3791,0.2589,0.2903,3.0,3.0,0.1395,0.1395,0.8031,0.748,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,27,0.0,0.0,224.5,217,114,103,1,0,4,1,0,3,226.02,228.0,227.5,0.3727878048780488,0.2602841463414634,0.2644817073170731,0.3736280487804878,0.2969682926829268,0.3004951219512195,0.7464158536585366,0.56145,DET_vs_MEM,2,,0,0,,Tony Brothers,John Butler,Dedric Taylor,17103.0,229.63178399317235,0.2593388954036467,0,0.7,4.0,0.5,116.8,110.9,113.85,220.2,0.4,-1.0,0.5,112.7,115.8,114.25,225.8,0,1,12,4,52,0,0,0.5,1,114.05,1.0,5.5,46.33550488599349,113.95,0.14263,0.1447599999999999,0.5663900000000001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22200380,2022-12-09,2022-23,BKN,ATL,112.97,107.7,99.99,110.68,113.16,101.98,12784.25,11920.57,-1.214,2.449,-1.017,-2.657,0.3811,0.3366,0.236,0.2451,3.0,3.0,0.1513,0.136,0.752,0.775,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,26,25,0.0,0.0,225.85,236,120,116,1,0,3,1,0,3,225.98,230.0,228.5,0.3977304878048781,0.2609109756097561,0.2784426829268293,0.3320170731707317,0.2474780487804878,0.2593609756097561,0.7297475609756098,0.5259207317073171,ATL_vs_BKN,1,,0,0,,Rodney Mott,CJ Washington,Sean Wright,18072.0,230.16215890543012,0.2674550997129931,0,0.7,1.0,0.4,112.3,108.6,110.45,216.2,0.4,-2.0,0.3,110.7,113.1,111.9,226.0,0,0,12,4,52,0,0,1.5,1,111.175,,,56.67752442996743,118.825,0.13033,0.16191,0.5795399999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22200384,2022-12-09,2022-23,NOP,PHX,113.01,103.89,101.03,112.61,112.98,99.84,12768.5,11698.29,-2.945,0.378,1.581,1.02,0.3698,0.3678,0.2879,0.2055,3.0,3.0,0.1447,0.1318,0.7855,0.7577,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,25,0.0,0.0,226.6,245,128,117,1,0,3,1,0,4,226.0,228.0,227.5,0.344590243902439,0.2803243902439024,0.2759646341463415,0.3626,0.2441195121951219,0.3027451219512195,0.707190243902439,0.5200841463414634,NOP_vs_PHX,2,,0,0,,Brandon Adair,Ed Malloy,Michael Smith,16381.0,226.41092845326716,0.249109877493698,0,0.8,5.0,0.4,117.4,106.4,111.9,218.1,0.7,-2.0,0.4,116.9,111.6,114.25,227.6,0,0,12,4,52,0,0,0.5,1,113.075,1.0,9.5,46.33550488599349,114.925,0.1621999999999999,0.14585,0.58455,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22200385,2022-12-09,2022-23,UTA,MIN,116.53,110.29,104.88,111.0,110.75,102.85,12905.15,12242.4,2.947,-1.089,1.112,2.751,0.4352,0.3852,0.2687,0.3043,3.0,3.0,0.1554,0.1696,0.7254,0.7405,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,27,24,0.0,0.0,236.32,226,108,118,1,0,3,1,0,2,226.05,234.5,236.0,0.4218658536585366,0.2687012195121951,0.2678024390243902,0.3811609756097561,0.2736353658536585,0.2978256097560975,0.8030268292682927,0.5414378048780488,MIN_vs_UTA,2,,0,0,,Brent Barnaky,Kevin Cutler,Che Flores,18206.0,227.09705136403824,0.253063054434735,0,0.4,1.0,0.7,118.4,118.5,118.45,240.8,0.6,1.0,0.5,116.5,115.9,116.2,227.8,0,0,12,4,52,0,0,-1.5,-1,117.325,1.0,32.0,79.15309446254072,117.175,0.12674,0.16363,0.61537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200378,2022-12-09,2022-23,IND,WAS,111.03,109.63,105.35,108.34,111.74,100.08,12406.36,11877.59,-4.223,2.95,3.083,2.231,0.4447,0.3754,0.2669,0.2684,3.0,3.0,0.1475,0.1301,0.7219,0.7626,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,25,0.0,0.0,225.33,232,121,111,1,0,4,1,0,3,225.98,233.5,232.0,0.4131439024390244,0.2676719512195122,0.2895634146341463,0.364670731707317,0.2616536585365854,0.2467426829268292,0.7778146341463414,0.5512170731707318,IND_vs_WAS,3,,0,0,,Mitchell Ervin,Scott Wall,Zach Zarba,15039.0,230.3197941433791,0.256191679193042,0,0.4,-1.0,0.3,112.8,118.0,115.4,233.7,0.3,-4.0,0.6,114.1,116.3,115.2,221.1,0,0,12,4,52,0,0,1.5,1,115.3,0.5,4.0,73.98208469055375,118.2,0.17328,0.12205,0.5729299999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22200377,2022-12-09,2022-23,CHA,NYK,104.77,108.81,101.71,106.12,108.11,103.27,11326.86,11546.93,5.107,0.169,-1.008,-2.143,0.3388,0.3731,0.2375,0.2936,3.0,3.0,0.1332,0.1286,0.7522,0.7417,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,25,0.0,0.0,216.14,223,102,121,1,0,4,1,0,3,225.99,224.5,225.0,0.3600914634146341,0.2620073170731707,0.2691804878048781,0.4011768292682927,0.2867451219512195,0.2710878048780488,0.7612682926829268,0.5559256097560976,CHA_vs_NYK,2,,0,0,,Jason Goldenberg,Eric Lewis,Aaron Smith,17696.0,228.2828197945845,0.2704572829131653,0,0.3,-3.0,0.6,110.5,117.4,113.95,215.7,0.4,2.0,0.4,112.5,111.5,112.0,222.2,0,0,12,4,52,0,0,-0.5,-1,112.975,1.0,40.0,29.56026058631922,111.525,0.15333,0.12899,0.54412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22200386,2022-12-09,2022-23,DAL,MIL,112.77,106.0,98.17,101.46,103.12,101.77,11628.87,10755.15,6.135,5.711,2.463,-0.795,0.5096,0.4037,0.2879,0.2634,3.0,3.0,0.1224,0.1404,0.7773,0.7754,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,24,0.0,0.0,214.16,211,105,106,2,0,3,1,0,4,226.05,224.5,223.0,0.4865292682926829,0.3021670731707317,0.2928280487804878,0.4460414634146342,0.2505878048780487,0.2267451219512195,0.9325707317073172,0.5434158536585365,DAL_vs_MIL,2,ESPN,1,0,,Tyler Ford,Kevin Scott,Scott Twardoski,20277.0,229.5207131933362,0.2556898491714118,0,0.5,3.0,0.7,115.9,112.1,114.0,213.1,0.7,3.0,0.6,115.3,110.3,112.8,213.11111111111111,0,0,12,4,52,0,0,1.5,1,113.4,1.0,24.0,29.56026058631922,111.1,0.14821,0.1153599999999999,0.52637,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22200382,2022-12-09,2022-23,PHI,LAL,109.68,104.72,99.1,105.85,112.25,106.82,12311.96,11084.97,2.725,2.823,-3.155,-0.384,0.3748,0.3283,0.2955,0.3154,3.0,3.0,0.1546,0.1361,0.7631,0.7574,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,24,0.0,0.0,221.91,255,133,122,3,0,2,1,0,4,225.94,228.0,224.5,0.3906195121951219,0.303230487804878,0.2782926829268293,0.3501939024390244,0.302459756097561,0.2254817073170731,0.7408134146341463,0.5807524390243903,LAL_vs_PHI,1,ESPN,1,0,,Matt Boland,Sean Corbin,James Williams,20852.0,228.4490583804143,0.2550797729203987,1,0.5,-3.0,0.5,109.6,109.2,109.4,214.8,0.6,-2.0,0.5,119.7,115.4,117.55,235.1,0,1,12,4,52,0,0,3.5,1,113.475,,,46.33550488599349,114.525,0.1634,0.10593,0.5600299999999999,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1
22200379,2022-12-09,2022-23,ORL,TOR,109.1,112.95,100.68,106.42,110.3,102.45,12033.43,12019.9,-0.876,1.839,0.371,2.343,0.3778,0.3435,0.2764,0.2771,3.0,3.0,0.1631,0.1374,0.7463,0.7593,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,26,25,0.0,0.0,218.88,222,113,109,1,0,4,1,0,4,225.99,223.0,220.5,0.3615890243902439,0.2934256097560975,0.2685646341463414,0.3508634146341463,0.2601890243902439,0.2833463414634146,0.7124524390243903,0.5287536585365853,ORL_vs_TOR,2,,0,0,,Curtis Blair,James Capers,Robert Hussey,17008.0,228.72929129911577,0.2588334756546782,0,0.1,1.0,0.5,104.9,115.9,110.4,221.7,0.5,1.0,0.5,110.7,110.5,110.6,225.2,0,0,12,4,52,0,0,2.5,1,110.5,1.0,11.0,23.04560260586319,112.5,0.16083,0.16419,0.6255200000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22200381,2022-12-09,2022-23,CLE,SAC,115.14,102.22,97.46,108.56,111.13,104.09,12795.22,11096.99,-5.38,-1.956,-0.167,0.669,0.3666,0.4172,0.2605,0.285,3.0,3.0,0.1476,0.1368,0.7647,0.7733,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,25,23,0.0,0.0,225.43,201,95,106,2,0,3,1,0,3,226.01,222.0,225.0,0.3713780487804878,0.2651536585365853,0.2707621951219512,0.4241292682926829,0.2875243902439025,0.2596682926829268,0.7955073170731707,0.5582865853658536,CLE_vs_SAC,2,,0,0,,Brett Nansel,J.T. Orr,Josh Tiven,19432.0,227.0279294231423,0.2533480013535114,0,0.7,1.0,0.1,105.0,97.1,101.05,220.8,0.6,-1.0,0.5,119.0,114.6,116.8,227.9,0,0,12,4,52,0,0,-3.0,-1,108.925,1.0,20.5,18.973941368078176,113.075,0.16689,0.13811,0.5893999999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22200388,2022-12-10,2022-23,IND,BKN,112.64,110.77,104.19,110.17,108.43,101.02,12213.18,12203.35,0.664,-0.821,-0.433,0.159,0.4477,0.3791,0.2694,0.2376,3.0,3.0,0.1453,0.1547,0.7181,0.7458,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,26,27,0.0,0.0,228.61,269,133,136,0,1,4,0,1,3,226.01,224.0,231.0,0.4131439024390244,0.2676719512195122,0.2895634146341463,0.3977304878048781,0.2609109756097561,0.2784426829268293,0.8108743902439024,0.5504743902439024,BKN_vs_IND,4,,0,0,,Mousa Dagher,David Guthrie,Brett Nansel,14280.0,228.06118245862407,0.2587380313142549,0,0.4,1.0,0.3,112.6,118.9,115.75,229.8,0.7,2.0,0.4,111.6,108.7,110.15,218.6,1,1,12,5,53,0,0,-7.0,-1,112.95,0.6666666666666666,0.8333333333333334,27.32084690553746,111.05,0.17201,0.13818,0.61019,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22200391,2022-12-10,2022-23,CHI,DAL,108.29,106.03,103.07,111.51,113.86,98.04,12330.71,11823.51,-2.365,5.26,2.292,0.628,0.3192,0.5069,0.244,0.2912,3.0,3.0,0.1433,0.1257,0.7933,0.7668,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,24,25,0.0,0.0,221.02,259,144,115,2,0,2,0,1,4,226.07,224.0,222.5,0.3332792682926829,0.2519512195121951,0.2540036585365853,0.4865292682926829,0.3021670731707317,0.2928280487804878,0.8198085365853659,0.556170731707317,CHI_vs_DAL,1,,0,0,,Phenizee Ransom,Aaron Smith,Zach Zarba,19528.0,230.629186637618,0.2504580303558461,0,0.4,1.0,0.4,112.9,115.4,114.15,220.4,0.4,-1.0,0.6,113.7,112.8,113.25,226.6,0,0,12,5,53,0,0,1.5,1,113.7,,,27.32084690553746,110.3,0.15582,0.1517399999999999,0.57656,2,1,1,0,0,0,0,0,0,1,0,0,1,1,1
22200390,2022-12-10,2022-23,CLE,OKC,113.54,103.03,97.45,106.91,109.98,106.53,12486.89,11014.91,-3.578,-4.067,0.405,1.689,0.3718,0.3588,0.2635,0.254,3.0,3.0,0.1489,0.1458,0.7587,0.7098,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,26,25,0.0,0.0,224.84,212,110,102,0,1,3,2,0,3,226.11,221.5,222.0,0.3713780487804878,0.2651536585365853,0.2707621951219512,0.3679707317073171,0.2591414634146342,0.2906146341463415,0.739348780487805,0.5299036585365854,CLE_vs_OKC,1,,0,0,,Ray Acosta,Bill Kennedy,Dannica Mosher,19432.0,227.96017816353228,0.2617580997516829,0,0.6,-1.0,0.1,103.2,99.0,101.1,218.0,0.4,-1.0,0.4,116.1,119.9,118.0,236.7,0,0,12,5,53,0,0,-0.5,-1,109.55,,,17.304560260586317,111.95,0.17019,0.1635,0.62839,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
