game_pk,date,season,home_team,away_team,home_score,away_score,actual_total,actual_f5_total,park_factor_runs,temperature,wind_speed,wind_direction,home_rest_days,away_rest_days,umpire_over_rate,innings_played,completed_early,total_line,total_over_price,total_under_price,f5_line,late_implied,f5_ratio,actual_late_runs,actual_f5_share,path_state,fg_over,fg_under,fg_push,path_error,fg_error,home_sp_avg_ip,home_sp_fip,home_sp_ip_std,home_sp_k_rate,away_sp_avg_ip,away_sp_fip,away_sp_ip_std,away_sp_k_rate,home_bp_era,away_bp_era,sp_length_diff,bp_quality_diff,sp_fragility_max,sp_fragility_avg,sp_avg_ip_min,bp_era_avg,sp_fip_avg,sp_fip_max,split
717149,2023-08-03,2023,TEX,CHW,5,3,8,7.0,107,72.0,0.0,0.0,1,1,0.971,9,False,8.5,-118.0,-102.0,4.5,4.0,0.5294117647058824,1.0,0.875,BALANCED,0,1,0,-3.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717148,2023-08-03,2023,KCR,NYM,9,2,11,3.0,100,81.1,7.8,87.0,1,1,0.96,9,False,9.5,-110.0,-110.0,5.0,4.5,0.5263157894736842,8.0,0.2727272727272727,ELEVATED_LATE,1,0,0,3.5,1.5,,,,,,,,,,,,,,,,,,,discovery
717150,2023-08-03,2023,TOR,BAL,1,6,7,3.0,105,72.0,0.0,0.0,1,1,1.016,9,False,8.0,-108.0,-112.0,4.0,4.0,0.5,4.0,0.42857142857142855,LATE_HEAVY,0,1,0,0.0,-1.0,,,,,,,,,,,,,,,,,,,discovery
717151,2023-08-03,2023,SFG,ARI,1,0,1,1.0,96,60.6,18.0,256.0,1,1,0.973,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,0.0,1.0,EARLY_HEAVY,0,1,0,-3.5,-7.5,,,,,,,,,,,,,,,,,,,discovery
717142,2023-08-03,2023,NYY,HOU,4,3,7,5.0,103,73.5,16.0,173.0,1,1,0.955,9,False,9.0,100.0,-120.0,5.0,4.0,0.5555555555555556,2.0,0.7142857142857143,BALANCED,0,1,0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,discovery
717142,2023-08-03,2023,NYY,HOU,4,3,7,5.0,103,73.5,16.0,173.0,1,1,0.955,9,False,9.0,-105.0,-115.0,5.0,4.0,0.5555555555555556,2.0,0.7142857142857143,BALANCED,0,1,0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,discovery
717143,2023-08-03,2023,MIL,PIT,14,1,15,9.0,102,72.0,0.0,0.0,1,1,1.0,9,False,8.5,-118.0,-102.0,4.5,4.0,0.5294117647058824,6.0,0.6,BALANCED,1,0,0,2.0,6.5,,,,,,,,,,,,,,,,,,,discovery
717143,2023-08-03,2023,MIL,PIT,14,1,15,9.0,102,72.0,0.0,0.0,1,1,1.0,9,False,9.0,-105.0,-115.0,4.5,4.5,0.5,6.0,0.6,ELEVATED_LATE,1,0,0,1.5,6.0,,,,,,,,,,,,,,,,,,,discovery
717145,2023-08-03,2023,STL,MIN,3,5,8,5.0,97,83.9,5.2,83.0,1,1,0.988,9,False,9.0,-105.0,-115.0,5.0,4.0,0.5555555555555556,3.0,0.625,BALANCED,0,1,0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,discovery
717146,2023-08-03,2023,CHC,CIN,5,3,8,6.0,103,78.7,6.6,123.0,1,1,1.0,9,False,10.0,-118.0,-102.0,5.5,4.5,0.55,2.0,0.75,ELEVATED_LATE,0,1,0,-2.5,-2.0,,,,,,,,,,,,,,,,,,,discovery
717144,2023-08-03,2023,LAA,SEA,3,5,8,0.0,97,78.2,8.1,226.0,1,1,1.0,9,False,8.0,-120.0,100.0,4.5,3.5,0.5625,8.0,0.0,BALANCED,0,0,1,4.5,0.0,,,,,,,,,,,,,,,,,,,discovery
717144,2023-08-03,2023,LAA,SEA,3,5,8,0.0,97,78.2,8.1,226.0,1,1,1.0,9,False,7.5,-102.0,-118.0,4.5,3.0,0.6,8.0,0.0,COMPRESSED_LOW,1,0,0,5.0,0.5,,,,,,,,,,,,,,,,,,,discovery
717137,2023-08-03,2023,LAD,OAK,8,2,10,2.0,95,76.1,7.8,226.0,1,1,1.013,9,False,8.5,-118.0,-102.0,5.0,3.5,0.5882352941176471,8.0,0.2,EARLY_HEAVY,1,0,0,4.5,1.5,,,,,,,,,,,,,,,,,,,discovery
717141,2023-08-04,2023,CHC,ATL,0,8,8,7.0,103,76.5,12.3,46.0,1,2,1.0,9,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,1.0,0.875,BALANCED,0,1,0,-3.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717139,2023-08-04,2023,CIN,WSN,3,6,9,3.0,107,89.2,6.0,15.0,1,2,0.985,10,False,10.5,-112.0,-108.0,5.5,5.0,0.5238095238095238,6.0,0.3333333333333333,ELEVATED_LATE,0,1,0,1.0,-1.5,,,,,,,,,,,,,,,,,,,discovery
717135,2023-08-04,2023,DET,TBR,0,8,8,4.0,99,83.2,7.4,14.0,2,2,0.978,9,False,9.0,-110.0,-110.0,5.0,4.0,0.5555555555555556,4.0,0.5,BALANCED,0,1,0,0.0,-1.0,,,,,,,,,,,,,,,,,,,discovery
717135,2023-08-04,2023,DET,TBR,0,8,8,4.0,99,83.2,7.4,14.0,2,2,0.978,9,False,8.5,-108.0,-112.0,5.0,3.5,0.5882352941176471,4.0,0.5,EARLY_HEAVY,0,1,0,0.5,-0.5,,,,,,,,,,,,,,,,,,,discovery
717134,2023-08-04,2023,BAL,NYM,10,3,13,2.0,106,78.1,8.7,134.0,1,1,1.0,9,False,9.0,-122.0,102.0,5.0,4.0,0.5555555555555556,11.0,0.15384615384615385,BALANCED,1,0,0,7.0,4.0,,,,,,,,,,,,,,,,,,,discovery
717140,2023-08-04,2023,PHI,KCR,5,7,12,6.0,104,77.5,9.0,189.0,1,1,1.035,9,False,9.5,100.0,-120.0,5.0,4.5,0.5263157894736842,6.0,0.5,ELEVATED_LATE,1,0,0,1.5,2.5,,,,,,,,,,,,,,,,,,,discovery
717140,2023-08-04,2023,PHI,KCR,5,7,12,6.0,104,77.5,9.0,189.0,1,1,1.035,9,False,10.0,-102.0,-118.0,5.0,5.0,0.5,6.0,0.5,ELEVATED_LATE,1,0,0,1.0,2.0,,,,,,,,,,,,,,,,,,,discovery
717138,2023-08-04,2023,NYY,HOU,3,7,10,7.0,103,76.6,11.2,180.0,1,1,1.0,9,False,9.0,-118.0,-102.0,5.0,4.0,0.5555555555555556,3.0,0.7,BALANCED,1,0,0,-1.0,1.0,,,,,,,,,,,,,,,,,,,discovery
717138,2023-08-04,2023,NYY,HOU,3,7,10,7.0,103,76.6,11.2,180.0,1,1,1.0,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,3.0,0.7,EARLY_HEAVY,1,0,0,-0.5,1.5,,,,,,,,,,,,,,,,,,,discovery
717136,2023-08-04,2023,BOS,TOR,3,7,10,6.0,104,69.6,6.7,228.0,2,1,1.0,9,False,10.5,-108.0,-112.0,5.5,5.0,0.5238095238095238,4.0,0.6,ELEVATED_LATE,0,1,0,-1.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717132,2023-08-04,2023,CLE,CHW,4,2,6,6.0,98,75.7,4.9,336.0,2,1,1.0,9,False,8.5,100.0,-120.0,4.5,4.0,0.5294117647058824,0.0,1.0,BALANCED,0,1,0,-4.0,-2.5,,,,,,,,,,,,,,,,,,,discovery
717133,2023-08-04,2023,TEX,MIA,6,2,8,5.0,107,72.0,0.0,0.0,1,1,1.0,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,3.0,0.625,BALANCED,0,1,0,-1.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717128,2023-08-04,2023,MIN,ARI,3,2,5,3.0,99,82.3,8.7,91.0,1,1,1.018,9,False,8.5,-102.0,-118.0,4.5,4.0,0.5294117647058824,2.0,0.6,BALANCED,0,1,0,-2.0,-3.5,,,,,,,,,,,,,,,,,,,discovery
717128,2023-08-04,2023,MIN,ARI,3,2,5,3.0,99,82.3,8.7,91.0,1,1,1.018,9,False,8.5,-120.0,100.0,4.5,4.0,0.5294117647058824,2.0,0.6,BALANCED,0,1,0,-2.0,-3.5,,,,,,,,,,,,,,,,,,,discovery
717131,2023-08-04,2023,MIL,PIT,4,8,12,9.0,102,72.0,0.0,0.0,1,1,1.001,9,False,9.0,-105.0,-115.0,5.0,4.0,0.5555555555555556,3.0,0.75,BALANCED,1,0,0,-1.0,3.0,,,,,,,,,,,,,,,,,,,discovery
717127,2023-08-04,2023,STL,COL,4,9,13,11.0,97,82.2,5.1,135.0,1,2,1.0,9,False,10.0,-110.0,-110.0,5.5,4.5,0.55,2.0,0.8461538461538461,ELEVATED_LATE,1,0,0,-2.5,3.0,,,,,,,,,,,,,,,,,,,discovery
717127,2023-08-04,2023,STL,COL,4,9,13,11.0,97,82.2,5.1,135.0,1,2,1.0,9,False,9.5,105.0,-125.0,5.5,4.0,0.5789473684210527,2.0,0.8461538461538461,EARLY_HEAVY,1,0,0,-2.0,3.5,,,,,,,,,,,,,,,,,,,discovery
717130,2023-08-04,2023,LAA,SEA,7,9,16,14.0,97,79.2,7.5,243.0,1,1,1.021,9,False,8.0,-115.0,-105.0,4.0,4.0,0.5,2.0,0.875,LATE_HEAVY,1,0,0,-2.0,8.0,,,,,,,,,,,,,,,,,,,discovery
717130,2023-08-04,2023,LAA,SEA,7,9,16,14.0,97,79.2,7.5,243.0,1,1,1.021,9,False,8.0,-125.0,105.0,4.0,4.0,0.5,2.0,0.875,LATE_HEAVY,1,0,0,-2.0,8.0,,,,,,,,,,,,,,,,,,,discovery
717129,2023-08-04,2023,SDP,LAD,5,10,15,3.0,95,71.9,7.7,277.0,2,1,1.0,9,False,8.0,-118.0,-102.0,4.5,3.5,0.5625,12.0,0.2,BALANCED,1,0,0,8.5,7.0,,,,,,,,,,,,,,,,,,,discovery
717126,2023-08-05,2023,NYY,HOU,3,1,4,3.0,103,83.8,5.1,34.0,1,1,1.024,9,False,8.5,-112.0,-108.0,3.5,5.0,0.4117647058823529,1.0,0.75,ELEVATED_LATE,0,1,0,-4.0,-4.5,,,,,,,,,,,,,,,,,,,discovery
717126,2023-08-05,2023,NYY,HOU,3,1,4,3.0,103,83.8,5.1,34.0,1,1,1.024,9,False,9.5,-115.0,-105.0,3.5,6.0,0.3684210526315789,1.0,0.75,ELEVATED_LATE,0,1,0,-5.0,-5.5,,,,,,,,,,,,,,,,,,,discovery
717122,2023-08-05,2023,DET,TBR,4,2,6,4.0,99,76.1,8.0,63.0,1,1,1.0,9,False,8.5,100.0,-120.0,3.5,5.0,0.4117647058823529,2.0,0.6666666666666666,ELEVATED_LATE,0,1,0,-3.0,-2.5,,,,,,,,,,,,,,,,,,,discovery
717122,2023-08-05,2023,DET,TBR,4,2,6,4.0,99,76.1,8.0,63.0,1,1,1.0,9,False,8.5,-105.0,-115.0,3.5,5.0,0.4117647058823529,2.0,0.6666666666666666,ELEVATED_LATE,0,1,0,-3.0,-2.5,,,,,,,,,,,,,,,,,,,discovery
717121,2023-08-05,2023,CHC,ATL,8,6,14,9.0,103,71.2,6.1,33.0,1,1,1.005,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,5.0,0.6428571428571429,EARLY_HEAVY,1,0,0,1.0,4.5,,,,,,,,,,,,,,,,,,,discovery
717124,2023-08-05,2023,TEX,MIA,9,8,17,12.0,107,72.0,0.0,0.0,1,1,1.0,9,False,9.0,-115.0,-105.0,5.0,4.0,0.5555555555555556,5.0,0.7058823529411765,BALANCED,1,0,0,1.0,8.0,,,,,,,,,,,,,,,,,,,discovery
717124,2023-08-05,2023,TEX,MIA,9,8,17,12.0,107,72.0,0.0,0.0,1,1,1.0,9,False,8.5,-105.0,-115.0,5.0,3.5,0.5882352941176471,5.0,0.7058823529411765,EARLY_HEAVY,1,0,0,1.5,8.5,,,,,,,,,,,,,,,,,,,discovery
717120,2023-08-05,2023,CIN,WSN,3,7,10,5.0,107,92.5,6.3,122.0,1,1,0.978,9,False,10.5,-105.0,-115.0,5.5,5.0,0.5238095238095238,5.0,0.5,ELEVATED_LATE,0,1,0,0.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717125,2023-08-05,2023,BOS,TOR,4,5,9,6.0,104,79.6,5.3,324.0,1,1,1.034,9,False,9.5,-115.0,-105.0,5.0,4.5,0.5263157894736842,3.0,0.6666666666666666,ELEVATED_LATE,0,1,0,-1.5,-0.5,,,,,,,,,,,,,,,,,,,discovery
717123,2023-08-05,2023,PHI,KCR,9,6,15,11.0,104,88.0,5.8,360.0,1,1,1.024,9,False,9.5,100.0,-120.0,5.0,4.5,0.5263157894736842,4.0,0.7333333333333333,ELEVATED_LATE,1,0,0,-0.5,5.5,,,,,,,,,,,,,,,,,,,discovery
717123,2023-08-05,2023,PHI,KCR,9,6,15,11.0,104,88.0,5.8,360.0,1,1,1.024,9,False,9.5,-102.0,-118.0,5.0,4.5,0.5263157894736842,4.0,0.7333333333333333,ELEVATED_LATE,1,0,0,-0.5,5.5,,,,,,,,,,,,,,,,,,,discovery
717114,2023-08-05,2023,BAL,NYM,7,3,10,7.0,106,82.3,1.8,150.0,1,1,0.97,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,3.0,0.7,EARLY_HEAVY,1,0,0,-1.0,0.5,,,,,,,,,,,,,,,,,,,discovery
717114,2023-08-05,2023,BAL,NYM,7,3,10,7.0,106,82.3,1.8,150.0,1,1,0.97,9,False,8.5,-112.0,-108.0,5.5,3.0,0.6470588235294118,3.0,0.7,EARLY_HEAVY,1,0,0,0.0,1.5,,,,,,,,,,,,,,,,,,,discovery
717117,2023-08-05,2023,OAK,SFG,2,1,3,1.0,95,73.9,8.0,216.0,2,2,1.0,9,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,2.0,0.3333333333333333,BALANCED,0,1,0,-2.0,-5.5,,,,,,,,,,,,,,,,,,,discovery
717118,2023-08-05,2023,MIN,ARI,12,1,13,10.0,99,84.7,6.5,124.0,1,1,1.0,9,False,8.5,-112.0,-108.0,5.0,3.5,0.5882352941176471,3.0,0.7692307692307693,EARLY_HEAVY,1,0,0,-0.5,4.5,,,,,,,,,,,,,,,,,,,discovery
717118,2023-08-05,2023,MIN,ARI,12,1,13,10.0,99,84.7,6.5,124.0,1,1,1.0,9,False,8.0,-118.0,-102.0,5.0,3.0,0.625,3.0,0.7692307692307693,EARLY_HEAVY,1,0,0,0.0,5.0,,,,,,,,,,,,,,,,,,,discovery
717115,2023-08-05,2023,CLE,CHW,4,7,11,3.0,98,72.1,10.3,48.0,1,1,1.0,9,False,9.0,-120.0,100.0,5.0,4.0,0.5555555555555556,8.0,0.2727272727272727,BALANCED,1,0,0,4.0,2.0,,,,,,,,,,,,,,,,,,,discovery
717115,2023-08-05,2023,CLE,CHW,4,7,11,3.0,98,72.1,10.3,48.0,1,1,1.0,9,False,9.0,-120.0,100.0,5.0,4.0,0.5555555555555556,8.0,0.2727272727272727,BALANCED,1,0,0,4.0,2.0,,,,,,,,,,,,,,,,,,,discovery
717116,2023-08-05,2023,MIL,PIT,3,2,5,3.0,102,72.0,0.0,0.0,1,1,1.021,10,False,8.0,-120.0,100.0,4.5,3.5,0.5625,2.0,0.6,BALANCED,0,1,0,-1.5,-3.0,,,,,,,,,,,,,,,,,,,discovery
717116,2023-08-05,2023,MIL,PIT,3,2,5,3.0,102,72.0,0.0,0.0,1,1,1.021,10,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,2.0,0.6,BALANCED,0,1,0,-2.0,-3.5,,,,,,,,,,,,,,,,,,,discovery
717119,2023-08-05,2023,STL,COL,6,2,8,5.0,97,85.1,10.9,319.0,1,1,1.0,9,False,9.0,-108.0,-112.0,5.0,4.0,0.5555555555555556,3.0,0.625,BALANCED,0,1,0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,discovery
717112,2023-08-05,2023,SDP,LAD,8,3,11,4.0,95,72.8,8.9,252.0,1,1,0.989,9,False,8.5,-110.0,-110.0,5.0,3.5,0.5882352941176471,7.0,0.36363636363636365,EARLY_HEAVY,1,0,0,3.5,2.5,,,,,,,,,,,,,,,,,,,discovery
717109,2023-08-05,2023,LAA,SEA,2,3,5,3.0,97,81.5,7.9,220.0,1,1,0.991,9,False,9.0,-105.0,-115.0,5.0,4.0,0.5555555555555556,2.0,0.6,BALANCED,0,1,0,-2.0,-4.0,,,,,,,,,,,,,,,,,,,discovery
717109,2023-08-05,2023,LAA,SEA,2,3,5,3.0,97,81.5,7.9,220.0,1,1,0.991,9,False,9.0,102.0,-122.0,5.0,4.0,0.5555555555555556,2.0,0.6,BALANCED,0,1,0,-2.0,-4.0,,,,,,,,,,,,,,,,,,,discovery
717107,2023-08-06,2023,BAL,NYM,2,0,2,1.0,106,85.6,9.0,157.0,1,1,1.008,9,False,8.5,-115.0,-105.0,3.5,5.0,0.4117647058823529,1.0,0.5,ELEVATED_LATE,0,1,0,-4.0,-6.5,,,,,,,,,,,,,,,,,,,discovery
717111,2023-08-06,2023,BOS,TOR,1,13,14,12.0,104,80.4,3.2,282.0,1,1,1.0,9,False,10.0,-105.0,-115.0,4.5,5.5,0.45,2.0,0.8571428571428571,ELEVATED_LATE,1,0,0,-3.5,4.0,,,,,,,,,,,,,,,,,,,discovery
717113,2023-08-06,2023,PHI,KCR,8,4,12,11.0,104,89.2,3.4,217.0,1,1,1.0,9,False,9.5,-112.0,-108.0,7.5,2.0,0.7894736842105263,1.0,0.9166666666666666,EARLY_HEAVY,1,0,0,-1.0,2.5,,,,,,,,,,,,,,,,,,,discovery
717110,2023-08-06,2023,NYY,HOU,7,9,16,10.0,103,84.3,4.0,267.0,1,1,1.025,9,False,9.0,-120.0,100.0,4.5,4.5,0.5,6.0,0.625,ELEVATED_LATE,1,0,0,1.5,7.0,,,,,,,,,,,,,,,,,,,discovery
717104,2023-08-06,2023,CIN,WSN,3,6,9,8.0,107,83.2,13.0,249.0,1,1,1.053,9,False,10.5,-115.0,-105.0,9.5,1.0,0.9047619047619048,1.0,0.8888888888888888,EARLY_HEAVY,0,1,0,0.0,-1.5,,,,,,,,,,,,,,,,,,,discovery
717103,2023-08-06,2023,DET,TBR,6,10,16,9.0,99,74.3,13.7,101.0,1,1,0.965,9,False,8.5,-120.0,100.0,5.5,3.0,0.6470588235294118,7.0,0.5625,EARLY_HEAVY,1,0,0,4.0,7.5,,,,,,,,,,,,,,,,,,,discovery
717106,2023-08-06,2023,MIN,ARI,5,3,8,1.0,99,68.6,4.1,77.0,1,1,0.973,9,False,8.5,-108.0,-112.0,4.5,4.0,0.5294117647058824,7.0,0.125,BALANCED,0,1,0,3.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717105,2023-08-06,2023,MIL,PIT,1,4,5,2.0,102,72.0,0.0,0.0,1,1,1.0,9,False,8.0,-108.0,-112.0,4.0,4.0,0.5,3.0,0.4,LATE_HEAVY,0,1,0,-1.0,-3.0,,,,,,,,,,,,,,,,,,,discovery
717099,2023-08-06,2023,STL,COL,0,1,1,1.0,97,82.8,7.7,170.0,1,1,1.008,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,0.0,1.0,EARLY_HEAVY,0,1,0,-4.0,-8.5,,,,,,,,,,,,,,,,,,,discovery
717098,2023-08-06,2023,CHC,ATL,6,4,10,8.0,103,69.7,15.1,7.0,1,1,0.985,9,False,8.0,-118.0,-102.0,4.5,3.5,0.5625,2.0,0.8,BALANCED,1,0,0,-1.5,2.0,,,,,,,,,,,,,,,,,,,discovery
717102,2023-08-06,2023,TEX,MIA,6,0,6,4.0,107,72.0,0.0,0.0,1,1,1.0,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,2.0,0.6666666666666666,BALANCED,0,1,0,-2.0,-2.5,,,,,,,,,,,,,,,,,,,discovery
717101,2023-08-06,2023,LAA,SEA,2,3,5,2.0,97,89.9,7.9,227.0,1,1,1.0,10,False,9.5,-105.0,-115.0,5.0,4.5,0.5263157894736842,3.0,0.4,ELEVATED_LATE,0,1,0,-1.5,-4.5,,,,,,,,,,,,,,,,,,,discovery
717100,2023-08-06,2023,OAK,SFG,8,6,14,10.0,95,83.8,5.9,245.0,1,1,1.0,9,False,8.0,-112.0,-108.0,4.5,3.5,0.5625,4.0,0.7142857142857143,BALANCED,1,0,0,0.5,6.0,,,,,,,,,,,,,,,,,,,discovery
717093,2023-08-06,2023,SDP,LAD,2,8,10,7.0,95,75.2,10.0,220.0,1,1,0.984,9,False,9.5,-102.0,-118.0,5.0,4.5,0.5263157894736842,3.0,0.7,ELEVATED_LATE,1,0,0,-1.5,0.5,,,,,,,,,,,,,,,,,,,discovery
717093,2023-08-06,2023,SDP,LAD,2,8,10,7.0,95,75.2,10.0,220.0,1,1,0.984,9,False,9.0,-108.0,-112.0,5.0,4.0,0.5555555555555556,3.0,0.7,BALANCED,1,0,0,-1.0,1.0,,,,,,,,,,,,,,,,,,,discovery
717094,2023-08-07,2023,SDP,LAD,7,13,20,13.0,95,76.8,10.3,222.0,1,1,1.0,9,False,9.0,-125.0,105.0,5.0,4.0,0.5555555555555556,7.0,0.65,BALANCED,1,0,0,3.0,11.0,,,,,,,,,,,,,,,,,,,discovery
717091,2023-08-07,2023,DET,MIN,3,9,12,8.0,99,74.1,15.4,336.0,1,1,1.005,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,4.0,0.6666666666666666,BALANCED,1,0,0,0.0,3.5,,,,,,,,,,,,,,,,,,,discovery
717091,2023-08-07,2023,DET,MIN,3,9,12,8.0,99,74.1,15.4,336.0,1,1,1.005,9,False,7.5,-118.0,-102.0,4.5,3.0,0.6,4.0,0.6666666666666666,COMPRESSED_LOW,1,0,0,1.0,4.5,,,,,,,,,,,,,,,,,,,discovery
717097,2023-08-07,2023,CIN,MIA,5,2,7,5.0,107,73.5,10.6,302.0,1,1,1.0,9,False,10.5,-105.0,-115.0,5.0,5.5,0.47619047619047616,2.0,0.7142857142857143,ELEVATED_LATE,0,1,0,-3.5,-3.5,,,,,,,,,,,,,,,,,,,discovery
717097,2023-08-07,2023,CIN,MIA,5,2,7,5.0,107,73.5,10.6,302.0,1,1,1.0,9,False,10.0,-115.0,-105.0,5.0,5.0,0.5,2.0,0.7142857142857143,ELEVATED_LATE,0,1,0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,discovery
717095,2023-08-07,2023,PIT,ATL,7,6,13,12.0,101,70.8,9.3,240.0,1,1,1.016,9,False,9.0,-108.0,-112.0,4.5,4.5,0.5,1.0,0.9230769230769231,ELEVATED_LATE,1,0,0,-3.5,4.0,,,,,,,,,,,,,,,,,,,discovery
717095,2023-08-07,2023,PIT,ATL,7,6,13,12.0,101,70.8,9.3,240.0,1,1,1.016,9,False,9.5,-115.0,-105.0,4.5,5.0,0.47368421052631576,1.0,0.9230769230769231,ELEVATED_LATE,1,0,0,-4.0,3.5,,,,,,,,,,,,,,,,,,,discovery
717089,2023-08-07,2023,BOS,KCR,6,2,8,2.0,104,72.5,9.5,141.0,1,1,0.971,9,False,10.0,-102.0,-118.0,5.5,4.5,0.55,6.0,0.25,ELEVATED_LATE,0,1,0,1.5,-2.0,,,,,,,,,,,,,,,,,,,discovery
717089,2023-08-07,2023,BOS,KCR,6,2,8,2.0,104,72.5,9.5,141.0,1,1,0.971,9,False,10.0,-110.0,-110.0,5.5,4.5,0.55,6.0,0.25,ELEVATED_LATE,0,1,0,1.5,-2.0,,,,,,,,,,,,,,,,,,,discovery
717092,2023-08-07,2023,NYM,CHC,11,2,13,7.0,94,76.7,18.6,181.0,1,1,1.014,9,False,8.5,-125.0,105.0,5.0,3.5,0.5882352941176471,6.0,0.5384615384615384,EARLY_HEAVY,1,0,0,2.5,4.5,,,,,,,,,,,,,,,,,,,discovery
717092,2023-08-07,2023,NYM,CHC,11,2,13,7.0,94,76.7,18.6,181.0,1,1,1.014,9,False,9.0,-120.0,100.0,5.0,4.0,0.5555555555555556,6.0,0.5384615384615384,BALANCED,1,0,0,2.0,4.0,,,,,,,,,,,,,,,,,,,discovery
717087,2023-08-07,2023,CLE,TOR,1,3,4,0.0,98,68.4,14.2,314.0,1,1,1.0,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,4.0,0.0,BALANCED,0,1,0,0.0,-4.5,,,,,,,,,,,,,,,,,,,discovery
717087,2023-08-07,2023,CLE,TOR,1,3,4,0.0,98,68.4,14.2,314.0,1,1,1.0,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,4.0,0.0,BALANCED,0,1,0,0.0,-4.5,,,,,,,,,,,,,,,,,,,discovery
717088,2023-08-07,2023,CHW,NYY,5,1,6,2.0,100,72.1,4.3,39.0,1,1,0.996,9,False,7.5,-118.0,-102.0,4.0,3.5,0.5333333333333333,4.0,0.3333333333333333,COMPRESSED_LOW,0,1,0,0.5,-1.5,,,,,,,,,,,,,,,,,,,discovery
717088,2023-08-07,2023,CHW,NYY,5,1,6,2.0,100,72.1,4.3,39.0,1,1,0.996,9,False,9.5,-102.0,-118.0,4.0,5.5,0.42105263157894735,4.0,0.3333333333333333,ELEVATED_LATE,0,1,0,-1.5,-3.5,,,,,,,,,,,,,,,,,,,discovery
717086,2023-08-07,2023,MIL,COL,12,1,13,6.0,102,72.0,0.0,0.0,1,1,1.025,9,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,7.0,0.46153846153846156,BALANCED,1,0,0,3.0,4.5,,,,,,,,,,,,,,,,,,,discovery
717086,2023-08-07,2023,MIL,COL,12,1,13,6.0,102,72.0,0.0,0.0,1,1,1.025,9,False,9.0,-115.0,-105.0,4.5,4.5,0.5,7.0,0.46153846153846156,ELEVATED_LATE,1,0,0,2.5,4.0,,,,,,,,,,,,,,,,,,,discovery
717090,2023-08-07,2023,LAA,SFG,3,8,11,1.0,97,77.3,8.8,218.0,1,1,1.0,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,10.0,0.09090909090909091,BALANCED,1,0,0,6.0,2.5,,,,,,,,,,,,,,,,,,,discovery
717081,2023-08-07,2023,OAK,TEX,3,5,8,5.0,95,69.4,6.8,253.0,1,1,0.973,9,False,8.5,-120.0,100.0,4.5,4.0,0.5294117647058824,3.0,0.625,BALANCED,0,1,0,-1.0,-0.5,,,,,,,,,,,,,,,,,,,discovery
717081,2023-08-07,2023,OAK,TEX,3,5,8,5.0,95,69.4,6.8,253.0,1,1,0.973,9,False,7.0,-125.0,105.0,4.5,2.5,0.6428571428571429,3.0,0.625,COMPRESSED_LOW,1,0,0,0.5,1.0,,,,,,,,,,,,,,,,,,,discovery
717082,2023-08-08,2023,PHI,WSN,8,4,12,9.0,104,84.6,18.4,291.0,2,2,1.0,9,False,8.5,-122.0,102.0,5.0,3.5,0.5882352941176471,3.0,0.75,EARLY_HEAVY,1,0,0,-0.5,3.5,,,,,,,,,,,,,,,,,,,discovery
717082,2023-08-08,2023,PHI,WSN,8,4,12,9.0,104,84.6,18.4,291.0,2,2,1.0,9,False,9.0,-112.0,-108.0,5.0,4.0,0.5555555555555556,3.0,0.75,BALANCED,1,0,0,-1.0,3.0,,,,,,,,,,,,,,,,,,,discovery
717085,2023-08-08,2023,TBR,STL,4,2,6,1.0,97,72.0,0.0,0.0,2,2,1.0,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,5.0,0.16666666666666666,BALANCED,0,1,0,1.0,-2.5,,,,,,,,,,,,,,,,,,,discovery
